* Generated by rew_pipeline.py (source UUID d6e13d27-c0b9-4485-a753-30852daa243e, calibrated to its own SPL at 100 Hz)
* Measurement: R.filtered.clean-fdw8
* Dated: 2026-Sep-12 16:10:01
* Note: ; Trace Arithmetic A times B A = R.nofdw.clean-fdw8 B = FRX-trimmed.clean-fdw8
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20423.950195 68.275 -109.3743
20424.133301 68.269 -174.9118
20424.316406 68.310 119.3125
20424.499512 68.352 52.8533
20424.682617 68.304 -14.2420
20424.865723 68.109 -81.3015
20425.048828 67.823 -147.4388
20425.231934 67.606 147.6815
20425.415039 67.598 83.2859
20425.598145 67.761 18.1156
20425.781250 67.906 -48.2471
20425.964355 67.888 -115.0857
20426.147461 67.716 178.6775
20426.330566 67.537 113.5073
20426.513672 67.492 48.7222
20426.696777 67.557 -16.8332
20426.879883 67.573 -83.4891
20427.062988 67.431 -150.4729
20427.246094 67.176 143.3033
20427.429199 66.980 78.2162
20427.612305 66.976 13.4507
20427.795410 67.109 -52.1154
20427.978516 67.204 -118.6185
20428.161621 67.169 174.7982
20428.344727 67.067 109.0167
20428.527832 67.047 44.0079
20428.710938 67.161 -21.1935
20428.894043 67.294 -87.3364
20429.077148 67.283 -154.0575
20429.260254 67.093 139.7855
20429.443359 66.859 75.1054
20429.626465 66.799 11.5542
20429.809570 66.981 -52.4229
20429.992676 67.241 -117.9905
20430.175781 67.374 175.0751
20430.358887 67.301 107.8155
20430.541992 67.090 41.1748
20430.725098 66.883 -24.5857
20430.908203 66.782 -89.9156
20431.091309 66.784 -155.3709
20431.274414 66.831 138.9514
20431.457520 66.899 73.2971
20431.640625 67.001 7.7875
20431.823730 67.139 -57.7556
20432.006836 67.270 -123.5329
20432.189941 67.338 170.5388
20432.373047 67.326 104.7661
20432.556152 67.274 39.3450
20432.739258 67.239 -25.8811
20432.922363 67.235 -91.2773
20433.105469 67.233 -157.0115
20433.288574 67.203 137.1397
20433.471680 67.170 71.5640
20433.654785 67.198 6.3989
20433.837891 67.335 -58.6652
20434.020996 67.553 -124.1192
20434.204102 67.766 169.8199
20434.387207 67.888 103.3665
20434.570312 67.888 36.9777
20434.753418 67.796 -28.9380
20434.936523 67.690 -94.2691
20435.119629 67.650 -159.3154
20435.302734 67.706 135.3556
20435.485840 67.821 69.2910
20435.668945 67.924 2.4699
20435.852051 67.957 -64.6811
20436.035156 67.919 -131.5278
20436.218262 67.869 162.4150
20436.401367 67.890 97.1550
20436.584473 68.027 32.1876
20436.767578 68.239 -33.0861
20436.950684 68.439 -98.8839
20437.133789 68.560 -164.9952
20437.316895 68.595 128.9173
20437.500000 68.580 63.0184
20437.683105 68.551 -2.7701
20437.866211 68.521 -68.5983
20438.049316 68.487 -134.4944
20438.232422 68.459 159.6210
20438.415527 68.462 93.7474
20438.598633 68.512 27.7068
20438.781738 68.588 -38.6968
20438.964844 68.643 -105.4279
20439.147949 68.650 -172.1743
20439.331055 68.632 121.4312
20439.514160 68.648 55.5066
20439.697266 68.746 -10.1954
20439.880371 68.917 -76.0615
20440.063477 69.111 -142.2763
20440.246582 69.277 151.2664
20440.429688 69.397 84.7779
20440.612793 69.475 18.3765
20440.795898 69.516 -47.9334
20440.979004 69.515 -114.1404
20441.162109 69.481 179.8471
20441.345215 69.448 114.0912
20441.528320 69.466 48.4292
20441.711426 69.554 -17.5427
20441.894531 69.675 -84.1850
20442.077637 69.756 -151.4921
20442.260742 69.746 140.9472
20442.443848 69.650 73.7106
20442.626953 69.531 7.1974
20442.810059 69.477 -58.6529
20442.993164 69.534 -124.3463
20443.176270 69.669 169.5567
20443.359375 69.801 102.8596
20443.542480 69.861 35.8000
20443.725586 69.834 -31.1763
20443.908691 69.758 -97.7169
20444.091797 69.703 -163.8072
20444.274902 69.712 130.1864
20444.458008 69.767 63.7827
20444.641113 69.798 -3.2192
20444.824219 69.738 -70.5707
20445.007324 69.574 -137.7309
20445.190430 69.368 155.7720
20445.373535 69.226 89.9522
20445.556641 69.219 24.2664
20445.739746 69.318 -41.9346
20445.922852 69.425 -108.8179
20446.105957 69.465 -175.9904
20446.289062 69.433 117.1016
20446.472168 69.381 50.7126
20446.655273 69.355 -15.3730
20446.838379 69.340 -81.5562
20447.021484 69.282 -147.9690
20447.204590 69.147 145.6345
20447.387695 68.969 79.5478
20447.570801 68.823 13.6907
20447.753906 68.743 -52.4269
20447.937012 68.680 -119.2057
20448.120117 68.549 173.5330
20448.303223 68.319 106.4882
20448.486328 68.053 40.3533
20448.669434 67.876 -24.8095
20448.852539 67.858 -89.7234
20449.035645 67.933 -155.1960
20449.218750 67.974 138.6608
20449.401855 67.910 72.3703
20449.584961 67.780 6.4522
20449.768066 67.675 -59.1403
20449.951172 67.632 -125.0026
20450.134277 67.587 168.3757
20450.317383 67.434 101.1761
20450.500488 67.128 34.1737
20450.683594 66.728 -31.7791
20450.866699 66.380 -96.3869
20451.049805 66.214 -160.2737
20451.232910 66.227 135.4798
20451.416016 66.297 70.2655
20451.599121 66.300 4.2483
20451.782227 66.186 -62.0137
20451.965332 65.979 -127.9942
20452.148438 65.745 166.5732
20452.331543 65.556 101.6354
20452.514648 65.453 36.8987
20452.697754 65.430 -27.9638
20452.880859 65.440 -93.0755
20453.063965 65.438 -158.2655
20453.247070 65.416 136.7870
20453.430176 65.413 72.2508
20453.613281 65.476 7.9112
20453.796387 65.607 -56.7168
20453.979492 65.752 -121.9734
20454.162598 65.845 172.2155
20454.345703 65.864 106.2117
20454.528809 65.842 40.3353
20454.711914 65.826 -25.3603
20454.895020 65.840 -91.0201
20455.078125 65.867 -156.7157
20455.261230 65.887 137.6994
20455.444336 65.910 72.4377
20455.627441 65.971 7.5113
20455.810547 66.088 -57.3355
20455.993652 66.237 -122.3927
20456.176758 66.374 172.2692
20456.359863 66.474 106.7957
20456.542969 66.544 41.3523
20456.726074 66.605 -24.0094
20456.909180 66.671 -89.3121
20457.092285 66.757 -154.5709
20457.275391 66.883 140.1532
20457.458496 67.063 74.6236
20457.641602 67.274 8.4877
20457.824707 67.444 -58.4170
20458.007812 67.495 -125.8148
20458.190918 67.404 166.9331
20458.374023 67.239 100.4555
20458.557129 67.129 34.8663
20458.740234 67.173 -30.4548
20458.923340 67.347 -96.3329
20459.106445 67.535 -163.0036
20459.289551 67.650 130.0021
20459.472656 67.691 63.3316
20459.655762 67.724 -2.7548
20459.838867 67.802 -68.5455
20460.021973 67.903 -134.4856
20460.205078 67.970 159.3228
20460.388184 67.980 93.1331
20460.571289 67.980 27.1229
20460.754395 68.033 -38.9627
20460.937500 68.137 -105.6351
20461.120605 68.224 -173.0934
20461.303711 68.219 119.0601
20461.486816 68.121 51.5566
20461.669922 68.003 -15.0756
20461.853027 67.961 -80.9279
20462.036133 68.016 -146.5818
20462.219238 68.100 147.5241
20462.402344 68.134 81.4749
20462.585449 68.104 15.6111
20462.768555 68.061 -49.9839
20462.951660 68.044 -115.6660
20463.134766 68.032 178.1441
20463.317871 67.967 111.4540
20463.500977 67.831 44.7193
20463.684082 67.687 -21.6121
20463.867188 67.629 -87.5947
20464.050293 67.690 -153.7791
20464.233398 67.795 139.3954
20464.416504 67.837 72.0881
20464.599609 67.763 4.9028
20464.782715 67.610 -61.6232
20464.965820 67.458 -127.4408
20465.148926 67.353 167.0262
20465.332031 67.275 101.3588
20465.515137 67.181 35.5322
20465.698242 67.073 -30.2277
20465.881348 66.993 -95.8674
20466.064453 66.969 -161.6569
20466.247559 66.963 132.1497
20466.430664 66.914 65.7142
20466.613770 66.806 -0.4513
20466.796875 66.706 -65.9826
20466.979980 66.703 -131.1449
20467.163086 66.808 163.3003
20467.346191 66.923 96.8456
20467.529297 66.929 29.7226
20467.712402 66.787 -37.3246
20467.895508 66.559 -103.6039
20468.078613 66.370 -168.9929
20468.261719 66.307 125.9484
20468.444824 66.354 60.4913
20468.627930 66.427 -5.6557
20468.811035 66.457 -72.3127
20468.994141 66.424 -139.1794
20469.177246 66.333 153.9280
20469.360352 66.185 87.1191
20469.543457 65.980 20.5839
20469.726562 65.745 -45.4021
20469.909668 65.544 -110.7098
20470.092773 65.447 -175.6136
20470.275879 65.469 119.2932
20470.458984 65.545 53.5511
20470.642090 65.588 -12.8411
20470.825195 65.547 -79.5250
20471.008301 65.426 -146.0849
20471.191406 65.272 147.7117
20471.374512 65.139 81.8327
20471.557617 65.061 16.0499
20471.740723 65.037 -49.9075
20471.923828 65.031 -116.1853
20472.106934 64.990 177.3194
20472.290039 64.875 110.9773
20472.473145 64.698 45.2677
20472.656250 64.529 -19.5788
20472.839355 64.450 -83.9393
20473.022461 64.465 -148.6758
20473.205566 64.470 145.5794
20473.388672 64.333 78.9614
20473.571777 64.005 12.2273
20473.754883 63.562 -53.8138
20473.937988 63.174 -118.9765
20474.121094 62.970 176.0164
20474.304199 62.921 110.2495
20474.487305 62.890 43.6366
20474.670410 62.786 -23.0404
20474.853516 62.635 -88.9135
20475.036621 62.540 -153.8335
20475.219727 62.546 141.4981
20475.402832 62.566 76.3412
20475.585938 62.467 10.7205
20475.769043 62.201 -54.6994
20475.952148 61.854 -119.3480
20476.135254 61.572 176.5816
20476.318359 61.418 112.2250
20476.501465 61.325 46.9948
20476.684570 61.201 -18.8069
20476.867676 61.037 -84.3921
20477.050781 60.913 -149.2917
20477.233887 60.898 146.2361
20477.416992 60.958 81.6302
20477.600098 60.991 16.7419
20477.783203 60.936 -48.0849
20477.966309 60.817 -112.5317
20478.149414 60.695 -176.7331
20478.332520 60.585 118.8987
20478.515625 60.450 54.2612
20478.698730 60.277 -10.2155
20478.881836 60.140 -74.0240
20479.064941 60.149 -137.2281
20479.248047 60.330 159.5415
20479.431152 60.583 95.8898
20479.614258 60.802 32.1264
20479.797363 60.978 -31.2151
20479.980469 61.177 -94.1504
20480.163574 61.420 -157.3694
20480.346680 61.618 138.5503
20480.529785 61.664 73.8564
20480.712891 61.557 9.4255
20480.895996 61.457 -54.1140
20481.079102 61.569 -117.2801
20481.262207 61.933 178.5279
20481.445312 62.374 112.5631
20481.628418 62.693 45.4500
20481.811523 62.821 -21.4632
20481.994629 62.846 -87.0416
20482.177734 62.950 -151.1600
20482.360840 63.252 145.0992
20482.543945 63.688 80.4277
20482.727051 64.093 14.4289
20482.910156 64.358 -52.3878
20483.093262 64.488 -119.2539
20483.276367 64.567 174.3300
20483.459473 64.695 108.3664
20483.642578 64.916 42.4935
20483.825684 65.203 -23.6330
20484.008789 65.490 -90.0711
20484.191895 65.729 -156.6311
20484.375000 65.903 136.9252
20484.558105 66.032 70.7135
20484.741211 66.144 4.6635
20484.924316 66.263 -61.4197
20485.107422 66.389 -127.7123
20485.290527 66.511 165.7528
20485.473633 66.623 99.1022
20485.656738 66.728 32.5314
20485.839844 66.838 -33.8146
20486.022949 66.962 -99.9019
20486.206055 67.100 -165.7890
20486.389160 67.244 128.4169
20486.572266 67.387 62.5685
20486.755371 67.518 -3.5209
20486.938477 67.618 -70.0099
20487.121582 67.660 -136.8957
20487.304688 67.632 156.0621
20487.487793 67.564 89.2416
20487.670898 67.529 22.8782
20487.854004 67.600 -43.2113
20488.037109 67.783 -109.5513
20488.220215 67.993 -176.5202
20488.403320 68.115 116.0374
20488.586426 68.087 48.7285
20488.769531 67.942 -17.8025
20488.952637 67.793 -83.3795
20489.135742 67.746 -148.5629
20489.318848 67.805 145.7552
20489.501953 67.877 79.1481
20489.685059 67.877 11.9357
20489.868164 67.798 -55.2072
20490.051270 67.704 -121.8119
20490.234375 67.672 172.0663
20490.417480 67.716 106.0222
20490.600586 67.783 39.7855
20490.783691 67.816 -26.5548
20490.966797 67.801 -92.7749
20491.149902 67.763 -158.8332
20491.333008 67.714 135.1035
20491.516113 67.633 68.9459
20491.699219 67.508 2.8975
20491.882324 67.379 -62.7334
20492.065430 67.331 -128.0017
20492.248535 67.403 166.4925
20492.431641 67.524 100.1323
20492.614746 67.559 32.9790
20492.797852 67.425 -34.1648
20492.980957 67.171 -100.2954
20493.164062 66.967 -165.0366
20493.347168 66.971 130.7815
20493.530273 67.154 65.7967
20493.713379 67.327 -0.4564
20493.896484 67.344 -67.2272
20494.079590 67.214 -133.3514
20494.262695 67.090 161.7383
20494.445801 67.128 97.3868
20494.628906 67.313 32.3026
20494.812012 67.470 -34.0692
20494.995117 67.448 -101.1244
20495.178223 67.234 -167.7338
20495.361328 66.957 126.9215
20495.544434 66.806 62.6979
20495.727539 66.869 -1.4300
20495.910645 67.076 -66.3695
20496.093750 67.302 -132.2177
20496.276855 67.476 161.4244
20496.459961 67.588 94.8935
20496.643066 67.636 28.3087
20496.826172 67.601 -38.2061
20497.009277 67.473 -104.3067
20497.192383 67.302 -169.5572
20497.375488 67.204 126.1110
20497.558594 67.276 62.0628
20497.741699 67.498 -2.6379
20497.924805 67.744 -68.3894
20498.107910 67.898 -134.8005
20498.291016 67.932 158.8737
20498.474121 67.910 93.1606
20498.657227 67.925 28.0109
20498.840332 68.024 -37.1139
20499.023438 68.172 -102.7417
20499.206543 68.298 -168.9805
20499.389648 68.356 124.4572
20499.572754 68.348 57.9902
20499.755859 68.315 -8.0708
20499.938965 68.316 -73.6588
20500.122070 68.389 -138.9711
20500.305176 68.539 155.6438
20500.488281 68.721 89.9031
20500.671387 68.879 23.7745
20500.854492 68.972 -42.5190
20501.037598 69.012 -108.6840
20501.220703 69.047 -174.6174
20501.403809 69.125 119.4679
20501.586914 69.243 53.2314
20501.770020 69.353 -13.4255
20501.953125 69.407 -80.2070
20502.136230 69.410 -146.6468
20502.319336 69.417 147.4819
20502.502441 69.480 81.9227
20502.685547 69.588 16.1640
20502.868652 69.668 -50.0421
20503.051758 69.660 -116.4577
20503.234863 69.581 177.3628
20503.417969 69.514 111.5871
20503.601074 69.540 45.8574
20503.784180 69.656 -20.3774
20503.967285 69.788 -87.2620
20504.150391 69.875 -154.3776
20504.333496 69.920 138.8587
20504.516602 69.983 72.6699
20504.699707 70.103 6.7382
20504.882812 70.241 -59.4084
20505.065918 70.315 -125.8578
20505.249023 70.278 167.7631
20505.432129 70.172 101.8771
20505.615234 70.095 36.4556
20505.798340 70.107 -29.0691
20505.981445 70.174 -95.2577
20506.164551 70.210 -162.0792
20506.347656 70.175 131.0447
20506.530762 70.115 64.7003
20506.713867 70.117 -1.0561
20506.896973 70.218 -66.7462
20507.080078 70.358 -132.8917
20507.263184 70.432 160.5353
20507.446289 70.393 94.0482
20507.629395 70.284 28.1565
20507.812500 70.205 -37.1119
20507.995605 70.225 -102.2851
20508.178711 70.320 -167.9677
20508.361816 70.415 125.6855
20508.544922 70.456 58.9872
20508.728027 70.443 -7.6287
20508.911133 70.415 -73.9191
20509.094238 70.409 -139.9117
20509.277344 70.439 154.2174
20509.460449 70.495 88.3007
20509.643555 70.558 22.2382
20509.826660 70.606 -43.9987
20510.009766 70.620 -110.3429
20510.192871 70.595 -176.6250
20510.375977 70.554 117.3278
20510.559082 70.540 51.5084
20510.742188 70.580 -14.3467
20510.925293 70.651 -80.5515
20511.108398 70.692 -147.1395
20511.291504 70.661 146.2359
20511.474609 70.574 80.0547
20511.657715 70.509 14.5121
20511.840820 70.537 -50.7316
20512.023926 70.656 -116.2911
20512.207031 70.791 177.5127
20512.390137 70.866 110.8845
20512.573242 70.870 44.2768
20512.756348 70.847 -22.0353
20512.939453 70.847 -88.1569
20513.122559 70.877 -154.3820
20513.305664 70.900 139.1776
20513.488770 70.889 72.7136
20513.671875 70.862 6.4841
20513.854980 70.866 -59.5070
20514.038086 70.925 -125.5573
20514.221191 71.009 168.0407
20514.404297 71.065 101.3156
20514.587402 71.068 34.5944
20514.770508 71.044 -31.7941
20514.953613 71.048 -97.8063
20515.136719 71.110 -163.7064
20515.319824 71.213 130.1982
20515.502930 71.305 63.8170
20515.686035 71.348 -2.7196
20515.869141 71.327 -69.2236
20516.052246 71.246 -135.5672
20516.235352 71.119 158.3210
20516.418457 70.969 92.4887
20516.601562 70.838 26.9071
20516.784668 70.770 -38.6304
20516.967773 70.781 -104.4681
20517.150879 70.841 -170.8416
20517.333984 70.898 122.3402
20517.517090 70.922 55.4406
20517.700195 70.919 -11.1732
20517.883301 70.914 -77.3714
20518.066406 70.916 -143.2715
20518.249512 70.907 150.9745
20518.432617 70.867 85.3408
20518.615723 70.809 19.8248
20518.798828 70.764 -45.7764
20518.981934 70.741 -111.8568
20519.165039 70.695 -178.6444
20519.348145 70.575 114.1353
20519.531250 70.381 47.1889
20519.714355 70.203 -18.8408
20519.897461 70.171 -84.0080
20520.080566 70.326 -149.1572
20520.263672 70.555 144.9178
20520.446777 70.683 78.2768
20520.629883 70.614 11.7076
20520.812988 70.395 -53.9509
20520.996094 70.179 -118.5424
20521.179199 70.093 177.1041
20521.362305 70.118 111.8890
20521.545410 70.130 45.5106
20521.728516 70.049 -21.4023
20521.911621 69.912 -87.9757
20522.094727 69.832 -153.8462
20522.277832 69.889 140.5678
20522.460938 70.035 74.6087
20522.644043 70.146 8.1462
20522.827148 70.133 -58.3245
20523.010254 70.015 -124.1788
20523.193359 69.893 170.7547
20523.376465 69.862 105.9604
20523.559570 69.921 40.6677
20523.742676 69.988 -25.4335
20523.925781 69.988 -91.9824
20524.108887 69.917 -158.3040
20524.291992 69.840 136.0874
20524.475098 69.844 71.1439
20524.658203 69.961 6.3421
20524.841309 70.141 -58.8504
20525.024414 70.299 -124.5630
20525.207520 70.381 169.4743
20525.390625 70.397 103.6317
20525.573730 70.409 38.0482
20525.756836 70.474 -27.5110
20525.939941 70.589 -93.4452
20526.123047 70.693 -159.9022
20526.306152 70.719 133.4289
20526.489258 70.656 67.1306
20526.672363 70.564 1.6180
20526.855469 70.540 -63.2765
20527.038574 70.623 -128.2719
20527.221680 70.752 165.9859
20527.404785 70.832 99.4791
20527.587891 70.826 32.7287
20527.770996 70.784 -33.7191
20527.954102 70.800 -99.7732
20528.137207 70.917 -165.8277
20528.320312 71.082 127.7577
20528.503418 71.202 61.1345
20528.686523 71.235 -5.1420
20528.869629 71.231 -70.6536
20529.052734 71.280 -135.6232
20529.235840 71.412 159.1525
20529.418945 71.549 93.0223
20529.602051 71.589 26.0478
20529.785156 71.495 -41.1253
20529.968262 71.329 -107.7938
20530.151367 71.218 -173.7240
20530.334473 71.254 120.6709
20530.517578 71.421 54.7619
20530.700684 71.622 -11.6909
20530.883789 71.768 -78.4396
20531.066895 71.830 -145.0822
20531.250000 71.827 148.6164
20531.433105 71.794 82.6307
20531.616211 71.761 16.7767
20531.799316 71.740 -49.1440
20531.982422 71.734 -115.2745
20532.165527 71.736 178.3267
20532.348633 71.727 111.7396
20532.531738 71.694 45.2068
20532.714844 71.650 -20.9832
20532.897949 71.640 -86.7473
20533.081055 71.697 -152.3758
20533.264160 71.804 141.6496
20533.447266 71.889 75.0894
20533.630371 71.887 8.1734
20533.813477 71.799 -58.5899
20533.996582 71.698 -124.8404
20534.179688 71.674 169.2902
20534.362793 71.753 103.2898
20534.545898 71.873 36.8102
20534.729004 71.947 -29.9744
20534.912109 71.941 -96.5585
20535.095215 71.893 -162.5767
20535.278320 71.866 131.8623
20535.461426 71.882 66.2824
20535.644531 71.901 0.3077
20535.827637 71.875 -66.0346
20536.010742 71.800 -132.4596
20536.193848 71.715 161.2316
20536.376953 71.662 94.9882
20536.560059 71.641 28.6730
20536.743164 71.628 -37.6775
20536.926270 71.610 -103.8499
20537.109375 71.611 -169.7227
20537.292480 71.656 124.5179
20537.475586 71.730 58.5237
20537.658691 71.781 -7.8429
20537.841797 71.770 -74.3525
20538.024902 71.719 -140.6436
20538.208008 71.692 153.3897
20538.391113 71.736 87.4588
20538.574219 71.828 21.1986
20538.757324 71.899 -45.4041
20538.940430 71.908 -111.9870
20539.123535 71.874 -178.1936
20539.306641 71.850 115.9398
20539.489746 71.851 50.0051
20539.672852 71.832 -16.3135
20539.855957 71.737 -82.8603
20540.039062 71.575 -149.1505
20540.222168 71.439 145.0938
20540.405273 71.427 79.5145
20540.588379 71.541 13.3794
20540.771484 71.671 -53.6293
20540.954590 71.709 -121.0641
20541.137695 71.634 171.8979
20541.320801 71.527 105.7814
20541.503906 71.493 40.3362
20541.687012 71.548 -25.2334
20541.870117 71.601 -91.4296
20542.053223 71.555 -158.0024
20542.236328 71.410 135.6936
20542.419434 71.263 69.9953
20542.602539 71.216 4.4947
20542.785645 71.266 -61.5947
20542.968750 71.303 -128.5862
20543.151855 71.228 163.9896
20543.334961 71.038 96.9503
20543.518066 70.830 30.7907
20543.701172 70.716 -34.7515
20543.884277 70.716 -100.4260
20544.067383 70.745 -166.6609
20544.250488 70.714 126.8184
20544.433594 70.619 60.6114
20544.616699 70.535 -4.9905
20544.799805 70.538 -70.3207
20544.982910 70.613 -136.0019
20545.166016 70.673 157.6958
20545.349121 70.640 91.0563
20545.532227 70.506 24.5945
20545.715332 70.330 -41.3762
20545.898438 70.185 -106.9614
20546.081543 70.105 -172.5456
20546.264648 70.074 121.5478
20546.447754 70.056 55.2463
20546.630859 70.020 -11.3254
20546.813965 69.948 -77.9430
20546.997070 69.835 -144.3097
20547.180176 69.705 149.8859
20547.363281 69.618 84.7523
20547.546387 69.636 19.9395
20547.729492 69.755 -45.2560
20547.912598 69.882 -111.3249
20548.095703 69.900 -178.1044
20548.278809 69.757 115.1035
20548.461914 69.512 49.0294
20548.645020 69.298 -16.1563
20548.828125 69.216 -81.0756
20549.011230 69.237 -146.5413
20549.194336 69.247 147.3022
20549.377441 69.181 81.0427
20549.560547 69.086 15.3181
20549.743652 69.072 -49.9105
20549.926758 69.176 -115.3996
20550.109863 69.299 178.2321
20550.292969 69.304 111.2283
20550.476074 69.143 44.5090
20550.659180 68.913 -21.0926
20550.842285 68.791 -85.6633
20551.025391 68.862 -150.3281
20551.208496 69.021 143.8707
20551.391602 69.094 76.9900
20551.574707 68.996 9.9384
20551.757812 68.786 -56.3700
20551.940918 68.603 -121.7397
20552.124023 68.538 173.1842
20552.307129 68.550 107.6669
20552.490234 68.540 41.6570
20552.673340 68.471 -24.3394
20552.856445 68.401 -89.9504
20553.039551 68.400 -155.3932
20553.222656 68.463 138.8083
20553.405762 68.508 72.5115
20553.588867 68.474 6.1695
20553.771973 68.391 -59.6253
20553.955078 68.354 -124.7711
20554.138184 68.417 170.1853
20554.321289 68.527 104.6483
20554.504395 68.583 38.6279
20554.687500 68.544 -27.3347
20554.870605 68.465 -92.7693
20555.053711 68.441 -157.7860
20555.236816 68.502 137.0342
20555.419922 68.596 71.2969
20555.603027 68.656 5.1663
20555.786133 68.683 -60.9552
20555.969238 68.726 -126.9654
20556.152344 68.802 166.8189
20556.335449 68.852 100.1329
20556.518555 68.789 33.2547
20556.701660 68.601 -33.0699
20556.884766 68.393 -98.2473
20557.067871 68.329 -162.5865
20557.250977 68.464 132.7123
20557.434082 68.676 66.7174
20557.617188 68.793 -0.3756
20557.800293 68.747 -67.5884
20557.983398 68.606 -133.9939
20558.166504 68.519 160.5742
20558.349609 68.577 95.3953
20558.532715 68.727 29.6286
20558.715820 68.845 -36.8727
20558.898926 68.858 -103.6169
20559.082031 68.786 -170.0568
20559.265137 68.701 123.9531
20559.448242 68.656 58.1374
20559.631348 68.644 -7.8272
20559.814453 68.635 -73.9911
20559.997559 68.618 -140.1951
20560.180664 68.607 153.6654
20560.363770 68.613 87.5245
20560.546875 68.621 21.2753
20560.729980 68.603 -45.0694
20560.913086 68.546 -111.3880
20561.096191 68.454 -177.5719
20561.279297 68.337 116.4314
20561.462402 68.212 50.6878
20561.645508 68.114 -14.7261
20561.828613 68.101 -79.9288
20562.011719 68.207 -145.4125
20562.194824 68.382 148.2242
20562.377930 68.503 80.8506
20562.561035 68.458 13.0487
20562.744141 68.236 -54.1760
20562.927246 67.957 -120.0479
20563.110352 67.811 175.1919
20563.293457 67.877 110.2255
20563.476562 68.021 43.9483
20563.659668 68.042 -23.4461
20563.842773 67.860 -90.7916
20564.025879 67.568 -156.9372
20564.208984 67.375 138.2408
20564.392090 67.397 73.5574
20564.575195 67.527 7.7683
20564.758301 67.563 -59.1314
20564.941406 67.412 -126.1569
20565.124512 67.149 167.6275
20565.307617 66.938 102.2261
20565.490723 66.853 36.6946
20565.673828 66.802 -29.7354
20565.856934 66.644 -96.7503
20566.040039 66.349 -163.2833
20566.223145 66.046 131.4755
20566.406250 65.908 67.1949
20566.589355 65.958 2.6593
20566.772461 66.044 -62.8364
20566.955566 66.013 -128.8522
20567.138672 65.851 165.5002
20567.321777 65.666 100.5909
20567.504883 65.552 35.9079
20567.687988 65.479 -29.2802
20567.871094 65.345 -95.0045
20568.054199 65.113 -160.5883
20568.237305 64.862 134.5748
20568.420410 64.716 70.3063
20568.603516 64.691 5.8439
20568.786621 64.686 -59.1691
20568.969727 64.613 -124.2641
20569.152832 64.509 171.2169
20569.335938 64.484 107.2439
20569.519043 64.579 43.0228
20569.702148 64.695 -22.0185
20569.885254 64.711 -87.4919
20570.068359 64.629 -152.4657
20570.251465 64.586 143.5029
20570.434570 64.708 79.7122
20570.617676 64.940 15.0215
20570.800781 65.094 -50.7939
20570.983887 65.041 -116.8122
20571.166992 64.825 178.2252
20571.350098 64.650 114.8446
20571.533203 64.718 52.1483
20571.716309 65.024 -11.4149
20571.899414 65.398 -76.4904
20572.082520 65.707 -142.5984
20572.265625 65.929 151.0284
20572.448730 66.106 84.8385
20572.631836 66.276 18.9255
20572.814941 66.453 -46.7074
20572.998047 66.650 -112.0477
20573.181152 66.897 -177.2695
20573.364258 67.193 117.1711
20573.547363 67.470 50.8878
20573.730469 67.630 -15.9722
20573.913574 67.628 -82.6953
20574.096680 67.539 -148.4787
20574.279785 67.533 146.8028
20574.462891 67.731 82.1871
20574.645996 68.067 16.4351
20574.829102 68.350 -50.7302
20575.012207 68.439 -118.4962
20575.195312 68.341 174.3206
20575.378418 68.206 108.4339
20575.561523 68.221 43.4367
20575.744629 68.433 -21.9302
20575.927734 68.711 -88.5100
20576.110840 68.893 -156.0278
20576.293945 68.919 136.4559
20576.477051 68.855 69.7658
20576.660156 68.829 4.0171
20576.843262 68.922 -61.4651
20577.026367 69.091 -127.5045
20577.209473 69.222 165.6428
20577.392578 69.232 98.3415
20577.575684 69.117 31.1720
20577.758789 68.940 -35.4707
20577.941895 68.784 -101.5754
20578.125000 68.699 -167.4252
20578.308105 68.682 126.7098
20578.491211 68.704 60.7992
20578.674316 68.748 -5.0062
20578.857422 68.825 -70.6160
20579.040527 68.950 -136.1767
20579.223633 69.110 157.9932
20579.406738 69.250 91.6661
20579.589844 69.310 24.9141
20579.772949 69.259 -41.9085
20579.956055 69.127 -108.3822
20580.139160 68.987 -174.3189
20580.322266 68.914 120.0561
20580.505371 68.923 54.2697
20580.688477 68.958 -11.9620
20580.871582 68.953 -78.4758
20581.054688 68.886 -144.8208
20581.237793 68.797 149.3564
20581.420898 68.757 83.9974
20581.604004 68.801 18.6620
20581.787109 68.900 -47.0852
20581.970215 68.997 -113.3387
20582.153320 69.054 -179.8810
20582.336426 69.072 113.5757
20582.519531 69.069 47.2157
20582.702637 69.061 -18.8780
20582.885742 69.063 -84.6561
20583.068848 69.095 -150.1281
20583.251953 69.177 144.5226
20583.435059 69.305 78.9449
20583.618164 69.429 12.8615
20583.801270 69.483 -53.6680
20583.984375 69.435 -120.2484
20584.167480 69.319 173.5741
20584.350586 69.215 107.9513
20584.533691 69.190 42.5825
20584.716797 69.245 -23.0000
20584.899902 69.325 -88.9796
20585.083008 69.387 -155.1644
20585.266113 69.434 138.7020
20585.449219 69.496 72.6217
20585.632324 69.573 6.3701
20585.815430 69.625 -60.1727
20585.998535 69.612 -126.7929
20586.181641 69.545 166.9005
20586.364746 69.493 101.0694
