* Generated by rew_pipeline.py (source UUID 7acd2911-a65a-4614-adf2-ea034c40169e, calibrated to its own SPL at 100 Hz)
* Measurement: LR.clean-fdw8
* Dated: 2026-Sep-12 16:10:03
* Note: ; Vector average of L.nofdw.clean-fdw8, R.nofdw.clean-fdw8
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
22640.625000 65.949 38.9604
22640.991211 66.084 -93.1209
22641.357422 66.288 134.0191
22641.723633 66.288 1.0818
22642.089844 66.190 -130.2485
22642.456055 66.345 98.2743
22642.822266 66.447 -35.7745
22643.188477 66.230 -169.3545
22643.554688 66.240 59.2315
22643.920898 66.526 -73.8155
22644.287109 66.470 152.2530
22644.653320 66.286 20.7412
22645.019531 66.373 -110.8907
22645.385742 66.294 115.3719
22645.751953 65.932 -17.5081
22646.118164 65.811 -149.1786
22646.484375 65.923 77.4300
22646.850586 65.828 -56.5898
22647.216797 65.663 171.4216
22647.583008 65.683 39.7522
22647.949219 65.553 -93.1022
22648.315430 65.225 135.0333
22648.681641 65.073 3.9475
22649.047852 65.000 -127.7487
22649.414062 64.938 100.8639
22649.780273 64.927 -31.4645
22650.146484 64.645 -164.6968
22650.512695 64.305 63.5557
22650.878906 64.245 -68.5673
22651.245117 64.063 158.8958
22651.611328 63.952 28.8032
22651.977539 64.145 -102.2915
22652.343750 63.989 125.0381
22652.709961 63.715 -5.4297
22653.076172 63.776 -136.5858
22653.442383 63.566 90.8232
22653.808594 63.191 -38.8342
22654.174805 63.199 -167.8203
22654.541016 63.181 61.4005
22654.907227 63.091 -68.9759
22655.273438 63.143 160.1502
22655.639648 63.103 28.6218
22656.005859 63.079 -102.2784
22656.372070 63.183 125.9814
22656.738281 63.200 -6.5306
22657.104492 63.216 -138.1282
22657.470703 63.381 90.7987
22657.836914 63.569 -40.5272
22658.203125 63.661 -172.1782
22658.569336 63.615 56.1206
22658.935547 63.552 -74.7783
22659.301758 63.718 154.8449
22659.667969 64.050 23.5040
22660.034180 64.238 -108.6732
22660.400391 64.204 119.7231
22660.766602 64.129 -10.8648
22661.132812 64.192 -141.2738
22661.499023 64.398 87.1553
22661.865234 64.521 -45.9832
22662.231445 64.443 -178.9323
22662.597656 64.456 49.2828
22662.963867 64.665 -82.9060
22663.330078 64.842 144.8232
22663.696289 65.050 13.3879
22664.062500 65.238 -118.4552
22664.428711 65.243 109.8430
22664.794922 65.344 -21.7157
22665.161133 65.477 -155.1214
22665.527344 65.396 71.7573
22665.893555 65.484 -59.5869
22666.259766 65.711 167.8363
22666.625977 65.650 34.7246
22666.992188 65.578 -97.6092
22667.358398 65.606 128.9225
22667.724609 65.580 -4.4643
22668.090820 65.749 -136.8915
22668.457031 65.924 90.2855
22668.823242 65.901 -41.1795
22669.189453 65.999 -172.2866
22669.555664 65.910 54.2159
22669.921875 65.480 -78.8512
22670.288086 65.356 149.0659
22670.654297 65.477 15.1064
22671.020508 65.448 -118.5793
22671.386719 65.432 109.2758
22671.752930 65.339 -23.0098
22672.119141 65.053 -155.0466
22672.485352 64.818 72.9892
22672.851562 64.685 -59.6366
22673.217773 64.614 167.7254
22673.583984 64.529 35.4195
22673.950195 64.365 -96.2167
22674.316406 64.188 132.1944
22674.682617 63.982 0.4650
22675.048828 63.965 -130.6813
22675.415039 64.119 97.1257
22675.781250 63.963 -34.7213
22676.147461 63.809 -163.9727
22676.513672 63.874 65.2197
22676.879883 63.640 -67.0469
22677.246094 63.517 162.5232
22677.612305 63.772 31.1434
22677.978516 63.883 -100.9033
22678.344727 63.924 127.8004
22678.710938 63.760 -4.1059
22679.077148 63.389 -133.8757
22679.443359 63.542 97.0743
22679.809570 63.763 -35.5026
22680.175781 63.648 -167.5139
22680.541992 63.780 61.6351
22680.908203 63.978 -70.8822
22681.274414 64.054 156.9923
22681.640625 64.201 24.6830
22682.006836 64.076 -108.2330
22682.373047 63.853 120.8783
22682.739258 64.042 -10.2953
22683.105469 64.288 -143.8072
22683.471680 64.359 83.1808
22683.837891 64.461 -48.2109
22684.204102 64.631 -179.6996
22684.570312 64.633 47.5887
22684.936523 64.433 -84.6196
22685.302734 64.497 143.9574
22685.668945 64.687 10.6438
22686.035156 64.538 -121.9996
22686.401367 64.604 107.7970
22686.767578 64.959 -25.2284
22687.133789 64.860 -159.7755
22687.500000 64.662 69.0671
22687.866211 64.884 -61.5995
22688.232422 64.973 165.7569
22688.598633 64.779 33.5037
22688.964844 64.662 -98.5370
22689.331055 64.580 128.2217
22689.697266 64.332 -4.5977
22690.063477 64.206 -135.5093
22690.429688 64.395 92.0249
22690.795898 64.329 -43.0263
22691.162109 64.076 -175.9410
22691.528320 64.273 52.4188
22691.894531 64.329 -80.8119
22692.260742 63.988 148.4695
22692.626953 64.014 17.9673
22692.993164 63.897 -116.9507
22693.359375 63.388 109.8406
22693.725586 63.475 -20.0153
22694.091797 63.829 -152.0662
22694.458008 63.682 75.7149
22694.824219 63.364 -55.1544
22695.190430 63.144 173.3157
22695.556641 63.074 40.7030
22695.922852 63.013 -92.7187
22696.289062 62.753 135.2268
22696.655273 62.590 4.7957
22697.021484 62.524 -126.8049
22697.387695 62.446 101.4577
22697.753906 62.600 -29.9738
22698.120117 62.678 -161.7643
22698.486328 62.515 68.2582
22698.852539 62.490 -61.2469
22699.218750 62.480 166.7110
22699.584961 62.344 33.7725
22699.951172 62.343 -98.1379
22700.317383 62.516 130.2387
22700.683594 62.550 -1.5991
22701.049805 62.468 -132.6147
22701.416016 62.586 95.4261
22701.782227 62.508 -38.4515
22702.148438 62.185 -169.0986
22702.514648 62.448 61.8746
22702.880859 62.633 -71.6400
22703.247070 62.237 155.5632
22703.613281 62.312 24.5215
22703.979492 62.558 -109.7617
22704.345703 62.355 117.8845
22704.711914 62.445 -11.4708
22705.078125 62.622 -143.4138
22705.444336 62.524 83.7075
22705.810547 62.463 -49.7494
22706.176758 62.249 177.1568
22706.542969 62.241 46.7403
22706.909180 62.463 -85.5498
22707.275391 62.202 141.7348
22707.641602 62.141 11.7020
22708.007812 62.455 -121.2883
22708.374023 62.340 104.4625
22708.740234 62.160 -27.8090
22709.106445 61.998 -160.8221
22709.472656 61.696 67.1469
22709.838867 61.706 -64.3780
22710.205078 61.618 163.0698
22710.571289 61.456 32.5657
22710.937500 61.494 -99.4193
22711.303711 61.138 127.0766
22711.669922 60.971 -4.6654
22712.036133 61.103 -139.0766
22712.402344 60.747 87.9713
22712.768555 60.793 -41.2139
22713.134766 60.745 -175.2721
22713.500977 59.531 52.6271
22713.867188 58.969 -73.6593
22714.233398 58.964 153.7022
22714.599609 58.540 22.4805
22714.965820 59.107 -108.0917
22715.332031 59.177 115.2245
22715.698242 58.300 -13.9810
22716.064453 58.750 -140.4488
22716.430664 58.610 83.6399
22716.796875 57.060 -45.8101
22717.163086 56.985 -168.8726
22717.529297 57.351 58.8872
22717.895508 57.048 -72.5857
22718.261719 57.006 157.8556
22718.627930 56.775 28.1721
22718.994141 56.797 -98.9851
22719.360352 57.233 130.4562
22719.726562 57.256 -1.2224
22720.092773 57.310 -129.8959
22720.458984 57.578 101.6070
22720.825195 57.867 -27.8623
22721.191406 58.063 -159.8766
22721.557617 57.929 68.0915
22721.923828 58.156 -61.1027
22722.290039 58.805 167.7421
22722.656250 58.977 35.4349
22723.022461 58.893 -94.7872
22723.388672 58.988 134.4731
22723.754883 59.156 2.2367
22724.121094 59.414 -130.0583
22724.487305 59.677 98.4451
22724.853516 59.890 -32.2386
22725.219727 59.954 -163.6633
22725.585938 59.826 64.4257
22725.952148 59.840 -68.0393
22726.318359 59.860 158.1945
22726.684570 59.669 26.2602
22727.050781 59.653 -103.8930
22727.416992 59.553 123.9531
22727.783203 59.150 -7.5318
22728.149414 59.323 -137.8031
22728.515625 59.886 88.3344
22728.881836 59.963 -45.0529
22729.248047 60.079 -173.2724
22729.614258 60.663 57.7459
22729.980469 60.825 -74.0940
22730.346680 60.615 155.8094
22730.712891 60.665 25.7662
22731.079102 60.633 -105.9253
22731.445312 60.716 124.2364
22731.811523 61.364 -7.0206
22732.177734 61.720 -141.0046
22732.543945 61.692 87.8372
22732.910156 61.965 -42.3285
22733.276367 62.103 -174.9453
22733.642578 62.085 53.2471
22734.008789 62.392 -79.1121
22734.375000 62.556 147.2541
22734.741211 62.645 15.8728
22735.107422 62.994 -116.0186
22735.473633 63.086 110.5169
22735.839844 63.125 -21.3592
22736.206055 63.411 -153.8406
22736.572266 63.459 73.3327
22736.938477 63.522 -57.7748
22737.304688 63.694 168.9523
22737.670898 63.438 34.5831
22738.037109 63.259 -97.0083
22738.403320 63.518 131.0285
22738.769531 63.613 -1.5274
22739.135742 63.651 -132.8398
22739.501953 63.692 94.4334
22739.868164 63.525 -38.6437
22740.234375 63.601 -170.9543
22740.600586 63.765 55.2062
22740.966797 63.557 -77.3052
22741.333008 63.511 152.6894
22741.699219 63.671 20.3330
22742.065430 63.559 -113.2459
22742.431641 63.510 114.8519
22742.797852 63.623 -16.8366
22743.164062 63.588 -147.9566
22743.530273 63.544 81.4243
22743.896484 63.452 -50.5837
22744.262695 63.307 177.5515
22744.628906 63.530 46.2318
22744.995117 63.927 -86.4867
22745.361328 64.055 140.9393
22745.727539 64.071 9.8322
22746.093750 64.150 -121.5870
22746.459961 64.189 106.1181
22746.826172 64.254 -26.0361
22747.192383 64.442 -158.3971
22747.558594 64.580 68.2941
22747.924805 64.493 -64.9881
22748.291016 64.359 163.0360
22748.657227 64.411 31.5700
22749.023438 64.543 -100.2985
22749.389648 64.682 127.8238
22749.755859 64.848 -4.7809
22750.122070 64.871 -138.3441
22750.488281 64.777 88.7542
22750.854492 64.807 -43.5232
22751.220703 64.854 -176.3604
22751.586914 64.777 50.9933
22751.953125 64.760 -81.4991
22752.319336 64.782 144.8126
22752.685547 64.660 11.0331
22753.051758 64.548 -121.1119
22753.417969 64.588 107.1964
22753.784180 64.548 -25.2957
22754.150391 64.342 -157.7558
22754.516602 64.182 70.1242
22754.882812 64.163 -62.0104
22755.249023 64.270 166.0484
22755.615234 64.398 33.9343
22755.981445 64.312 -98.1502
22756.347656 64.086 130.7766
22756.713867 63.974 -0.6420
22757.080078 63.848 -133.4585
22757.446289 63.731 94.1176
22757.812500 63.860 -38.3020
22758.178711 63.935 -171.9517
22758.544922 63.711 55.2490
22758.911133 63.473 -75.8024
22759.277344 63.322 153.2939
22759.643555 63.209 22.5798
22760.009766 63.294 -108.4723
22760.375977 63.437 118.5763
22760.742188 63.373 -15.4400
22761.108398 63.110 -148.8409
22761.474609 62.791 79.5690
22761.840820 62.699 -50.1980
22762.207031 62.873 179.2343
22762.573242 62.852 47.1686
22762.939453 62.593 -83.7743
22763.305664 62.552 145.8710
22763.671875 62.619 13.4768
22764.038086 62.553 -119.3183
22764.404297 62.628 108.6147
22764.770508 62.806 -24.3303
22765.136719 62.812 -157.3673
22765.502930 62.699 70.3845
22765.869141 62.415 -60.8967
22766.235352 62.213 170.4806
22766.601562 62.561 41.1764
22766.967773 62.822 -91.8789
22767.333984 62.703 135.3563
22767.700195 62.696 3.2204
22768.066406 62.562 -130.4430
22768.432617 62.145 97.5814
22768.798828 62.023 -32.4752
22769.165039 62.074 -163.6521
22769.531250 62.039 65.0893
22769.897461 61.983 -66.4510
22770.263672 61.777 161.7652
22770.629883 61.636 30.3242
22770.996094 61.608 -101.8935
22771.362305 61.684 126.6162
22771.728516 62.012 -5.4693
22772.094727 61.893 -138.2081
22772.460938 61.600 94.0950
22772.827148 62.129 -34.8375
22773.193359 62.211 -169.6313
22773.559570 61.736 59.0898
22773.925781 61.999 -70.4928
22774.291992 62.121 156.7717
22774.658203 62.012 27.8550
22775.024414 62.597 -102.0005
22775.390625 62.763 123.6303
22775.756836 62.472 -7.6978
22776.123047 62.674 -137.5923
22776.489258 62.932 90.2412
22776.855469 63.076 -42.4550
22777.221680 63.083 -176.2924
22777.587891 62.883 51.0428
22777.954102 63.001 -80.6220
22778.320312 63.118 146.1624
22778.686523 63.144 14.6100
22779.052734 63.538 -117.9794
22779.418945 63.528 106.8907
22779.785156 63.236 -24.5059
22780.151367 63.492 -155.5257
22780.517578 63.452 70.8012
22780.883789 63.244 -60.1622
22781.250000 63.502 167.0126
22781.616211 63.246 31.4625
22781.982422 62.769 -99.5299
22782.348633 62.931 129.4667
22782.714844 62.778 -4.8042
22783.081055 62.304 -137.0212
22783.447266 62.131 91.4262
22783.813477 61.993 -40.3128
22784.179688 61.937 -170.9610
22784.545898 61.748 58.4103
22784.912109 61.496 -70.3451
22785.278320 61.662 158.6333
22785.644531 61.462 23.7064
22786.010742 60.999 -107.7710
22786.376953 61.145 122.4456
22786.743164 61.107 -9.0172
22787.109375 60.839 -137.6349
22787.475586 60.988 92.8916
22787.841797 60.962 -39.3610
22788.208008 60.897 -170.0345
22788.574219 61.114 59.4953
22788.940430 61.245 -71.1541
22789.306641 61.391 158.3781
22789.672852 61.450 26.3757
22790.039062 61.349 -105.0958
22790.405273 61.513 124.2652
22790.771484 61.797 -7.5073
22791.137695 61.982 -139.2676
22791.503906 62.186 88.8987
22791.870117 62.285 -43.3407
22792.236328 62.306 -174.5104
22792.602539 62.440 54.8486
22792.968750 62.560 -76.6918
22793.334961 62.548 151.3207
22793.701172 62.553 19.6085
22794.067383 62.681 -112.0530
22794.433594 62.809 116.4793
22794.799805 62.904 -14.3900
22795.166016 62.996 -145.8273
22795.532227 63.002 81.5470
22795.898438 63.007 -51.1939
22796.264648 63.117 176.8487
22796.630859 63.329 46.4113
22796.997070 63.649 -83.8142
22797.363281 63.774 144.3546
22797.729492 63.667 12.1658
22798.095703 63.745 -120.5273
22798.461914 63.897 105.7121
22798.828125 63.990 -26.1629
22799.194336 64.302 -156.5498
22799.560547 64.585 71.4942
22799.926758 64.607 -61.3625
22800.292969 64.570 165.6803
22800.659180 64.581 33.2361
22801.025391 64.793 -98.3775
22801.391602 65.056 129.1586
22801.757812 65.087 -3.1601
22802.124023 65.258 -134.7747
22802.490234 65.588 91.1615
22802.856445 65.578 -44.0116
22803.222656 65.433 -176.5443
22803.588867 65.612 51.9510
22803.955078 65.829 -81.3707
22804.321289 65.742 144.8239
22804.687500 65.526 12.4833
22805.053711 65.516 -119.4062
22805.419922 65.610 106.9625
22805.786133 65.551 -27.5041
22806.152344 65.468 -160.8412
22806.518555 65.565 66.5806
22806.884766 65.701 -66.7554
22807.250977 65.548 159.3636
22807.617188 65.176 27.2371
22807.983398 65.146 -103.9203
22808.349609 65.258 122.4038
22808.715820 64.998 -11.1206
22809.082031 64.758 -142.2251
22809.448242 64.582 85.8958
22809.814453 64.200 -45.4027
22810.180664 64.225 -176.2569
22810.546875 64.314 48.9248
22810.913086 63.786 -85.2001
22811.279297 63.410 145.1917
22811.645508 63.500 14.2867
22812.011719 63.360 -118.4292
22812.377930 63.065 109.8593
22812.744141 62.796 -20.8227
22813.110352 62.661 -150.9054
22813.476562 62.550 77.9217
22813.842773 62.329 -52.4629
22814.208984 62.581 177.5423
22814.575195 62.875 44.1813
22814.941406 62.684 -87.8486
22815.307617 62.714 142.3584
22815.673828 62.670 10.1517
22816.040039 62.312 -120.3185
22816.406250 62.566 109.8756
22816.772461 62.861 -23.5175
22817.138672 62.887 -155.3437
22817.504883 63.200 72.9342
22817.871094 63.167 -60.9106
22818.237305 62.866 168.2924
22818.603516 63.078 38.0648
22818.969727 63.179 -94.4551
22819.335938 63.068 134.7061
22819.702148 63.192 3.7417
22820.068359 63.215 -129.2269
22820.434570 63.112 97.8345
22820.800781 63.047 -34.6308
22821.166992 63.055 -166.1231
22821.533203 63.207 62.2013
22821.899414 63.194 -70.7112
22822.265625 62.941 156.8794
22822.631836 62.678 25.5590
22822.998047 62.563 -104.5522
22823.364258 62.754 124.9614
22823.730469 62.857 -7.3689
22824.096680 62.821 -138.8241
22824.462891 63.069 89.0462
22824.829102 63.060 -45.0917
22825.195312 62.768 -175.9770
22825.561523 62.988 54.4065
22825.927734 63.107 -78.7621
22826.293945 62.748 148.7377
22826.660156 62.588 17.7946
22827.026367 62.624 -114.1583
22827.392578 62.681 114.1927
22827.758789 62.784 -17.1238
22828.125000 62.791 -147.7750
22828.491211 62.893 81.9473
22828.857422 62.992 -50.0774
22829.223633 62.945 177.3583
22829.589844 62.991 44.5794
22829.956055 62.985 -88.7257
22830.322266 62.928 139.6094
22830.688477 63.054 8.7383
22831.054688 63.129 -122.5594
22831.420898 63.145 106.2460
22831.787109 63.090 -26.0068
22832.153320 62.866 -158.0010
22832.519531 62.922 70.6083
22832.885742 63.151 -63.0721
22833.251953 63.103 163.0841
22833.618164 63.037 31.1550
22833.984375 62.982 -100.5156
22834.350586 62.813 128.8156
22834.716797 62.840 -1.6225
22835.083008 62.885 -134.0416
22835.449219 62.801 93.2447
22835.815430 62.776 -39.5842
22836.181641 62.569 -172.4107
22836.547852 62.322 57.5885
22836.914062 62.523 -72.2583
22837.280273 62.592 155.0213
22837.646484 62.283 24.0697
22838.012695 62.398 -104.8553
22838.378906 62.610 123.0243
22838.745117 62.211 -8.3476
22839.111328 62.102 -135.9065
22839.477539 62.520 92.6667
22839.843750 62.444 -41.2518
22840.209961 62.414 -171.5448
22840.576172 62.957 56.9476
22840.942383 63.054 -76.9056
22841.308594 62.726 152.6543
22841.674805 62.806 23.9767
22842.041016 63.156 -107.1470
22842.407227 63.466 119.7351
22842.773438 63.540 -13.7218
22843.139648 63.510 -144.7900
22843.505859 63.812 84.5441
22843.872070 64.037 -48.4799
22844.238281 64.063 179.0180
22844.604492 64.280 46.4220
22844.970703 64.302 -87.0038
22845.336914 64.236 142.3916
22845.703125 64.632 11.5038
22846.069336 64.851 -122.5778
22846.435547 64.753 104.4715
22846.801758 64.904 -27.4194
22847.167969 65.091 -160.2040
22847.534180 65.222 67.8230
22847.900391 65.460 -64.7211
22848.266602 65.485 161.3409
22848.632812 65.334 28.0175
22848.999023 65.255 -105.2004
22849.365234 65.114 121.6934
22849.731445 65.066 -9.9097
22850.097656 65.278 -142.1565
22850.463867 65.336 83.5561
22850.830078 65.056 -50.4582
22851.196289 64.803 177.1643
22851.562500 64.822 44.7304
22851.928711 64.874 -88.6739
22852.294922 64.793 138.3796
22852.661133 64.661 6.2375
22853.027344 64.452 -125.6242
22853.393555 64.265 103.1637
22853.759766 64.284 -28.6353
22854.125977 64.266 -161.7503
22854.492188 64.091 65.6821
22854.858398 63.899 -66.3345
22855.224609 63.571 161.6519
22855.590820 63.252 30.9972
22855.957031 63.303 -99.8277
22856.323242 63.382 127.4683
22856.689453 63.178 -4.4201
22857.055664 63.003 -134.3997
22857.421875 62.939 94.7213
22857.788086 62.691 -37.2200
22858.154297 62.480 -167.8238
22858.520508 62.704 61.4295
22858.886719 62.912 -71.5475
22859.252930 62.692 156.2032
22859.619141 62.491 26.6650
22859.985352 62.674 -103.3207
22860.351562 62.904 124.5231
22860.717773 62.905 -7.7674
22861.083984 62.790 -138.1046
22861.450195 62.860 92.3112
22861.816406 62.953 -39.1742
22862.182617 62.903 -171.1991
22862.548828 63.053 56.9787
22862.915039 63.235 -75.8626
22863.281250 63.185 153.1173
22863.647461 63.395 23.9386
22864.013672 63.684 -107.9413
22864.379883 63.599 119.1414
22864.746094 63.550 -12.8909
22865.112305 63.625 -145.7879
22865.478516 63.620 81.6292
22865.844727 63.720 -50.4533
22866.210938 63.757 176.7241
22866.577148 63.700 44.9219
22866.943359 63.868 -86.6674
22867.309570 64.007 140.4814
22867.675781 64.018 7.9716
22868.041992 64.043 -124.8259
22868.408203 63.894 102.0372
22868.774414 63.746 -29.8365
22869.140625 63.781 -161.9478
22869.506836 63.764 65.6035
22869.873047 63.801 -66.5525
22870.239258 63.766 160.1250
22870.605469 63.450 27.8803
22870.971680 63.395 -102.6014
22871.337891 63.504 124.6485
22871.704102 63.248 -8.3334
22872.070312 63.069 -139.1370
22872.436523 63.113 89.2291
22872.802734 63.038 -42.5001
22873.168945 63.100 -173.5006
22873.535156 63.162 53.9392
22873.901367 62.911 -78.4688
22874.267578 62.719 150.3228
22874.633789 62.667 17.8936
22875.000000 62.524 -114.9815
22875.366211 62.490 113.3372
22875.732422 62.648 -18.1170
22876.098633 62.729 -149.5113
22876.464844 62.679 80.1173
22876.831055 62.680 -50.3428
22877.197266 62.580 176.7265
22877.563477 62.095 42.9575
22877.929688 61.680 -88.1107
22878.295898 61.877 141.2389
22878.662109 62.100 8.9412
22879.028320 62.053 -121.7127
22879.394531 62.122 108.9327
22879.760742 62.190 -21.8284
22880.126953 62.129 -153.0202
22880.493164 62.145 75.5762
22880.859375 62.104 -56.2953
22881.225586 61.955 173.1225
22881.591797 61.923 43.5200
22881.958008 61.912 -86.6191
22882.324219 61.878 143.2815
22882.690430 61.988 12.5386
22883.056641 62.058 -119.5919
22883.422852 62.032 108.7014
22883.789062 62.132 -22.5849
22884.155273 62.200 -154.0279
22884.521484 62.295 76.0762
22884.887695 62.689 -54.3327
22885.253906 62.901 173.0737
22885.620117 62.867 41.6884
22885.986328 63.116 -89.3986
22886.352539 63.313 137.5457
22886.718750 63.316 5.7828
22887.084961 63.585 -125.2489
22887.451172 63.818 102.1598
22887.817383 63.888 -29.5557
22888.183594 64.132 -161.0740
22888.549805 64.302 66.2787
22888.916016 64.402 -65.9656
22889.282227 64.589 160.9377
22889.648438 64.622 27.4026
22890.014648 64.747 -104.4679
22890.380859 65.106 123.2799
22890.747070 65.270 -9.6737
22891.113281 65.243 -141.9160
22891.479492 65.181 85.7326
22891.845703 65.205 -46.8735
22892.211914 65.450 179.4962
22892.578125 65.582 45.3351
22892.944336 65.574 -86.4685
22893.310547 65.686 142.3589
22893.676758 65.577 9.8188
22894.042969 65.336 -122.5029
22894.409180 65.267 103.9754
22894.775391 65.101 -29.9923
22895.141602 65.094 -161.8517
22895.507812 65.302 65.1999
22895.874023 65.105 -68.3087
22896.240234 64.869 160.7800
22896.606445 64.987 29.1865
22896.972656 64.987 -103.6741
22897.338867 64.918 124.3497
22897.705078 64.854 -7.8757
22898.071289 64.712 -140.1612
22898.437500 64.645 87.0458
22898.803711 64.472 -46.0724
22899.169922 64.377 -177.0836
22899.536133 64.580 51.4916
22899.902344 64.519 -80.7752
22900.268555 64.423 149.0006
22900.634766 64.607 17.3223
22901.000977 64.478 -116.0536
22901.367188 64.211 112.5614
22901.733398 64.152 -18.4706
22902.099609 64.116 -149.7635
22902.465820 64.249 78.1787
22902.832031 64.195 -55.9149
22903.198242 63.869 172.4376
22903.564453 64.107 42.5855
22903.930664 64.421 -90.9391
22904.296875 64.109 135.9547
22904.663086 63.811 5.9957
22905.029297 63.787 -124.8940
22905.395508 63.749 102.9467
22905.761719 63.789 -29.8865
22906.127930 63.710 -162.9051
22906.494141 63.563 66.5648
22906.860352 63.692 -63.1005
22907.226562 63.754 165.5526
22907.592773 63.634 34.3969
22907.958984 63.711 -96.7874
22908.325195 63.819 130.7109
22908.691406 63.754 -0.6435
22909.057617 63.842 -130.3474
22909.423828 64.013 98.4218
22909.790039 63.928 -33.7765
22910.156250 63.893 -165.3934
22910.522461 64.020 61.9969
22910.888672 63.988 -70.1271
22911.254883 64.109 160.0265
22911.621094 64.486 28.7700
22911.987305 64.596 -104.0214
22912.353516 64.652 124.6264
22912.719727 65.004 -7.1183
22913.085938 65.225 -140.5314
22913.452148 65.113 86.9076
22913.818359 65.025 -44.0330
22914.184570 65.165 -175.7444
22914.550781 65.277 50.8796
22914.916992 65.277 -81.9200
22915.283203 65.432 146.1917
22915.649414 65.611 13.3308
22916.015625 65.588 -119.4996
22916.381836 65.594 108.1506
22916.748047 65.582 -24.8650
22917.114258 65.502 -157.0303
22917.480469 65.665 70.9370
22917.846680 65.774 -63.2110
22918.212891 65.531 163.0969
22918.579102 65.320 31.6320
22918.945312 65.341 -99.3736
22919.311523 65.506 128.8693
22919.677734 65.624 -4.7430
22920.043945 65.405 -138.6803
22920.410156 65.192 89.5812
22920.776367 65.324 -42.5374
22921.142578 65.341 -176.2779
22921.508789 65.167 50.8662
22921.875000 65.061 -81.4945
22922.241211 64.909 146.0016
22922.607422 64.757 14.3961
22922.973633 64.721 -117.2521
22923.339844 64.629 110.4540
22923.706055 64.505 -21.8458
22924.072266 64.443 -154.8194
22924.438477 64.239 71.7455
22924.804688 63.899 -59.4101
22925.170898 63.940 171.4014
22925.537109 64.209 39.5332
22925.903320 64.067 -93.6396
22926.269531 63.891 135.4138
22926.635742 63.995 3.6058
22927.001953 63.744 -128.9881
22927.368164 63.426 101.5257
22927.734375 63.595 -28.9937
22928.100586 63.654 -162.6866
22928.466797 63.583 64.2562
22928.833008 63.618 -68.3503
22929.199219 63.448 159.8012
22929.565430 63.253 29.9404
22929.931641 63.222 -100.8046
22930.297852 63.189 126.9350
22930.664062 63.297 -6.1352
22931.030273 63.370 -139.7321
22931.396484 63.291 88.8093
22931.762695 63.357 -41.2463
22932.128906 63.337 -172.7635
22932.495117 63.053 55.4675
22932.861328 62.786 -75.9740
22933.227539 62.572 152.7937
22933.593750 62.513 22.6048
22933.959961 62.634 -108.2795
22934.326172 62.560 119.8593
22934.692383 62.388 -10.9443
22935.058594 62.481 -142.2354
22935.424805 62.532 84.1367
22935.791016 62.274 -48.7068
22936.157227 62.192 -178.7162
22936.523438 62.412 50.6638
22936.889648 62.374 -80.2367
22937.255859 62.366 151.0524
22937.622070 62.628 20.6505
22937.988281 62.594 -111.7069
22938.354492 62.501 116.9481
22938.720703 62.500 -15.3619
22939.086914 62.191 -146.3657
22939.453125 62.322 86.2132
22939.819336 62.996 -44.8692
22940.185547 63.217 -178.6655
22940.551758 63.286 49.4664
22940.917969 63.515 -82.4603
22941.284180 63.609 146.1548
22941.650391 63.938 15.9828
22942.016602 64.380 -116.7134
22942.382812 64.400 109.9383
22942.749023 64.392 -21.1554
22943.115234 64.660 -152.9820
22943.481445 64.760 73.4239
22943.847656 64.685 -59.0752
22944.213867 64.878 169.4632
22944.580078 65.217 36.6320
22944.946289 65.287 -96.4308
22945.312500 65.237 131.9931
22945.678711 65.284 -0.0101
22946.044922 65.306 -133.3027
22946.411133 65.417 92.9721
22946.777344 65.572 -41.2752
22947.143555 65.575 -174.1462
22947.509766 65.678 54.4890
22947.875977 65.730 -78.5919
22948.242188 65.442 147.9810
22948.608398 65.326 15.5557
22948.974609 65.447 -118.4042
22949.340820 65.372 107.8745
22949.707031 65.312 -23.8660
22950.073242 65.300 -155.9449
22950.439453 65.188 71.6295
22950.805664 65.175 -61.4080
22951.171875 65.106 164.5760
22951.538086 64.957 32.0061
22951.904297 64.948 -99.8115
22952.270508 64.773 127.8495
22952.636719 64.446 -3.5239
22953.002930 64.249 -135.4990
22953.369141 63.976 91.3819
22953.735352 63.800 -40.4713
22954.101562 63.994 -172.3744
22954.467773 64.143 54.4798
22954.833984 63.962 -78.2096
22955.200195 63.539 150.5846
22955.566406 63.135 20.5657
22955.932617 62.938 -109.8671
22956.298828 62.886 118.6042
22956.665039 62.870 -13.8873
22957.031250 62.579 -146.3707
22957.397461 62.169 84.3257
22957.763672 62.343 -44.6828
22958.129883 62.509 -177.8382
22958.496094 62.253 50.2888
22958.862305 62.365 -79.1786
22959.228516 62.491 148.7104
22959.594727 62.066 17.6287
22959.960938 61.970 -111.1351
22960.327148 62.209 116.7044
22960.693359 62.125 -15.8592
22961.059570 62.192 -145.2582
22961.425781 62.545 84.3285
22961.791992 62.550 -48.0847
22962.158203 62.283 -179.8958
22962.524414 62.234 48.5157
22962.890625 62.379 -83.9712
22963.256836 62.518 144.2414
22963.623047 62.727 13.6468
22963.989258 62.906 -117.3668
22964.355469 62.937 111.6838
22964.721680 63.123 -19.0082
22965.087891 63.420 -151.4360
22965.454102 63.409 75.7370
