* Generated by rew_pipeline.py (source UUID a5e9af94-77a9-4614-b030-74790d74babe, calibrated to its own SPL at 100 Hz)
* Measurement: L.nofdw.clean-fdw8
* Dated: 2026-Sep-12 16:09:58
* Note: ; Copy of L.0 10 sept 2026 Position MLP 4.18m from front wall 3.32m from R and L speaker 1.20m speakers to front wall marker: green 2 screen panels prolongation - new setup DAC level -29dB MIC HEIGHT: 1.000m mic boom arm height: 1.040 -12dBFS OKTO -28dB DELAY 0.0001 ms (0.03 mm, 0 in) using estimated IR delay relative to Acoustic reference played from DAC8STEREO L with no timing offset Clock adjustment: -15.1 ppm
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
1550.170898 69.594 -38.3493
1550.537109 68.764 -172.4936
1550.903320 68.740 51.2613
1551.269531 68.146 -74.5956
1551.635742 68.323 155.2321
1552.001953 67.972 21.8760
1552.368164 67.548 -108.5264
1552.734375 67.953 118.9691
1553.100586 67.846 -12.3946
1553.466797 67.995 -138.1130
1553.833008 67.989 88.4582
1554.199219 67.673 -43.9707
1554.565430 68.687 -175.1614
1554.931641 68.634 51.7208
1555.297852 68.882 -86.6217
1555.664062 69.068 147.0174
1556.030273 69.485 8.0400
1556.396484 69.324 -123.1116
1556.762695 69.112 101.4423
1557.128906 69.447 -29.7734
1557.495117 69.079 -163.5366
1557.861328 69.033 62.8872
1558.227539 69.354 -70.4961
1558.593750 69.170 160.5428
1558.959961 69.517 27.7792
1559.326172 69.159 -106.3315
1559.692383 69.531 117.7242
1560.058594 69.665 -9.8023
1560.424805 69.780 -143.8212
1560.791016 69.928 85.5166
1561.157227 69.295 -56.3076
1561.523438 69.592 174.7569
1561.889648 69.554 41.7851
1562.255859 70.073 -95.0113
1562.622070 70.233 132.5906
1562.988281 70.540 -0.1666
1563.354492 70.311 -133.7347
1563.720703 71.083 90.4827
1564.086914 70.838 -44.0494
1564.453125 70.905 178.4865
1564.819336 71.081 42.5291
1565.185547 70.677 -95.2685
1565.551758 70.495 130.8528
1565.917969 70.704 -3.5950
1566.284180 70.235 -142.9187
1566.650391 70.165 82.8643
1567.016602 70.049 -54.6029
1567.382812 69.968 169.0656
1567.749023 68.875 29.0235
1568.115234 68.078 -103.7780
1568.481445 67.789 121.2207
1568.847656 67.049 -13.8054
1569.213867 67.444 -151.7912
1569.580078 67.190 77.3237
1569.946289 66.984 -62.0545
1570.312500 66.928 162.5891
1570.678711 67.155 29.0047
1571.044922 66.571 -110.2164
1571.411133 66.375 113.7125
1571.777344 65.682 -25.1513
1572.143555 65.516 -162.3458
1572.509766 64.864 57.9672
1572.875977 64.915 -74.2427
1573.242188 65.215 148.3164
1573.608398 64.771 4.6670
1573.974609 63.972 -129.3704
1574.340820 63.850 91.2783
1574.707031 63.936 -39.5187
1575.073242 64.592 -175.8592
1575.439453 64.049 53.3407
1575.805664 64.209 -76.1256
1576.171875 64.739 150.2235
1576.538086 65.696 12.5046
1576.904297 67.420 -125.3988
1577.270508 67.494 102.3227
1577.636719 68.147 -37.4803
1578.002930 68.864 -171.6270
1578.369141 69.572 50.4190
1578.735352 70.225 -85.9871
1579.101562 70.698 136.3494
1579.467773 71.481 1.0075
1579.833984 71.606 -135.9200
1580.200195 71.747 89.3174
1580.566406 72.281 -48.5003
1580.932617 72.576 175.8034
1581.298828 72.990 41.0105
1581.665039 72.940 -93.8197
1582.031250 73.420 130.4514
1582.397461 73.806 -5.1157
1582.763672 74.172 -140.6688
1583.129883 74.623 84.0288
1583.496094 74.636 -51.5779
1583.862305 74.990 173.7637
1584.228516 75.544 38.1967
1584.594727 75.612 -98.0078
1584.960938 76.000 128.9288
1585.327148 75.979 -5.9900
1585.693359 76.223 -140.0997
1586.059570 76.515 83.3372
1586.425781 76.959 -51.6769
1586.791992 76.840 171.9974
1587.158203 77.071 37.2448
1587.524414 77.334 -99.1190
1587.890625 77.530 127.0977
1588.256836 77.491 -9.3706
1588.623047 77.737 -145.2728
1588.989258 77.955 80.8320
1589.355469 78.003 -57.4831
1589.721680 77.847 167.7513
1590.087891 78.082 29.9536
1590.454102 78.190 -104.9618
1590.820312 77.951 118.4391
1591.186523 77.804 -18.1684
1591.552734 77.420 -153.5301
1591.918945 77.171 68.9512
1592.285156 76.830 -66.7804
1592.651367 76.397 158.7380
1593.017578 75.816 24.4934
1593.383789 75.568 -109.8954
1593.750000 74.950 115.5389
1594.116211 74.405 -20.1938
1594.482422 74.119 -152.8860
1594.848633 73.474 72.6356
1595.214844 72.556 -60.7819
1595.581055 72.502 169.1531
1595.947266 71.543 35.0906
1596.313477 70.849 -93.2241
1596.679688 70.565 132.5886
1597.045898 69.717 5.7457
1597.412109 69.375 -125.4454
1597.778320 69.064 103.9434
1598.144531 68.878 -22.1265
1598.510742 69.110 -153.1300
1598.876953 68.870 79.4321
1599.243164 69.528 -53.1802
1599.609375 69.344 175.6564
1599.975586 69.338 44.0816
1600.341797 69.407 -84.1172
1600.708008 69.323 138.0503
1601.074219 69.476 11.6098
1601.440430 69.349 -127.8542
1601.806641 69.233 105.8992
1602.172852 69.739 -28.5131
1602.539062 69.568 -158.3159
1602.905273 69.016 66.5856
1603.271484 69.253 -60.9528
1603.637695 69.051 171.0199
1604.003906 69.333 37.6004
1604.370117 69.177 -92.1752
1604.736328 69.365 135.2600
1605.102539 69.483 3.9878
1605.468750 69.421 -126.8716
1605.834961 69.830 101.2655
1606.201172 69.673 -34.1034
1606.567383 69.691 -165.0275
1606.933594 70.065 61.1779
1607.299805 70.144 -68.3375
1607.666016 70.224 157.5650
1608.032227 70.176 27.1446
1608.398438 70.367 -107.6071
1608.764648 70.509 119.5108
1609.130859 70.444 -11.9978
1609.497070 70.303 -145.3011
1609.863281 70.292 81.3339
1610.229492 70.345 -51.1443
1610.595703 70.327 177.5139
1610.961914 70.481 42.8138
1611.328125 70.411 -90.7004
1611.694336 70.428 137.4910
1612.060547 70.068 1.4600
1612.426758 69.956 -132.4450
1612.792969 69.276 93.5245
1613.159180 68.821 -35.5542
1613.525391 68.286 -168.5165
1613.891602 67.942 66.4254
1614.257812 68.165 -63.4902
1614.624023 68.642 167.6290
1614.990234 68.117 41.0535
1615.356445 68.988 -98.6181
1615.722656 69.784 134.1225
1616.088867 70.064 0.6692
1616.455078 70.669 -131.8626
1616.821289 70.681 90.4108
1617.187500 70.810 -42.3838
1617.553711 70.855 179.5386
1617.919922 70.638 43.2077
1618.286133 70.494 -91.1795
1618.652344 69.838 133.3892
1619.018555 69.501 -4.7671
1619.384766 68.760 -138.7049
1619.750977 67.941 85.4887
1620.117188 67.607 -47.5535
1620.483398 66.666 178.3750
1620.849609 65.687 40.8195
1621.215820 64.563 -88.7237
1621.582031 62.997 149.6538
1621.948242 62.495 15.6452
1622.314453 61.702 -111.1554
1622.680664 60.801 116.2102
1623.046875 61.040 -7.5190
1623.413086 58.283 -131.0753
1623.779297 58.323 95.8930
1624.145508 58.134 -26.2956
1624.511719 57.236 -121.1243
1624.877930 56.134 126.9011
1625.244141 59.736 14.6271
1625.610352 62.259 -119.9547
1625.976562 64.322 104.5503
1626.342773 66.503 -18.6072
1626.708984 67.700 -166.1083
1627.075195 67.963 57.9874
1627.441406 68.107 -73.6173
1627.807617 69.146 150.2631
1628.173828 70.123 13.1976
1628.540039 69.600 -124.5687
1628.906250 70.327 98.6054
1629.272461 69.716 -31.9245
1629.638672 69.733 -167.6487
1630.004883 70.308 56.4912
1630.371094 70.275 -75.7661
1630.737305 70.085 148.0686
1631.103516 69.943 19.9131
1631.469727 70.315 -110.0713
1631.835938 70.304 113.4754
1632.202148 70.147 -22.1003
1632.568359 71.051 -154.1779
1632.934570 70.686 67.9498
1633.300781 70.660 -66.4014
1633.666992 69.658 160.9969
1634.033203 69.575 26.1495
1634.399414 69.201 -104.1824
1634.765625 69.293 118.7480
1635.131836 68.513 -15.0657
1635.498047 68.464 -142.9983
1635.864258 67.869 78.9951
1636.230469 66.049 -49.4558
1636.596680 65.061 -174.5437
1636.962891 64.921 63.7498
1637.329102 65.524 -61.2005
1637.695312 65.461 169.0869
1638.061523 65.793 44.0494
1638.427734 66.971 -90.5105
1638.793945 68.739 149.7661
1639.160156 67.863 9.9346
1639.526367 69.039 -119.0095
1639.892578 68.804 104.4184
1640.258789 69.998 -24.4390
1640.625000 69.956 -157.9693
1640.991211 70.686 66.5855
1641.357422 70.350 -62.8138
1641.723633 70.924 161.2505
1642.089844 70.789 29.7197
1642.456055 71.233 -103.4883
1642.822266 71.225 122.0382
1643.188477 71.857 -11.5970
1643.554688 72.245 -144.6035
1643.920898 71.838 84.1109
1644.287109 72.149 -48.2705
1644.653320 72.598 178.3680
1645.019531 72.374 44.9423
1645.385742 72.478 -93.5009
1645.751953 72.533 134.4459
1646.118164 72.471 2.4649
1646.484375 72.153 -131.9765
1646.850586 72.070 95.1781
1647.216797 71.740 -38.6947
1647.583008 71.578 -172.9109
1647.949219 71.499 56.9533
1648.315430 70.986 -76.8554
1648.681641 70.668 152.9703
1649.047852 70.383 20.5656
1649.414062 69.916 -107.7506
1649.780273 69.874 121.4424
1650.146484 69.778 -5.8656
1650.512695 70.053 -135.5699
1650.878906 70.107 94.9636
1651.245117 70.630 -37.2932
1651.611328 71.536 -168.3709
1651.977539 71.896 62.2487
1652.343750 72.632 -70.6534
1652.709961 73.124 156.5633
1653.076172 73.655 22.3793
1653.442383 73.652 -110.7362
1653.808594 74.211 114.0570
1654.174805 74.648 -22.9875
1654.541016 74.561 -158.5246
1654.907227 74.481 67.2828
1655.273438 74.870 -68.7573
1655.639648 74.655 155.6435
1656.005859 74.639 22.7303
1656.372070 74.587 -114.9045
1656.738281 74.546 111.1763
1657.104492 74.402 -24.5611
1657.470703 73.937 -158.8361
1657.836914 74.123 65.1829
1658.203125 73.744 -68.1751
1658.569336 73.589 155.5824
1658.935547 73.409 19.1292
1659.301758 72.983 -114.0988
1659.667969 72.366 109.4957
1660.034180 71.994 -26.7316
1660.400391 71.649 -162.7906
1660.766602 71.159 63.5024
1661.132812 70.388 -74.0897
1661.499023 69.517 151.5207
1661.865234 68.288 13.4995
1662.231445 67.558 -120.4616
1662.597656 67.110 102.8166
1662.963867 65.811 -27.9443
1663.330078 63.905 -164.6699
1663.696289 62.633 65.9154
1664.062500 59.866 -69.5674
1664.428711 57.028 157.0896
1664.794922 56.121 26.5853
1665.161133 54.728 -102.6178
1665.527344 56.225 116.7977
1665.893555 53.280 -5.2283
1666.259766 40.174 -125.4562
1666.625977 52.847 59.5632
1666.992188 47.386 -137.2798
1667.358398 53.252 39.0403
1667.724609 59.023 -96.5508
1668.090820 57.908 125.4347
1668.457031 61.393 -10.3928
1668.823242 63.951 -150.0997
1669.189453 64.996 78.0653
1669.555664 66.595 -65.0457
1669.921875 67.856 162.8699
1670.288086 68.394 29.8728
1670.654297 69.675 -111.0712
1671.020508 70.545 112.1042
1671.386719 70.635 -26.4344
1671.752930 71.166 -160.8167
1672.119141 71.949 60.2921
1672.485352 71.747 -72.0894
1672.851562 71.899 150.4188
1673.217773 71.696 11.6773
1673.583984 71.367 -120.6167
1673.950195 71.947 100.1044
1674.316406 71.396 -34.8585
1674.682617 71.547 -169.0148
1675.048828 70.612 59.3169
1675.415039 70.653 -70.5562
1675.781250 70.349 156.6487
1676.147461 70.036 26.1427
1676.513672 69.434 -97.6341
1676.879883 71.036 133.7357
1677.246094 70.616 3.3644
1677.612305 71.646 -126.8351
1677.978516 71.988 104.5522
1678.344727 72.246 -24.5118
1678.710938 72.863 -159.1583
1679.077148 73.335 64.8819
1679.443359 74.067 -63.8552
1679.809570 74.344 158.0524
1680.175781 74.832 27.1198
1680.541992 75.117 -108.3550
1680.908203 75.741 115.5923
1681.274414 75.930 -15.6302
1681.640625 76.539 -152.3023
1682.006836 76.475 72.3543
1682.373047 76.619 -59.1413
1682.739258 76.595 164.9498
1683.105469 77.038 28.8098
1683.471680 76.684 -106.0485
1683.837891 76.877 117.3110
1684.204102 76.853 -14.7208
1684.570312 76.245 -149.4627
1684.936523 76.214 73.4730
1685.302734 75.947 -57.0693
1685.668945 75.454 166.3481
1686.035156 75.182 33.1316
1686.401367 75.043 -98.9491
1686.767578 74.292 130.9226
1687.133789 74.437 0.0716
1687.500000 74.357 -130.9036
1687.866211 73.954 97.7920
1688.232422 74.151 -34.9408
1688.598633 74.188 -166.3593
1688.964844 74.461 61.3987
1689.331055 74.403 -70.2799
1689.697266 74.390 159.2831
1690.063477 74.016 25.6048
1690.429688 73.908 -108.9521
1690.795898 73.840 119.9120
1691.162109 73.290 -13.0048
1691.528320 73.495 -143.6959
1691.894531 73.170 86.5694
1692.260742 72.943 -42.8334
1692.626953 72.952 -174.9272
1692.993164 73.181 55.7268
1693.359375 73.069 -73.5385
1693.725586 73.416 155.7778
1694.091797 73.772 24.4667
1694.458008 74.159 -105.9799
1694.824219 74.234 121.2458
1695.190430 74.791 -9.8453
1695.556641 74.993 -142.5972
1695.922852 75.271 83.5739
1696.289062 75.666 -51.0035
1696.655273 75.705 175.9874
1697.021484 75.774 41.8150
1697.387695 75.870 -92.1035
1697.753906 75.783 134.1192
1698.120117 75.576 1.4820
1698.486328 75.392 -130.7231
1698.852539 75.443 95.0291
1699.218750 75.312 -37.7615
1699.584961 75.354 -171.5915
1699.951172 75.020 57.4625
1700.317383 75.094 -74.4149
1700.683594 74.805 152.7199
1701.049805 74.703 21.9014
1701.416016 74.694 -110.1490
1701.782227 74.726 117.0036
1702.148438 74.636 -14.2635
1702.514648 74.768 -146.0548
1702.880859 74.658 81.5357
1703.247070 75.137 -49.4891
1703.613281 74.988 178.7237
1703.979492 75.147 46.1490
1704.345703 75.269 -87.1675
1704.711914 75.014 138.9829
1705.078125 75.214 4.8352
1705.444336 75.231 -128.2671
1705.810547 74.920 98.8796
1706.176758 74.681 -35.1443
1706.542969 74.419 -167.4765
1706.909180 74.334 60.3561
1707.275391 73.802 -71.0445
1707.641602 73.872 160.2319
1708.007812 73.736 24.8482
1708.374023 73.341 -105.8576
1708.740234 73.421 122.7969
1709.106445 73.290 -8.6792
1709.472656 73.250 -139.9145
1709.838867 72.915 85.1354
1710.205078 72.834 -45.4041
1710.571289 72.467 -179.0790
1710.937500 72.691 51.3087
1711.303711 72.152 -77.6175
1711.669922 71.870 150.7576
1712.036133 71.302 19.4566
1712.402344 71.503 -111.5266
1712.768555 71.371 117.8908
1713.134766 71.350 -13.5192
1713.500977 70.950 -141.7081
1713.867188 71.420 90.0454
1714.233398 71.398 -41.6558
1714.599609 71.401 -172.1882
1714.965820 70.754 58.5062
1715.332031 71.504 -72.7937
1715.698242 71.446 158.2386
1716.064453 71.015 26.5489
1716.430664 71.526 -100.1771
1716.796875 71.792 127.5281
1717.163086 72.043 -3.4699
1717.529297 72.367 -132.5576
1717.895508 72.960 96.5357
1718.261719 73.000 -33.9282
1718.627930 73.371 -164.9941
1718.994141 73.762 63.9306
1719.360352 74.019 -68.6454
1719.726562 74.205 159.7536
1720.092773 74.837 26.1243
1720.458984 74.882 -105.4049
1720.825195 75.069 120.8542
1721.191406 75.619 -14.0149
1721.557617 75.557 -145.2240
1721.923828 75.922 79.4960
1722.290039 75.718 -55.4500
1722.656250 75.610 172.6985
1723.022461 75.847 39.1037
1723.388672 75.421 -95.1949
1723.754883 75.237 133.6924
1724.121094 74.944 1.7030
1724.487305 74.536 -129.2326
1724.853516 74.594 99.0634
1725.219727 74.476 -32.1491
1725.585938 74.821 -158.7425
1725.952148 74.692 68.7138
1726.318359 74.938 -61.2271
1726.684570 75.631 169.5650
1727.050781 75.373 34.3934
1727.416992 75.766 -95.2170
1727.783203 76.144 130.8870
1728.149414 76.403 2.1297
1728.515625 76.664 -133.4523
1728.881836 77.117 94.5135
1729.248047 77.155 -40.9955
1729.614258 77.217 -173.3726
1729.980469 77.082 54.3594
1730.346680 77.265 -79.5831
1730.712891 77.151 147.6862
1731.079102 76.938 14.6723
1731.445312 76.720 -117.9625
1731.811523 76.750 111.0331
1732.177734 76.693 -21.3928
1732.543945 76.836 -151.9465
1732.910156 76.958 76.2137
1733.276367 77.247 -52.5008
1733.642578 77.241 174.5565
1734.008789 77.739 42.2032
1734.375000 78.168 -89.4542
1734.741211 78.278 137.2497
1735.107422 78.557 3.7177
1735.473633 78.652 -130.7418
1735.839844 78.822 96.8882
1736.206055 78.759 -37.9877
1736.572266 78.950 -171.6353
1736.938477 78.791 54.8775
1737.304688 78.834 -77.9094
1737.670898 78.730 147.4208
1738.037109 78.741 14.1348
1738.403320 78.669 -119.0965
1738.769531 78.527 106.9920
1739.135742 78.194 -27.9745
1739.501953 78.039 -159.9977
1739.868164 78.013 68.1188
1740.234375 77.658 -66.3094
1740.600586 77.429 163.0807
1740.966797 77.099 29.6522
1741.333008 76.777 -100.3995
1741.699219 76.533 128.3960
1742.065430 76.383 -1.4958
1742.431641 76.169 -133.2783
1742.797852 76.384 97.0230
1743.164062 76.499 -32.9221
1743.530273 76.368 -165.3056
1743.896484 76.603 63.9497
1744.262695 76.529 -66.6414
1744.628906 76.928 162.3567
1744.995117 77.067 30.0529
1745.361328 77.131 -102.5313
1745.727539 77.233 124.3352
1746.093750 77.214 -7.5060
1746.459961 77.410 -142.2287
1746.826172 77.352 84.7212
1747.192383 77.254 -47.7690
1747.558594 76.760 179.4138
1747.924805 76.889 46.4604
1748.291016 76.755 -85.1735
1748.657227 76.325 144.2988
1749.023438 76.205 10.6929
1749.389648 76.028 -118.4232
1749.755859 75.802 111.3177
1750.122070 76.003 -19.5724
1750.488281 75.923 -149.8705
1750.854492 75.904 79.0213
1751.220703 76.011 -52.0701
1751.586914 76.002 -179.7444
1751.953125 76.073 48.8313
1752.319336 76.292 -82.9469
1752.685547 76.614 145.8191
1753.051758 77.125 16.4303
1753.417969 77.342 -114.9923
1753.784180 77.419 111.5647
1754.150391 77.578 -19.6748
1754.516602 77.922 -153.7078
1754.882812 77.888 74.9947
1755.249023 78.194 -58.4508
1755.615234 78.491 170.8841
1755.981445 78.717 37.7364
1756.347656 78.808 -95.4186
1756.713867 78.915 131.0142
1757.080078 78.842 -0.8963
1757.446289 79.274 -135.8276
1757.812500 79.262 91.2795
1758.178711 79.369 -40.6430
1758.544922 79.356 -173.5940
1758.911133 79.485 53.2610
1759.277344 79.524 -79.7055
1759.643555 79.528 148.3575
1760.009766 79.610 15.3088
1760.375977 79.672 -117.3681
1760.742188 79.580 110.1188
1761.108398 79.553 -22.4132
1761.474609 79.729 -156.5126
1761.840820 79.885 71.5590
1762.207031 79.879 -61.4136
1762.573242 79.931 165.1292
1762.939453 79.870 31.4432
1763.305664 79.858 -102.6808
1763.671875 79.817 126.0059
1764.038086 79.768 -7.1954
1764.404297 79.610 -140.0641
1764.770508 79.355 87.7902
1765.136719 79.273 -44.4033
1765.502930 79.533 -176.9084
1765.869141 79.305 50.4014
1766.235352 79.338 -82.2877
1766.601562 79.404 144.8839
1766.967773 79.366 12.4195
1767.333984 79.374 -119.6748
1767.700195 79.536 105.8376
1768.066406 79.385 -26.8949
1768.432617 79.458 -159.1218
1768.798828 79.037 66.4827
1769.165039 78.890 -65.8076
1769.531250 78.859 160.6580
1769.897461 78.726 28.6864
1770.263672 78.570 -104.5150
1770.629883 78.417 122.4186
1770.996094 78.167 -10.8085
1771.362305 77.801 -141.1694
1771.728516 77.789 85.9900
1772.094727 77.583 -45.4437
1772.460938 77.305 -176.4050
1772.827148 77.217 50.8131
1773.193359 77.053 -80.1374
1773.559570 77.027 149.8979
1773.925781 76.928 17.2246
1774.291992 77.018 -115.2895
1774.658203 77.093 113.0936
1775.024414 76.907 -19.9688
1775.390625 76.840 -151.9463
1775.756836 76.925 73.8798
1776.123047 76.683 -58.5898
1776.489258 76.109 171.0105
1776.855469 75.805 36.6937
1777.221680 75.695 -94.3065
1777.587891 75.518 134.4065
1777.954102 75.040 4.5005
1778.320312 74.700 -125.6325
1778.686523 74.606 104.1230
1779.052734 74.671 -25.5779
1779.418945 74.469 -155.4789
1779.785156 74.683 73.9161
1780.151367 74.690 -55.9481
1780.517578 74.853 175.7548
1780.883789 75.088 45.2606
1781.250000 75.556 -86.8398
1781.616211 75.674 143.0063
1781.982422 75.925 10.5627
1782.348633 75.960 -122.1278
1782.714844 76.154 105.0627
1783.081055 76.277 -25.6368
1783.447266 76.392 -158.7640
1783.813477 76.694 70.8511
1784.179688 76.725 -61.9572
1784.545898 76.545 164.1747
1784.912109 76.776 32.3417
1785.278320 76.652 -100.1543
1785.644531 76.812 127.7130
1786.010742 76.753 -4.8890
1786.376953 76.927 -136.4491
1786.743164 76.845 90.9724
1787.109375 76.825 -40.6981
1787.475586 76.833 -171.1459
1787.841797 77.119 54.9720
1788.208008 77.018 -76.3797
1788.574219 77.145 150.9813
1788.940430 77.070 18.5223
1789.306641 77.198 -113.6284
1789.672852 77.013 113.9993
1790.039062 77.154 -18.3366
1790.405273 77.079 -148.8339
1790.771484 77.378 77.1144
1791.137695 77.330 -53.5085
1791.503906 77.274 175.0459
1791.870117 77.546 43.4784
1792.236328 77.679 -90.2897
1792.602539 77.890 136.5583
1792.968750 77.982 4.2437
1793.334961 78.320 -128.1957
1793.701172 78.194 96.4721
1794.067383 78.372 -36.3329
1794.433594 78.452 -171.8580
1794.799805 78.042 55.8357
1795.166016 78.109 -78.8366
1795.532227 78.057 147.1503
1795.898438 77.802 14.4664
1796.264648 77.561 -117.5980
1796.630859 77.402 109.6026
1796.997070 77.175 -24.2121
1797.363281 76.879 -156.3040
1797.729492 76.751 72.3357
1798.095703 76.832 -60.2963
1798.461914 76.419 169.4874
1798.828125 76.425 35.9525
1799.194336 76.221 -94.7891
1799.560547 75.991 131.8194
1799.926758 75.635 0.1041
1800.292969 75.493 -132.6685
1800.659180 74.970 94.7026
1801.025391 74.676 -34.7717
1801.391602 74.527 -167.4052
1801.757812 74.437 62.7521
1802.124023 74.285 -68.0950
1802.490234 74.311 160.8207
1802.856445 74.243 32.6094
1803.222656 74.059 -96.0192
1803.588867 74.047 129.2571
1803.955078 74.664 -0.1135
1804.321289 74.578 -129.6229
1804.687500 74.933 97.0885
1805.053711 75.251 -36.7343
1805.419922 75.150 -167.1446
1805.786133 75.609 57.3829
1806.152344 75.862 -77.0242
1806.518555 75.538 148.1227
1806.884766 75.484 15.6959
1807.250977 75.471 -121.3915
1807.617188 74.821 106.1258
1807.983398 74.414 -28.2249
1808.349609 73.381 -162.1740
1808.715820 72.763 68.0864
1809.082031 72.007 -61.8821
1809.448242 71.313 167.3483
1809.814453 70.972 38.2813
1810.180664 70.764 -87.7901
1810.546875 70.107 145.5562
1810.913086 70.539 19.0822
1811.279297 70.807 -109.0478
1811.645508 71.272 122.3820
1812.011719 71.481 -7.5108
1812.377930 71.308 -140.1562
1812.744141 71.582 92.0559
1813.110352 72.373 -36.4270
1813.476562 72.439 -166.3187
1813.842773 72.805 61.2246
1814.208984 73.304 -69.9847
1814.575195 73.504 161.1389
1814.941406 73.709 26.2310
1815.307617 74.122 -103.0003
1815.673828 74.509 124.9551
1816.040039 75.003 -7.3042
1816.406250 75.359 -140.3527
1816.772461 75.515 87.5000
1817.138672 75.661 -46.6399
1817.504883 75.937 -179.4868
1817.871094 76.111 46.6187
1818.237305 76.214 -85.2900
1818.603516 76.544 140.4818
1818.969727 76.726 8.2854
1819.335938 76.700 -124.6165
