* Generated by rew_pipeline.py (source UUID f0175bf7-856b-4f82-b8d3-e215cf908451, calibrated to its own SPL at 100 Hz)
* Measurement: LR.filtered.clean-fdw8
* Dated: 2026-Sep-12 16:10:02
* Note: ; Vector average of L.filtered.clean-fdw8, R.filtered.clean-fdw8
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
8811.584473 74.956 155.2283
8811.767578 74.947 89.1191
8811.950684 74.941 23.1137
8812.133789 74.941 -42.8351
8812.316895 74.941 -108.7750
8812.500000 74.932 -174.7094
8812.683105 74.911 119.3853
8812.866211 74.883 53.5042
8813.049316 74.853 -12.4035
8813.232422 74.823 -78.3978
8813.415527 74.786 -144.4878
8813.598633 74.741 149.3788
8813.781738 74.693 83.2790
8813.964844 74.648 17.2646
8814.147949 74.613 -48.6459
8814.331055 74.586 -114.4487
8814.514160 74.567 179.8555
8814.697266 74.558 114.2406
8814.880371 74.556 48.6403
8815.063477 74.555 -17.0175
8815.246582 74.543 -82.7467
8815.429688 74.515 -148.4767
8815.612793 74.483 145.8855
8815.795898 74.469 80.3585
8815.979004 74.491 14.8448
8816.162109 74.546 -50.7877
8816.345215 74.616 -116.5858
8816.528320 74.683 177.5254
8816.711426 74.748 111.6504
8816.894531 74.822 45.8087
8817.077637 74.911 -20.0889
8817.260742 75.005 -86.1386
8817.443848 75.085 -152.3347
8817.626953 75.143 141.4353
8817.810059 75.186 75.2867
8817.993164 75.231 9.2345
8818.176270 75.288 -56.8044
8818.359375 75.347 -122.9102
8818.542480 75.394 170.9285
8818.725586 75.426 104.7875
8818.908691 75.457 38.7029
8819.091797 75.502 -27.4016
8819.274902 75.560 -93.6630
8819.458008 75.616 -160.1574
8819.641113 75.651 133.1765
8819.824219 75.660 66.4899
8820.007324 75.652 -0.0836
8820.190430 75.646 -66.5088
8820.373535 75.651 -132.8415
8820.556641 75.667 160.8364
8820.739746 75.685 94.4705
8820.922852 75.696 28.0393
8821.105957 75.693 -38.4610
8821.289062 75.674 -105.0132
8821.472168 75.635 -171.5717
8821.655273 75.583 121.9237
8821.838379 75.527 55.5033
8822.021484 75.475 -10.8551
8822.204590 75.425 -77.1918
8822.387695 75.365 -143.4958
8822.570801 75.293 150.3069
8822.753906 75.217 84.2782
8822.937012 75.158 18.3630
8823.120117 75.123 -47.6087
8823.303223 75.095 -113.7831
8823.486328 75.049 179.8667
8823.669434 74.974 113.5335
8823.852539 74.892 47.3997
8824.035645 74.839 -18.5473
8824.218750 74.827 -84.5186
8824.401855 74.831 -150.7040
8824.584961 74.808 142.9368
8824.768066 74.739 76.6498
8824.951172 74.650 10.6461
8825.134277 74.586 -55.1254
8825.317383 74.566 -120.9655
8825.500488 74.565 172.8593
8825.683594 74.540 106.3703
8825.866699 74.468 39.8458
8826.049805 74.374 -26.4368
8826.232910 74.298 -92.4355
8826.416016 74.262 -158.3487
8826.599121 74.248 135.6108
8826.782227 74.222 69.4179
8826.965332 74.165 3.2027
8827.148438 74.087 -62.9319
8827.331543 74.002 -129.0251
8827.514648 73.911 164.8197
8827.697754 73.803 98.5906
8827.880859 73.672 32.4077
8828.063965 73.537 -33.6172
8828.247070 73.421 -99.5275
8828.430176 73.323 -165.4897
8828.613281 73.213 128.4224
8828.796387 73.059 62.3704
8828.979492 72.865 -3.3586
8829.162598 72.676 -68.6402
8829.345703 72.540 -133.6987
8829.528809 72.455 161.0601
8829.711914 72.371 95.4423
8829.895020 72.239 29.6492
8830.078125 72.063 -35.9304
8830.261230 71.891 -101.0857
8830.444336 71.773 -165.9755
8830.627441 71.706 129.0716
8830.810547 71.645 63.9301
8830.993652 71.550 -1.1991
8831.176758 71.432 -66.0298
8831.359863 71.334 -130.4955
8831.542969 71.287 165.1830
8831.726074 71.281 100.7478
8831.909180 71.287 36.1559
8832.092285 71.294 -28.4502
8832.275391 71.321 -92.9728
8832.458496 71.387 -157.4886
8832.641602 71.488 137.8599
8832.824707 71.600 73.0453
8833.007812 71.713 8.1648
8833.190918 71.838 -56.7267
8833.374023 71.986 -121.7260
8833.557129 72.145 173.0096
8833.740234 72.287 107.4588
8833.923340 72.392 41.7868
8834.106445 72.474 -23.8026
8834.289551 72.567 -89.2694
8834.472656 72.692 -154.7722
8834.655762 72.836 139.5082
8834.838867 72.966 73.5751
8835.021973 73.064 7.6202
8835.205078 73.142 -58.1521
8835.388184 73.231 -123.7059
8835.571289 73.349 170.8114
8835.754395 73.487 105.2290
8835.937500 73.622 39.5080
8836.120605 73.739 -26.2578
8836.303711 73.847 -91.9705
8836.486816 73.962 -157.6334
8836.669922 74.095 136.6512
8836.853027 74.240 70.7789
8837.036133 74.384 4.7174
8837.219238 74.518 -61.4871
8837.402344 74.639 -127.7599
8837.585449 74.753 165.9626
8837.768555 74.869 99.7088
8837.951660 74.992 33.4653
8838.134766 75.126 -32.8189
8838.317871 75.263 -99.1972
8838.500977 75.391 -165.6766
8838.684082 75.501 127.7989
8838.867188 75.597 61.3011
8839.050293 75.692 -5.1657
8839.233398 75.797 -71.6942
8839.416504 75.907 -138.4018
8839.599609 75.999 154.6942
8839.782715 76.059 87.7202
8839.965820 76.094 20.8572
8840.148926 76.128 -45.8194
8840.332031 76.183 -112.4179
8840.515137 76.256 -179.1381
8840.698242 76.316 113.9226
8840.881348 76.333 46.8624
8841.064453 76.303 -20.1187
8841.247559 76.252 -86.9066
8841.430664 76.207 -153.5817
8841.613770 76.174 139.6674
8841.796875 76.130 72.7488
8841.979980 76.050 5.7793
8842.163086 75.937 -61.0146
8842.346191 75.822 -127.5060
8842.529297 75.734 166.2025
8842.712402 75.675 99.8776
8842.895508 75.611 33.3913
8843.078613 75.509 -33.1485
8843.261719 75.365 -99.5016
8843.444824 75.209 -165.5147
8843.627930 75.076 128.7410
8843.811035 74.980 63.0495
8843.994141 74.902 -2.7315
8844.177246 74.818 -68.5514
8844.360352 74.727 -134.2568
8844.543457 74.648 160.2255
8844.726562 74.600 94.8095
8844.909668 74.577 29.3441
8845.092773 74.560 -36.2287
8845.275879 74.533 -101.8348
8845.458984 74.500 -167.3667
8845.642090 74.479 127.1948
8845.825195 74.481 61.7645
8846.008301 74.505 -3.7587
8846.191406 74.537 -69.3953
8846.374512 74.569 -135.0838
8846.557617 74.604 159.2494
8846.740723 74.655 93.6212
8846.923828 74.727 27.9811
8847.106934 74.821 -37.7532
8847.290039 74.927 -103.6499
8847.473145 75.031 -169.7321
8847.656250 75.120 124.0354
8847.839355 75.186 57.7387
8848.022461 75.235 -8.5293
8848.205566 75.280 -74.7316
8848.388672 75.333 -140.9277
8848.571777 75.395 152.7671
8848.754883 75.447 86.2822
8848.937988 75.470 19.6721
8849.121094 75.455 -46.9077
8849.304199 75.419 -113.3114
8849.487305 75.389 -179.5230
8849.670410 75.386 114.3195
8849.853516 75.405 48.0313
8850.036621 75.420 -18.4692
8850.219727 75.405 -85.0995
8850.402832 75.353 -151.6787
8850.585938 75.280 141.9474
8850.769043 75.212 75.8041
8850.952148 75.172 9.7765
8851.135254 75.160 -56.3121
8851.318359 75.160 -122.5794
8851.501465 75.147 170.9894
8851.684570 75.107 104.5348
8851.867676 75.043 38.2366
8852.050781 74.980 -27.8004
8852.233887 74.945 -93.6339
8852.416992 74.949 -159.4624
8852.600098 74.976 134.5123
8852.783203 74.991 68.2315
8852.966309 74.970 1.8073
8853.149414 74.912 -64.5829
8853.332520 74.840 -130.8385
8853.515625 74.778 162.9951
8853.698730 74.736 96.7924
8853.881836 74.705 30.4766
8854.064941 74.672 -35.9141
8854.248047 74.633 -102.2857
8854.431152 74.597 -168.5884
8854.614258 74.566 125.1470
8854.797363 74.531 58.8718
8854.980469 74.480 -7.4053
8855.163574 74.405 -73.6181
8855.346680 74.314 -139.7206
8855.529785 74.219 154.2544
8855.712891 74.120 88.2288
8855.895996 74.010 22.1712
8856.079102 73.884 -43.8595
8856.262207 73.748 -109.7790
8856.445312 73.615 -175.5705
8856.628418 73.491 118.7031
8856.811523 73.368 53.0009
8856.994629 73.234 -12.6129
8857.177734 73.097 -78.0205
8857.360840 72.984 -143.2145
8857.543945 72.915 151.6226
8857.727051 72.877 86.2546
8857.910156 72.831 20.6383
8858.093262 72.752 -45.0067
8858.276367 72.655 -110.3882
8858.459473 72.587 -175.4271
8858.642578 72.581 119.6452
8858.825684 72.622 54.5241
8859.008789 72.659 -10.8423
8859.191895 72.662 -76.2063
8859.375000 72.653 -141.2927
8859.558105 72.681 153.8971
8859.741211 72.773 89.0514
8859.924316 72.905 23.8577
8860.107422 73.027 -41.6999
8860.290527 73.118 -107.3696
8860.473633 73.196 -172.9156
8860.656738 73.300 121.6547
8860.839844 73.441 56.1260
8861.022949 73.594 -9.6716
8861.206055 73.726 -75.6894
8861.389160 73.827 -141.7362
8861.572266 73.916 152.3090
8861.755371 74.019 86.3726
8861.938477 74.141 20.2661
8862.121582 74.263 -46.1284
8862.304688 74.363 -112.7638
8862.487793 74.437 -179.5015
8862.670898 74.495 113.7614
8862.854004 74.552 47.0343
8863.037109 74.609 -19.7149
8863.220215 74.661 -86.4898
8863.403320 74.703 -153.2550
8863.586426 74.737 140.0065
8863.769531 74.762 73.2615
8863.952637 74.771 6.4603
8864.135742 74.754 -60.3963
8864.318848 74.707 -127.2444
8864.501953 74.636 165.9829
8864.685059 74.559 99.2865
8864.868164 74.484 32.6037
8865.051270 74.408 -34.1118
8865.234375 74.323 -100.8259
8865.417480 74.232 -167.4523
8865.600586 74.146 126.0449
8865.783691 74.072 59.5973
8865.966797 74.002 -6.9061
8866.149902 73.912 -73.4884
8866.333008 73.784 -140.0386
8866.516113 73.625 153.5971
8866.699219 73.462 87.4573
8866.882324 73.320 21.4016
8867.065430 73.193 -44.7738
8867.248535 73.055 -111.1354
8867.431641 72.881 -177.5289
8867.614746 72.677 116.3071
8867.797852 72.476 50.5353
8867.980957 72.319 -14.9201
8868.164062 72.218 -80.3129
8868.347168 72.149 -145.8707
8868.530273 72.074 148.3669
8868.713379 71.965 82.5366
8868.896484 71.818 16.8403
8869.079590 71.654 -48.5749
8869.262695 71.508 -113.6871
8869.445801 71.411 -178.6286
8869.628906 71.374 116.3611
8869.812012 71.379 51.0568
8869.995117 71.388 -14.6051
8870.178223 71.363 -80.4765
8870.361328 71.297 -146.2899
8870.544434 71.212 148.1559
8870.727539 71.144 82.8427
8870.910645 71.108 17.5519
8871.093750 71.086 -47.9381
8871.276855 71.041 -113.6554
8871.459961 70.952 -179.4342
8871.643066 70.829 114.9239
8871.826172 70.698 49.4813
8872.009277 70.582 -15.8523
8872.192383 70.478 -81.1898
8872.375488 70.375 -146.5288
8872.558594 70.271 148.2316
8872.741699 70.186 83.1593
8872.924805 70.139 18.1886
8873.107910 70.134 -46.8277
8873.291016 70.153 -111.9793
8873.474121 70.180 -177.2320
8873.657227 70.210 117.5029
8873.840332 70.249 52.2577
8874.023438 70.303 -13.0193
8874.206543 70.364 -78.4026
8874.389648 70.419 -143.9182
8874.572754 70.461 150.4490
8874.755859 70.485 84.7144
8874.938965 70.491 18.8780
8875.122070 70.472 -47.0314
8875.305176 70.431 -112.9336
8875.488281 70.380 -178.7403
8875.671387 70.340 115.5516
8875.854492 70.320 49.8365
8876.037598 70.308 -15.9967
8876.220703 70.274 -81.9188
8876.403809 70.198 -147.7316
8876.586914 70.091 146.7915
8876.770020 69.991 81.7066
8876.953125 69.924 16.8258
8877.136230 69.883 -48.1134
8877.319336 69.831 -113.1954
8877.502441 69.747 -178.2504
8877.685547 69.645 116.9570
8877.868652 69.570 52.4739
8878.051758 69.553 -11.9201
8878.234863 69.580 -76.4877
8878.417969 69.611 -141.2544
8878.601074 69.625 154.0225
8878.784180 69.646 89.5955
8878.967285 69.726 25.4384
8879.150391 69.892 -38.7885
8879.333496 70.116 -103.4431
8879.516602 70.342 -168.5939
8879.699707 70.534 125.9830
8879.882812 70.696 60.5640
8880.065918 70.860 -4.7592
8880.249023 71.049 -70.1140
8880.432129 71.251 -135.6760
8880.615234 71.437 158.5294
8880.798340 71.588 92.6465
8880.981445 71.711 26.8474
8881.164551 71.830 -38.8314
8881.347656 71.962 -104.5125
8881.530762 72.101 -170.3512
8881.713867 72.225 123.6234
8881.896973 72.318 57.5336
8882.080078 72.388 -8.4576
8882.263184 72.462 -74.2885
8882.446289 72.559 -140.0396
8882.629395 72.678 154.1596
8882.812500 72.804 88.2637
8882.995605 72.923 22.3484
8883.178711 73.040 -43.4808
8883.361816 73.170 -109.2039
8883.544922 73.327 -174.9203
8883.728027 73.504 119.2420
8883.911133 73.684 53.2381
8884.094238 73.855 -12.8656
8884.277344 74.021 -78.9763
8884.460449 74.198 -145.0762
8884.643555 74.398 148.7440
8884.826660 74.617 82.3578
8885.009766 74.836 15.7022
8885.192871 75.033 -51.1787
8885.375977 75.199 -118.1746
8885.559082 75.335 174.8195
8885.742188 75.451 107.8553
8885.925293 75.555 40.9252
8886.108398 75.654 -26.0138
8886.291504 75.749 -93.0165
8886.474609 75.839 -160.1297
8886.657715 75.919 132.6209
8886.840820 75.984 65.2473
8887.023926 76.030 -2.2022
8887.207031 76.058 -69.6635
8887.390137 76.074 -137.0936
8887.573242 76.081 155.5120
8887.756348 76.075 88.1383
8887.939453 76.048 20.7934
8888.122559 75.990 -46.4688
8888.305664 75.905 -113.5770
8888.488770 75.803 179.4968
8888.671875 75.701 112.6941
8888.854980 75.605 45.8986
8889.038086 75.508 -20.9821
8889.221191 75.398 -87.9464
8889.404297 75.272 -154.9121
8889.587402 75.136 138.2077
8889.770508 75.003 71.4289
8889.953613 74.876 4.6972
8890.136719 74.747 -62.0407
8890.319824 74.598 -128.7596
8890.502930 74.420 164.6466
8890.686035 74.225 98.2875
8890.869141 74.033 32.1805
8891.052246 73.867 -33.7851
8891.235352 73.727 -99.7786
8891.418457 73.597 -165.9087
8891.601562 73.452 127.8544
8891.784668 73.278 61.6559
8891.967773 73.079 -4.3322
8892.150879 72.875 -70.0174
8892.333984 72.688 -135.4458
8892.517090 72.531 159.2179
8892.700195 72.394 93.7984
8892.883301 72.255 28.2264
8893.066406 72.097 -37.4152
8893.249512 71.923 -102.9582
8893.432617 71.759 -168.2815
8893.615723 71.637 126.5811
8893.798828 71.571 61.4591
8893.981934 71.543 -3.8068
8894.165039 71.518 -69.2237
8894.348145 71.472 -134.6467
8894.531250 71.404 160.0822
8894.714355 71.334 94.9920
8894.897461 71.274 29.9504
8895.080566 71.218 -35.2119
8895.263672 71.145 -100.5511
8895.446777 71.045 -165.9651
8895.629883 70.927 128.7055
8895.812988 70.823 63.5421
8895.996094 70.758 -1.5140
8896.179199 70.738 -66.5905
8896.362305 70.751 -131.7648
8896.545410 70.775 162.9910
8896.728516 70.800 97.7599
8896.911621 70.827 32.5963
8897.094727 70.860 -32.5141
8897.277832 70.899 -97.6324
8897.460938 70.939 -162.8150
8897.644043 70.974 131.9165
8897.827148 71.000 66.5804
8898.010254 71.018 1.2159
8898.193359 71.037 -64.1362
8898.376465 71.066 -129.4650
8898.559570 71.117 165.1942
8898.742676 71.192 99.7640
8898.925781 71.285 34.1736
8899.108887 71.381 -31.5910
8899.291992 71.465 -97.4647
8899.475098 71.533 -163.3372
8899.658203 71.590 130.8870
8899.841309 71.650 65.2357
8900.024414 71.722 -0.3453
8900.207520 71.807 -65.9593
8900.390625 71.894 -131.7039
8900.573730 71.967 162.3776
8900.756836 72.015 96.3092
8900.939941 72.035 30.1621
8901.123047 72.037 -35.9981
8901.306152 72.037 -102.1531
8901.489258 72.047 -168.3399
8901.672363 72.066 125.4030
8901.855469 72.085 59.0957
8902.038574 72.094 -7.1681
8902.221680 72.094 -73.2893
8902.404785 72.093 -139.2519
8902.587891 72.095 154.8522
8902.770996 72.085 88.9086
8902.954102 72.042 22.9011
8903.137207 71.953 -43.0544
8903.320312 71.835 -108.8043
8903.503418 71.721 -174.3052
8903.686523 71.638 120.3269
8903.869629 71.589 54.9330
8904.052734 71.550 -10.5088
8904.235840 71.507 -75.8556
8904.418945 71.468 -140.9569
8904.602051 71.455 154.1536
8904.785156 71.471 89.2604
8904.968262 71.489 24.1805
8905.151367 71.471 -41.0346
8905.334473 71.414 -106.1478
8905.517578 71.363 -170.9909
8905.700684 71.372 124.3115
8905.883789 71.464 59.4112
8906.066895 71.604 -5.9293
8906.250000 71.743 -71.6101
8906.433105 71.862 -137.3076
8906.616211 71.981 157.2187
8906.799316 72.129 91.9290
8906.982422 72.308 26.5806
8907.165527 72.484 -39.0051
8907.348633 72.624 -104.7955
8907.531738 72.720 -170.6368
8907.714844 72.794 123.5510
8907.897949 72.869 57.6970
8908.081055 72.948 -8.3188
8908.264160 73.020 -74.5065
8908.447266 73.076 -140.7445
8908.630371 73.123 153.0955
8908.813477 73.175 87.0257
8908.996582 73.228 20.9708
8909.179688 73.261 -45.0837
8909.362793 73.257 -111.0078
8909.545898 73.231 -176.6215
8909.729004 73.223 118.1015
8909.912109 73.266 52.9455
8910.095215 73.356 -12.3858
8910.278320 73.457 -77.9960
8910.461426 73.540 -143.7214
8910.644531 73.612 150.6856
8910.827637 73.703 85.3053
8911.010742 73.834 19.9849
8911.193848 73.994 -45.4847
8911.376953 74.152 -111.1510
8911.560059 74.289 -176.8922
8911.743164 74.421 117.4022
8911.926270 74.570 51.6769
8912.109375 74.745 -14.2413
8912.292480 74.924 -80.4474
8912.475586 75.089 -146.8488
8912.658691 75.243 146.7369
8912.841797 75.410 80.3802
8913.024902 75.606 13.9559
8913.208008 75.819 -52.7271
8913.391113 76.007 -119.7083
8913.574219 76.142 173.1882
8913.757324 76.225 106.2166
8913.940430 76.290 39.4942
8914.123535 76.371 -27.0998
8914.306641 76.474 -93.8129
8914.489746 76.572 -160.7904
8914.672852 76.634 132.0401
8914.855957 76.655 64.8792
8915.039062 76.651 -2.1270
8915.222168 76.650 -68.9974
8915.405273 76.658 -135.8653
8915.588379 76.663 157.1694
8915.771484 76.645 90.1342
8915.954590 76.600 23.1391
8916.137695 76.540 -43.7335
8916.320801 76.480 -110.4971
8916.503906 76.425 -177.2245
8916.687012 76.374 116.0318
8916.870117 76.317 49.2787
8917.053223 76.255 -17.4508
8917.236328 76.187 -84.1397
8917.419434 76.113 -150.7815
8917.602539 76.027 142.6568
8917.785645 75.931 76.2391
8917.968750 75.837 9.9978
8918.151855 75.758 -56.1290
8918.334961 75.693 -122.2759
8918.518066 75.625 171.4688
8918.701172 75.531 105.1569
8918.884277 75.410 38.9463
8919.067383 75.283 -27.0521
8919.250488 75.181 -92.8998
8919.433594 75.111 -158.7982
8919.616699 75.052 135.1024
8919.799805 74.971 68.8526
8919.982910 74.855 2.6655
8920.166016 74.718 -63.2668
8920.349121 74.591 -128.9310
8920.532227 74.488 165.5185
8920.715332 74.399 99.9261
8920.898438 74.301 34.2751
8921.081543 74.188 -31.3435
8921.264648 74.072 -96.8671
8921.447754 73.966 -162.3407
8921.630859 73.870 132.1615
8921.813965 73.772 66.6632
8921.997070 73.669 1.3038
8922.180176 73.581 -63.8047
8922.363281 73.537 -128.7232
8922.546387 73.541 166.3383
8922.729492 73.565 101.2230
8922.912598 73.579 35.9759
8923.095703 73.572 -29.2253
8923.278809 73.568 -94.2780
8923.461914 73.593 -159.2794
8923.645020 73.646 135.5759
8923.828125 73.701 70.2192
8924.011230 73.738 4.7981
8924.194336 73.764 -60.4668
8924.377441 73.809 -125.5026
8924.560547 73.897 169.5383
8924.743652 74.015 104.4452
8924.926758 74.127 39.1691
8925.109863 74.215 -26.1444
8925.292969 74.292 -91.3396
8925.476074 74.389 -156.4424
8925.659180 74.524 138.3388
8925.842285 74.681 72.8198
8926.025391 74.832 7.0226
8926.208496 74.967 -58.8581
8926.391602 75.104 -124.6540
8926.574707 75.271 169.6175
8926.757812 75.472 103.7897
8926.940918 75.683 37.7347
8927.124023 75.873 -28.5017
8927.307129 76.028 -94.7576
8927.490234 76.164 -160.9204
8927.673340 76.303 132.9595
8927.856445 76.451 66.7227
8928.039551 76.594 0.2617
8928.222656 76.711 -66.3733
8928.405762 76.801 -133.0271
8928.588867 76.880 160.4188
8928.771973 76.971 93.9458
8928.955078 77.079 27.4359
8929.138184 77.192 -39.1985
8929.321289 77.288 -105.9268
8929.504395 77.364 -172.6390
8929.687500 77.429 120.7387
8929.870605 77.500 54.1691
8930.053711 77.582 -12.4622
8930.236816 77.662 -79.2326
8930.419922 77.723 -146.1082
8930.603027 77.760 147.0309
8930.786133 77.784 80.2901
8930.969238 77.810 13.6822
8931.152344 77.850 -52.8746
8931.335449 77.900 -119.4832
8931.518555 77.946 173.8043
8931.701660 77.976 107.0035
8931.884766 77.986 40.1635
8932.067871 77.976 -26.6698
8932.250977 77.952 -93.4668
8932.434082 77.921 -160.2120
8932.617188 77.888 133.0953
8932.800293 77.860 66.4327
8932.983398 77.837 -0.2365
8933.166504 77.813 -66.9338
8933.349609 77.783 -133.6356
8933.532715 77.743 159.7140
8933.715820 77.701 93.1525
8933.898926 77.666 26.6503
8934.082031 77.639 -39.8750
8934.265137 77.607 -106.4816
8934.448242 77.555 -173.1319
8934.631348 77.477 120.2957
8934.814453 77.388 53.9110
8934.997559 77.312 -12.2930
8935.180664 77.264 -78.4552
8935.363770 77.237 -144.7369
8935.546875 77.208 148.8113
8935.729980 77.158 82.2850
8935.913086 77.089 15.8323
8936.096191 77.016 -50.4696
8936.279297 76.957 -116.6685
8936.462402 76.912 177.1283
8936.645508 76.870 110.8618
8936.828613 76.819 44.5636
8937.011719 76.758 -21.7038
8937.194824 76.698 -87.9297
8937.377930 76.644 -154.1732
8937.561035 76.592 139.5042
8937.744141 76.532 73.1138
8937.927246 76.460 6.7386
8938.110352 76.386 -59.5411
8938.293457 76.324 -125.7241
8938.476562 76.280 168.1170
8938.659668 76.246 101.9128
8938.842773 76.204 35.6710
8939.025879 76.148 -30.5317
8939.208984 76.080 -96.6193
8939.392090 76.014 -162.5860
8939.575195 75.959 131.4985
8939.758301 75.917 65.5363
8939.941406 75.880 -0.5433
8940.124512 75.839 -66.7614
8940.307617 75.788 -133.0923
8940.490723 75.719 160.5284
8940.673828 75.637 94.1877
8940.856934 75.551 27.9560
8941.040039 75.477 -38.1671
8941.223145 75.421 -104.2639
8941.406250 75.377 -170.4342
8941.589355 75.324 123.3089
8941.772461 75.249 57.0729
8941.955566 75.157 -8.9974
8942.138672 75.075 -74.8686
8942.321777 75.024 -140.6859
8942.504883 74.995 153.3325
8942.687988 74.955 87.1011
8942.871094 74.874 20.7606
8943.054199 74.753 -45.4310
8943.237305 74.624 -111.3196
8943.420410 74.527 -177.0003
8943.603516 74.470 117.2659
8943.786621 74.427 51.3018
8943.969727 74.361 -14.8284
8944.152832 74.267 -80.9119
8944.335938 74.168 -146.8150
8944.519043 74.094 147.3714
8944.702148 74.046 81.4230
8944.885254 73.995 15.2144
8945.068359 73.908 -51.1498
8945.251465 73.783 -117.4374
8945.434570 73.642 176.5043
8945.617676 73.515 110.6280
8945.800781 73.405 44.7781
8945.983887 73.288 -21.1057
8946.166992 73.146 -86.8969
8946.350098 72.988 -152.4041
8946.533203 72.844 142.4180
8946.716309 72.741 77.3897
8946.899414 72.667 12.2616
8947.082520 72.590 -53.0464
8947.265625 72.484 -118.3866
8947.448730 72.357 176.4559
8947.631836 72.244 111.5444
8947.814941 72.172 46.7300
8947.998047 72.135 -18.1987
8948.181152 72.105 -83.3065
8948.364258 72.059 -148.4723
8948.547363 72.002 146.4736
8948.730469 71.959 81.5810
8948.913574 71.947 16.7372
8949.096680 71.965 -48.2309
8949.279785 71.994 -113.4188
8949.462891 72.015 -178.7969
8949.645996 72.018 115.7403
8949.829102 72.005 50.3116
8950.012207 71.987 -14.9868
8950.195312 71.978 -80.0926
8950.378418 71.996 -145.0062
8950.561523 72.053 150.1879
8950.744629 72.150 85.3418
8950.927734 72.268 20.3373
8951.110840 72.378 -44.8271
8951.293945 72.466 -110.0247
8951.477051 72.538 -175.0973
8951.660156 72.621 120.0157
8951.843262 72.744 55.2049
8952.026367 72.913 -9.7429
8952.209473 73.109 -74.9876
8952.392578 73.302 -140.5223
8952.575684 73.476 153.7987
8952.758789 73.637 88.1314
8952.941895 73.803 22.5213
8953.125000 73.989 -43.1171
8953.308105 74.188 -108.9012
8953.491211 74.383 -174.8618
8953.674316 74.562 119.0834
8953.857422 74.735 53.0341
8954.040527 74.922 -13.0141
8954.223633 75.136 -79.2030
8954.406738 75.363 -145.6987
8954.589844 75.574 147.4594
8954.772949 75.742 80.4140
8954.956055 75.863 13.3959
8955.139160 75.961 -53.4337
8955.322266 76.067 -120.0919
8955.505371 76.196 173.2567
8955.688477 76.338 106.4479
8955.871582 76.467 39.4442
8956.054688 76.571 -27.6674
8956.237793 76.650 -94.7826
8956.420898 76.719 -161.8728
8956.604004 76.785 131.0099
8956.787109 76.846 63.8137
8956.970215 76.895 -3.4486
8957.153320 76.932 -70.7139
8957.336426 76.969 -137.9498
8957.519531 77.014 154.7941
8957.702637 77.065 87.4215
8957.885742 77.102 19.8865
8958.068848 77.104 -47.7471
8958.251953 77.063 -115.3408
8958.435059 76.989 177.2211
8958.618164 76.900 109.9496
8958.801270 76.809 42.7539
8958.984375 76.714 -24.4808
8959.167480 76.605 -91.8062
8959.350586 76.473 -159.1927
8959.533691 76.318 133.4298
8959.716797 76.147 66.1183
8959.899902 75.967 -1.0994
8960.083008 75.782 -68.2116
8960.266113 75.594 -135.2100
8960.449219 75.403 157.8986
8960.632324 75.207 91.0823
8960.815430 74.999 24.3033
8960.998535 74.765 -42.4367
8961.181641 74.497 -109.0688
8961.364746 74.199 -175.4894
8961.547852 73.891 118.3663
8961.730957 73.594 52.4617
8961.914062 73.324 -13.3237
8962.097168 73.074 -79.1061
8962.280273 72.830 -144.9056
8962.463379 72.579 149.3627
8962.646484 72.324 83.8257
8962.829590 72.080 18.5604
8963.012695 71.870 -46.4636
8963.195801 71.706 -111.3839
8963.378906 71.586 -176.3804
8963.562012 71.487 118.4230
8963.745117 71.381 53.0331
8963.928223 71.250 -12.4105
8964.111328 71.097 -77.7225
8964.294434 70.947 -142.7976
8964.477539 70.824 152.3044
8964.660645 70.738 87.4057
8964.843750 70.672 22.3556
8965.026855 70.599 -42.8513
8965.209961 70.506 -108.1026
8965.393066 70.396 -173.2775
8965.576172 70.283 121.6651
8965.759277 70.179 56.7023
8965.942383 70.087 -8.1943
8966.125488 70.013 -73.0357
8966.308594 69.962 -137.8609
8966.491699 69.934 157.2482
8966.674805 69.915 92.2377
8966.857910 69.889 27.1715
8967.041016 69.858 -37.7946
8967.224121 69.845 -102.5735
8967.407227 69.881 -167.2832
8967.590332 69.965 127.8197
8967.773438 70.061 62.5934
8967.956543 70.127 -2.8359
8968.139648 70.159 -68.1843
8968.322754 70.190 -133.2903
8968.505859 70.257 161.7137
8968.688965 70.363 96.5197
8968.872070 70.471 30.9567
8969.055176 70.546 -34.8656
8969.238281 70.588 -100.7076
8969.421387 70.632 -166.4682
8969.604492 70.706 127.7167
8969.787598 70.799 61.6514
8969.970703 70.876 -4.6662
8970.153809 70.914 -71.0051
8970.336914 70.927 -137.1137
8970.520020 70.948 157.0407
8970.703125 70.995 91.2433
8970.886230 71.045 25.2670
8971.069336 71.057 -40.8945
8971.252441 71.016 -107.0377
8971.435547 70.944 -172.9758
8971.618652 70.878 121.2735
8971.801758 70.837 55.5203
8971.984863 70.806 -10.3645
8972.167969 70.762 -76.2962
8972.351074 70.704 -142.0685
8972.534180 70.661 152.4183
8972.717285 70.654 87.0438
8972.900391 70.677 21.5911
8973.083496 70.702 -44.0455
8973.266602 70.709 -109.8137
8973.449707 70.700 -175.6407
8973.632812 70.686 118.4524
8973.815918 70.667 52.4011
8973.999023 70.633 -13.7465
