* Generated by rew_pipeline.py (derived directly from its own WAV, phase referenced to its peak (sample 8192))
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
122.314453 -3.992 52.2970
122.680664 -4.000 52.7321
123.046875 -4.007 53.1643
123.413086 -4.014 53.5932
123.779297 -4.021 54.0190
124.145508 -4.026 54.4415
124.511719 -4.032 54.8607
124.877930 -4.037 55.2767
125.244141 -4.041 55.6892
125.610352 -4.045 56.0987
125.976562 -4.049 56.5047
126.342773 -4.053 56.9075
126.708984 -4.056 57.3071
127.075195 -4.059 57.7034
127.441406 -4.062 58.0968
127.807617 -4.065 58.4871
128.173828 -4.067 58.8744
128.540039 -4.070 59.2591
128.906250 -4.073 59.6409
129.272461 -4.075 60.0205
129.638672 -4.078 60.3977
130.004883 -4.081 60.7727
130.371094 -4.084 61.1459
130.737305 -4.087 61.5174
131.103516 -4.090 61.8876
131.469727 -4.093 62.2566
131.835938 -4.097 62.6248
132.202148 -4.101 62.9924
132.568359 -4.105 63.3599
132.934570 -4.109 63.7273
133.300781 -4.113 64.0950
133.666992 -4.118 64.4632
134.033203 -4.122 64.8321
134.399414 -4.127 65.2020
134.765625 -4.132 65.5730
135.131836 -4.138 65.9454
135.498047 -4.143 66.3196
135.864258 -4.149 66.6954
136.230469 -4.154 67.0734
136.596680 -4.160 67.4536
136.962891 -4.166 67.8361
137.329102 -4.171 68.2213
137.695312 -4.177 68.6091
138.061523 -4.183 68.9994
138.427734 -4.189 69.3927
138.793945 -4.194 69.7888
139.160156 -4.200 70.1877
139.526367 -4.205 70.5898
139.892578 -4.210 70.9947
140.258789 -4.215 71.4028
140.625000 -4.220 71.8141
140.991211 -4.225 72.2283
141.357422 -4.229 72.6458
141.723633 -4.233 73.0664
142.089844 -4.236 73.4899
142.456055 -4.240 73.9167
142.822266 -4.243 74.3463
143.188477 -4.245 74.7790
143.554688 -4.248 75.2147
143.920898 -4.249 75.6534
144.287109 -4.251 76.0950
144.653320 -4.252 76.5399
145.019531 -4.252 76.9874
145.385742 -4.252 77.4380
145.751953 -4.251 77.8917
146.118164 -4.250 78.3480
146.484375 -4.249 78.8072
146.850586 -4.246 79.2692
147.216797 -4.243 79.7337
147.583008 -4.240 80.2009
147.949219 -4.236 80.6709
148.315430 -4.231 81.1433
148.681641 -4.226 81.6184
149.047852 -4.220 82.0963
149.414062 -4.213 82.5765
149.780273 -4.206 83.0596
150.146484 -4.197 83.5453
150.512695 -4.188 84.0333
150.878906 -4.179 84.5240
151.245117 -4.168 85.0173
151.611328 -4.157 85.5127
151.977539 -4.144 86.0108
152.343750 -4.131 86.5113
152.709961 -4.117 87.0139
153.076172 -4.102 87.5191
153.442383 -4.086 88.0266
153.808594 -4.069 88.5360
154.174805 -4.051 89.0479
154.541016 -4.032 89.5621
154.907227 -4.011 90.0780
155.273438 -3.990 90.5967
155.639648 -3.967 91.1177
156.005859 -3.943 91.6403
156.372070 -3.917 92.1663
156.738281 -3.890 92.6951
157.104492 -3.862 93.2246
157.470703 -3.832 93.7574
157.836914 -3.799 94.2926
158.203125 -3.765 94.8267
158.569336 -3.728 95.3601
158.935547 -3.689 95.8921
159.301758 -3.647 96.4200
159.667969 -3.603 96.9408
160.034180 -3.557 97.4533
160.400391 -3.509 97.9580
160.766602 -3.458 98.4524
161.132812 -3.406 98.9347
161.499023 -3.353 99.4063
161.865234 -3.298 99.8676
162.231445 -3.241 100.3170
162.597656 -3.183 100.7550
162.963867 -3.125 101.1826
163.330078 -3.065 101.5989
163.696289 -3.004 102.0038
164.062500 -2.941 102.3980
164.428711 -2.878 102.7805
164.794922 -2.814 103.1514
165.161133 -2.749 103.5109
165.527344 -2.683 103.8583
165.893555 -2.617 104.1932
166.259766 -2.549 104.5160
166.625977 -2.481 104.8260
166.992188 -2.412 105.1226
167.358398 -2.342 105.4060
167.724609 -2.272 105.6761
168.090820 -2.201 105.9318
168.457031 -2.130 106.1730
168.823242 -2.058 106.4005
169.189453 -1.986 106.6125
169.555664 -1.913 106.8088
169.921875 -1.840 106.9904
170.288086 -1.768 107.1563
170.654297 -1.695 107.3054
171.020508 -1.622 107.4386
