* Generated by rew_pipeline.py (source UUID 52b193c4-2b57-4908-a61b-75034b9edfea, calibrated to its own SPL at 100 Hz)
* Measurement: L.filtered.clean-fdw6
* Dated: 2026-Sep-12 16:19:00
* Note: ; Trace Arithmetic A times B A = L.nofdw.clean-fdw6 B = FLX-trimmed.clean-fdw6
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
163.330078 73.873 -112.0993
163.513184 73.853 -177.9398
163.696289 73.818 116.3149
163.879395 73.781 50.7674
164.062500 73.772 -14.6215
164.245605 73.814 -80.0841
164.428711 73.892 -145.8744
164.611816 73.970 147.9709
164.794922 74.022 81.6756
164.978027 74.065 15.5188
165.161133 74.141 -50.4365
165.344238 74.277 -116.4296
165.527344 74.454 177.2097
165.710449 74.614 110.3620
165.893555 74.714 43.1979
166.076660 74.747 -23.9937
166.259766 74.745 -91.0382
166.442871 74.746 -157.9836
166.625977 74.765 134.9924
166.809082 74.790 67.7710
166.992188 74.802 0.3813
167.175293 74.792 -67.0736
167.358398 74.761 -134.5338
167.541504 74.703 157.9960
167.724609 74.605 90.5315
167.907715 74.457 23.1810
168.090820 74.274 -43.9075
168.273926 74.090 -110.6999
168.457031 73.939 -177.3751
168.640137 73.819 115.7852
168.823242 73.691 48.6528
169.006348 73.512 -18.6035
169.189453 73.270 -85.6296
169.372559 72.999 -152.1555
169.555664 72.751 141.7820
169.738770 72.550 75.8633
169.921875 72.376 9.7637
170.104980 72.189 -56.5939
170.288086 71.970 -123.0539
170.471191 71.732 170.5661
170.654297 71.508 104.3064
170.837402 71.314 38.0741
171.020508 71.143 -28.2175
171.203613 70.973 -94.5526
171.386719 70.786 -160.8482
171.569824 70.573 132.9622
171.752930 70.323 66.9075
171.936035 70.030 1.0245
172.119141 69.696 -64.6278
172.302246 69.341 -130.0310
172.485352 68.990 164.7305
172.668457 68.648 99.5381
172.851562 68.307 34.4051
173.034668 67.965 -30.4638
173.217773 67.652 -94.8536
173.400879 67.410 -158.8011
173.583984 67.242 137.4078
173.767090 67.096 73.6147
173.950195 66.918 10.0912
174.133301 66.735 -52.6826
174.316406 66.657 -114.6682
174.499512 66.768 -176.6569
174.682617 67.015 120.3520
174.865723 67.250 56.1484
175.048828 67.380 -8.5887
175.231934 67.439 -72.9799
175.415039 67.554 -136.7130
175.598145 67.824 159.6841
175.781250 68.221 95.4326
175.964355 68.638 30.3080
176.147461 68.998 -35.3120
176.330566 69.307 -100.9752
176.513672 69.611 -166.5889
176.696777 69.937 127.5876
176.879883 70.259 61.3085
177.062988 70.538 -5.3755
177.246094 70.766 -72.2026
177.429199 70.975 -138.9957
177.612305 71.204 154.1505
177.795410 71.455 86.9862
177.978516 71.690 19.3956
178.161621 71.868 -48.4531
178.344727 71.983 -116.2303
178.527832 72.066 176.2998
178.710938 72.159 109.1001
178.894043 72.280 41.9112
179.077148 72.406 -25.5048
179.260254 72.497 -93.1700
179.443359 72.531 -160.9143
179.626465 72.521 131.4505
179.809570 72.495 63.9745
179.992676 72.478 -3.4499
180.175781 72.472 -70.9618
180.358887 72.462 -138.5887
180.541992 72.442 153.7740
180.725098 72.421 86.2485
180.908203 72.422 18.8303
181.091309 72.457 -48.6575
181.274414 72.510 -116.4588
181.457520 72.544 175.2867
181.640625 72.517 106.6336
181.823730 72.416 37.7871
182.006836 72.256 -31.0278
182.189941 72.080 -99.7014
182.373047 71.928 -168.3016
182.556152 71.816 122.9981
182.739258 71.729 54.0759
182.922363 71.636 -15.0372
183.105469 71.518 -84.2085
183.288574 71.375 -153.3563
183.471680 71.219 137.4273
183.654785 71.049 67.8997
183.837891 70.841 -2.1609
184.020996 70.571 -72.7825
184.204102 70.233 -143.7702
184.387207 69.865 145.1552
184.570312 69.533 74.1358
184.753418 69.291 3.0266
184.936523 69.142 -68.5132
185.119629 69.021 -140.7346
185.302734 68.847 146.4002
185.485840 68.566 73.1725
185.668945 68.185 -0.0931
185.852051 67.768 -73.2453
186.035156 67.407 -146.4246
186.218262 67.165 140.0410
186.401367 67.051 65.9471
186.584473 67.031 -8.5420
186.767578 67.068 -82.9532
186.950684 67.156 -156.7988
187.133789 67.313 130.1223
187.316895 67.558 57.6196
187.500000 67.874 -14.6994
187.683105 68.206 -87.0863
187.866211 68.492 -159.4593
188.049316 68.706 128.5130
188.232422 68.864 57.1662
188.415527 69.013 -13.3977
188.598633 69.194 -83.3842
188.781738 69.410 -153.1374
188.964844 69.631 137.1367
189.147949 69.828 67.4894
189.331055 69.999 -1.8890
189.514160 70.171 -70.8851
189.697266 70.368 -139.5737
189.880371 70.582 151.8794
190.063477 70.778 83.4164
190.246582 70.924 15.1713
190.429688 71.019 -52.6476
190.612793 71.095 -119.9652
190.795898 71.191 173.0490
190.979004 71.319 106.0893
191.162109 71.464 38.9556
191.345215 71.605 -28.3227
191.528320 71.746 -95.5851
191.711426 71.907 -162.7265
191.894531 72.101 130.2261
192.077637 72.319 63.2080
192.260742 72.539 -3.7578
192.443848 72.751 -70.5737
192.626953 72.967 -137.2154
192.810059 73.202 156.1611
192.993164 73.447 89.3051
193.176270 73.672 22.0907
193.359375 73.847 -45.3622
193.542480 73.976 -112.7889
193.725586 74.100 179.9821
193.908691 74.261 112.8602
194.091797 74.467 45.5662
194.274902 74.680 -22.1005
194.458008 74.849 -90.0750
194.641113 74.944 -158.0877
194.824219 74.979 134.1218
195.007324 74.989 66.6206
195.190430 75.003 -0.7361
195.373535 75.022 -68.1436
195.556641 75.029 -135.6653
195.739746 75.011 156.7978
195.922852 74.975 89.3865
196.105957 74.938 22.1517
196.289062 74.906 -44.9622
196.472168 74.870 -112.0221
196.655273 74.810 -179.0160
196.838379 74.715 114.1396
197.021484 74.585 47.5225
197.204590 74.429 -18.8418
197.387695 74.253 -84.9497
197.570801 74.064 -150.7657
197.753906 73.879 143.7640
197.937012 73.725 78.6259
198.120117 73.624 13.6924
198.303223 73.575 -51.1900
198.486328 73.562 -116.0544
198.669434 73.578 179.2051
198.852539 73.643 114.6751
199.035645 73.786 50.2548
199.218750 74.011 -14.3196
199.401855 74.290 -79.2622
199.584961 74.585 -144.5865
199.768066 74.874 149.8343
199.951172 75.157 84.1058
200.134277 75.438 18.2413
200.317383 75.711 -47.7685
200.500488 75.971 -113.8663
200.683594 76.224 -179.9568
200.866699 76.494 113.9624
201.049805 76.800 47.7233
201.232910 77.131 -18.9062
201.416016 77.447 -86.0165
201.599121 77.713 -153.4651
201.782227 77.921 139.0169
201.965332 78.097 71.6233
202.148438 78.274 4.3393
202.331543 78.466 -63.0123
202.514648 78.657 -130.5841
202.697754 78.819 161.6391
202.880859 78.941 93.8121
203.063965 79.033 26.0869
203.247070 79.115 -41.5043
203.430176 79.200 -109.0408
203.613281 79.281 -176.6034
203.796387 79.345 115.8145
203.979492 79.386 48.2881
204.162598 79.413 -19.1296
204.345703 79.435 -86.4636
204.528809 79.454 -153.7827
204.711914 79.464 138.8808
204.895020 79.463 71.5570
205.078125 79.459 4.2808
205.261230 79.462 -62.9768
205.444336 79.474 -130.3007
205.627441 79.481 162.2592
205.810547 79.467 94.7579
205.993652 79.427 27.3230
206.176758 79.372 -39.9584
206.359863 79.320 -107.1225
206.542969 79.273 -174.2907
206.726074 79.218 118.4578
206.909180 79.138 51.1676
207.092285 79.036 -16.0456
207.275391 78.931 -83.1278
207.458496 78.841 -150.1604
207.641602 78.761 142.7166
207.824707 78.670 75.4621
208.007812 78.545 8.2039
208.190918 78.388 -58.8554
208.374023 78.225 -125.6118
208.557129 78.083 167.8472
208.740234 77.965 101.3304
208.923340 77.851 34.7303
209.106445 77.722 -31.8888
209.289551 77.580 -98.3853
209.472656 77.447 -164.7078
209.655762 77.340 129.0417
209.838867 77.251 62.7157
210.021973 77.157 -3.7172
210.205078 77.039 -70.1383
210.388184 76.901 -136.3966
210.571289 76.760 157.5497
210.754395 76.629 91.6135
210.937500 76.500 25.6980
211.120605 76.359 -40.1791
211.303711 76.205 -105.8951
211.486816 76.058 -171.3525
211.669922 75.947 123.4033
211.853027 75.885 58.2040
212.036133 75.862 -7.1055
212.219238 75.858 -72.5603
212.402344 75.860 -138.0944
212.585449 75.867 156.3671
212.768555 75.888 90.8462
212.951660 75.926 25.3163
213.134766 75.984 -40.2658
213.317871 76.059 -105.9456
213.500977 76.149 -171.7683
213.684082 76.244 122.2396
213.867188 76.335 56.0976
214.050293 76.419 -10.1364
214.233398 76.501 -76.4158
214.416504 76.591 -142.7546
214.599609 76.689 150.7843
214.782715 76.786 84.1610
214.965820 76.870 17.4126
215.148926 76.938 -49.3718
215.332031 76.999 -116.1361
215.515137 77.060 177.0882
215.698242 77.119 110.2227
215.881348 77.158 43.2431
216.064453 77.163 -23.7694
216.247559 77.138 -90.6879
216.430664 77.106 -157.4640
216.613770 77.087 135.8015
216.796875 77.084 68.9247
216.979980 77.078 1.7926
217.163086 77.044 -65.5435
217.346191 76.972 -132.9139
217.529297 76.874 159.8410
217.712402 76.769 92.7718
217.895508 76.669 25.8241
218.078613 76.570 -41.0765
218.261719 76.461 -107.9522
218.444824 76.337 -174.7810
218.627930 76.198 118.4497
218.811035 76.045 51.7161
218.994141 75.878 -15.0110
219.177246 75.693 -81.7246
219.360352 75.492 -148.3857
219.543457 75.281 145.0346
219.726562 75.064 78.5345
219.909668 74.837 12.1228
220.092773 74.594 -54.1263
220.275879 74.338 -120.0870
220.458984 74.089 174.3151
220.642090 73.872 109.0058
220.825195 73.690 43.7974
221.008301 73.521 -21.4409
221.191406 73.341 -86.6538
221.374512 73.146 -151.6578
221.557617 72.961 143.6644
221.740723 72.820 79.2285
221.923828 72.729 14.8221
222.106934 72.672 -49.6900
222.290039 72.632 -114.2767
222.473145 72.614 -178.8639
222.656250 72.635 116.5031
222.839355 72.694 51.6775
223.022461 72.767 -13.4030
223.205566 72.831 -78.5924
223.388672 72.895 -143.6471
223.571777 72.996 151.5263
223.754883 73.166 86.7344
223.937988 73.396 21.6476
224.121094 73.637 -43.9076
224.304199 73.843 -109.8321
224.487305 74.001 -175.8965
224.670410 74.131 118.0402
224.853516 74.261 51.9290
225.036621 74.401 -14.3839
225.219727 74.541 -80.9903
225.402832 74.666 -147.8356
225.585938 74.772 145.2256
225.769043 74.868 78.3230
225.952148 74.964 11.5105
226.135254 75.064 -55.2216
226.318359 75.163 -121.9098
226.501465 75.256 171.3988
226.684570 75.331 104.6500
226.867676 75.379 37.8085
227.050781 75.389 -29.0990
227.233887 75.364 -95.9778
227.416992 75.322 -162.7289
227.600098 75.295 130.6530
227.783203 75.301 64.0499
227.966309 75.336 -2.6824
228.149414 75.372 -69.5683
228.332520 75.387 -136.4725
228.515625 75.383 156.7838
228.698730 75.384 90.2466
228.881836 75.412 23.7556
229.064941 75.461 -42.9386
229.248047 75.505 -109.9674
229.431152 75.516 -177.2505
229.614258 75.493 115.4082
229.797363 75.458 48.1427
229.980469 75.434 -19.0807
230.163574 75.420 -86.4046
230.346680 75.391 -153.9206
230.529785 75.312 138.4337
230.712891 75.167 70.8346
230.895996 74.966 3.4449
231.079102 74.739 -63.6976
231.262207 74.516 -130.7001
231.445312 74.309 162.2648
231.628418 74.117 95.0679
231.811523 73.921 27.6918
231.994629 73.704 -39.7633
232.177734 73.448 -107.1091
232.360840 73.149 -174.1233
232.543945 72.817 119.3636
232.727051 72.476 53.3640
232.910156 72.142 -12.3025
233.093262 71.807 -77.8947
233.276367 71.442 -143.5389
233.459473 71.029 150.8838
233.642578 70.587 85.6305
233.825684 70.175 20.8427
234.008789 69.854 -43.6234
234.191895 69.636 -108.0635
234.375000 69.486 -172.6008
234.558105 69.366 122.9270
234.741211 69.272 58.7338
234.924316 69.218 -5.1969
235.107422 69.193 -69.0856
235.290527 69.158 -133.0364
235.473633 69.086 163.1561
235.656738 69.015 99.7785
235.839844 69.033 36.7419
236.022949 69.191 -26.5492
236.206055 69.441 -90.6830
236.389160 69.687 -155.6623
236.572266 69.875 139.0358
236.755371 70.034 73.9315
236.938477 70.233 9.0683
237.121582 70.501 -55.9864
237.304688 70.791 -121.6584
237.487793 71.030 172.0413
237.670898 71.187 105.4346
237.854004 71.288 38.8149
238.037109 71.380 -27.7994
238.220215 71.481 -94.5758
238.403320 71.570 -161.5648
238.586426 71.623 131.4536
238.769531 71.654 64.7893
238.952637 71.704 -1.4883
239.135742 71.796 -67.6626
239.318848 71.892 -134.0773
239.501953 71.924 159.2593
239.685059 71.858 92.7213
239.868164 71.734 26.7189
240.051270 71.644 -38.7465
240.234375 71.648 -104.1845
240.417480 71.713 -170.1318
240.600586 71.759 123.4075
240.783691 71.743 56.9488
240.966797 71.709 -8.9776
241.149902 71.744 -74.3474
241.333008 71.888 -139.6851
241.516113 72.088 154.4947
241.699219 72.255 88.1956
241.882324 72.349 21.8356
242.065430 72.407 -44.2329
242.248535 72.493 -110.0799
242.431641 72.626 -176.0994
242.614746 72.769 117.4402
242.797852 72.873 50.6637
242.980957 72.935 -16.0944
243.164062 72.999 -82.6657
243.347168 73.104 -149.2208
243.530273 73.240 143.9466
243.713379 73.365 76.7743
243.896484 73.449 9.5013
244.079590 73.511 -57.6008
244.262695 73.597 -124.5366
244.445801 73.723 168.3992
244.628906 73.852 100.9494
244.812012 73.926 33.2004
244.995117 73.922 -34.4685
245.178223 73.881 -101.7248
245.361328 73.870 -168.6177
245.544434 73.923 124.4229
245.727539 74.001 56.9905
245.910645 74.036 -10.9083
246.093750 73.988 -78.8741
246.276855 73.885 -146.4598
246.459961 73.794 146.4631
246.643066 73.767 79.6007
246.826172 73.793 12.5184
247.009277 73.816 -54.9684
247.192383 73.787 -122.7012
247.375488 73.699 169.6061
247.558594 73.580 102.1122
247.741699 73.462 34.7630
247.924805 73.354 -32.5906
248.107910 73.246 -100.0254
248.291016 73.127 -167.5052
248.474121 72.998 125.0320
248.657227 72.861 57.5967
248.840332 72.713 -9.8284
249.023438 72.545 -77.2151
249.206543 72.358 -144.4867
249.389648 72.168 148.3936
249.572754 71.992 81.3486
249.755859 71.834 14.2424
249.938965 71.679 -52.9744
250.122070 71.514 -120.2023
250.305176 71.350 172.6936
250.488281 71.212 105.7053
250.671387 71.107 38.6460
250.854492 71.006 -28.6653
251.037598 70.868 -96.1944
251.220703 70.674 -163.6993
251.403809 70.452 129.0389
251.586914 70.253 61.9694
251.770020 70.102 -5.2309
251.953125 69.975 -72.8589
252.136230 69.822 -140.9014
252.319336 69.622 150.9300
252.502441 69.396 82.9041
252.685547 69.182 15.0010
252.868652 68.990 -53.0659
253.051758 68.777 -121.5411
253.234863 68.485 169.6348
253.417969 68.089 100.7745
253.601074 67.621 32.1559
253.784180 67.136 -36.2514
253.967285 66.668 -104.7932
254.150391 66.193 -173.8196
254.333496 65.658 116.6266
254.516602 65.032 46.8002
254.699707 64.323 -23.0217
254.882812 63.561 -92.8058
255.065918 62.753 -162.7834
255.249023 61.860 126.7817
255.432129 60.825 55.7898
255.615234 59.610 -15.8080
255.798340 58.203 -88.3889
255.981445 56.582 -163.0462
256.164551 54.698 118.2002
256.347656 52.633 32.2930
256.530762 51.121 -63.1789
256.713867 51.387 -161.8972
256.896973 53.025 107.7616
257.080078 54.910 26.8914
257.263184 56.707 -48.4422
257.446289 58.379 -121.5603
257.629395 59.859 165.7553
257.812500 61.071 93.1667
257.995605 62.015 21.1399
258.178711 62.784 -49.8017
258.361816 63.517 -119.6565
258.544922 64.306 170.9179
258.728027 65.123 101.1267
258.911133 65.867 30.6910
259.094238 66.457 -40.0614
259.277344 66.890 -110.5706
259.460449 67.229 179.5302
259.643555 67.559 110.1694
259.826660 67.920 40.9300
260.009766 68.287 -28.5723
260.192871 68.603 -98.3911
260.375977 68.830 -168.2894
260.559082 68.970 122.0165
260.742188 69.056 52.6438
260.925293 69.122 -16.5099
261.108398 69.186 -85.6580
261.291504 69.248 -154.9703
261.474609 69.304 135.4994
261.657715 69.351 65.7960
261.840820 69.388 -3.9707
262.023926 69.411 -73.6387
262.207031 69.424 -143.0251
262.390137 69.440 147.9788
262.573242 69.478 79.2896
262.756348 69.539 10.6196
262.939453 69.594 -58.3526
263.122559 69.591 -127.7440
263.305664 69.496 162.6286
263.488770 69.322 93.1329
263.671875 69.130 24.0722
263.854980 69.001 -44.5447
264.038086 68.979 -113.0115
264.221191 69.042 178.3553
264.404297 69.123 109.5095
264.587402 69.172 40.6765
264.770508 69.178 -27.8850
264.953613 69.166 -96.1187
265.136719 69.160 -164.2145
265.319824 69.164 127.5645
265.502930 69.162 59.0982
265.686035 69.148 -9.5365
265.869141 69.133 -78.1832
266.052246 69.139 -146.7410
266.235352 69.178 144.8072
266.418457 69.245 76.4648
266.601562 69.335 8.2608
266.784668 69.451 -59.8177
266.967773 69.602 -127.9165
267.150879 69.781 163.7212
267.333984 69.961 94.9357
267.517090 70.107 25.8088
267.700195 70.215 -43.3684
267.883301 70.318 -112.3054
268.066406 70.471 179.0444
268.249512 70.707 110.4207
268.432617 71.004 41.4774
268.615723 71.300 -27.9105
268.798828 71.541 -97.5586
268.981934 71.715 -167.1386
269.165039 71.853 123.5728
269.348145 71.998 54.5403
269.531250 72.172 -14.4708
269.714355 72.360 -83.6651
269.897461 72.527 -153.0332
270.080566 72.660 137.6181
270.263672 72.773 68.4781
270.446777 72.897 -0.4446
270.629883 73.050 -69.3355
270.812988 73.220 -138.4071
270.996094 73.374 152.2891
271.179199 73.488 82.8954
271.362305 73.566 13.6200
271.545410 73.631 -55.4274
271.728516 73.710 -124.3068
271.911621 73.808 166.8293
272.094727 73.910 97.8824
272.277832 73.999 28.8800
272.460938 74.073 -40.0815
272.644043 74.143 -108.9487
272.827148 74.224 -177.7681
273.010254 74.316 113.3628
273.193359 74.403 44.3894
273.376465 74.470 -24.6595
273.559570 74.508 -93.7151
273.742676 74.518 -162.7366
273.925781 74.497 128.2737
274.108887 74.440 59.3197
274.291992 74.346 -9.5382
274.475098 74.221 -78.2030
274.658203 74.088 -146.6302
274.841309 73.966 145.1007
275.024414 73.856 76.8328
275.207520 73.731 8.4845
275.390625 73.559 -59.8382
275.573730 73.333 -127.8918
275.756836 73.084 164.5117
275.939941 72.860 97.3157
276.123047 72.688 30.2221
276.306152 72.554 -37.0613
276.489258 72.421 -104.5674
276.672363 72.269 -172.0711
276.855469 72.115 120.6780
277.038574 71.990 53.7276
277.221680 71.906 -13.0779
277.404785 71.834 -79.8714
277.587891 71.740 -146.5821
277.770996 71.624 146.9734
277.954102 71.520 80.8199
278.137207 71.459 14.6809
278.320312 71.424 -51.8098
278.503418 71.364 -118.7280
278.686523 71.240 174.2622
278.869629 71.077 107.6427
279.052734 70.948 41.6083
279.235840 70.913 -24.1487
279.418945 70.949 -90.1340
279.602051 70.974 -156.5050
279.785156 70.923 137.0845
279.968262 70.812 71.1322
280.151367 70.724 5.7781
280.334473 70.735 -59.4094
280.517578 70.836 -125.0510
280.700684 70.952 168.6494
280.883789 71.028 102.0277
281.066895 71.076 35.5651
281.250000 71.155 -30.5730
281.433105 71.299 -96.6579
281.616211 71.481 -163.0644
281.799316 71.634 130.1344
281.982422 71.717 63.2014
282.165527 71.748 -3.5633
282.348633 71.783 -70.1335
282.531738 71.859 -136.7967
282.714844 71.964 156.1313
282.897949 72.052 88.6196
283.081055 72.091 20.9460
283.264160 72.086 -46.5399
283.447266 72.074 -113.6797
283.630371 72.082 179.4061
283.813477 72.106 112.4665
283.996582 72.113 45.3517
284.179688 72.077 -21.8967
284.362793 71.993 -89.1414
284.545898 71.883 -156.2970
284.729004 71.770 136.6098
284.912109 71.660 69.5082
285.095215 71.542 2.4033
285.278320 71.404 -64.5783
285.461426 71.247 -131.2624
285.644531 71.093 162.4347
285.827637 70.967 96.4099
286.010742 70.878 30.4067
286.193848 70.805 -35.8207
286.376953 70.717 -102.3378
286.560059 70.589 -168.9823
286.743164 70.432 124.5309
286.926270 70.288 58.4148
287.109375 70.208 -7.3652
287.292480 70.215 -73.0957
287.475586 70.281 -139.0986
287.658691 70.345 154.5171
287.841797 70.356 87.9050
288.024902 70.302 21.3264
288.208008 70.208 -45.0579
288.391113 70.117 -111.3047
288.574219 70.052 -177.6304
288.757324 70.009 115.7773
288.940430 69.966 48.9077
289.123535 69.902 -18.0774
289.306641 69.814 -84.9630
289.489746 69.705 -151.5999
289.672852 69.583 142.0423
289.855957 69.447 75.8936
290.039062 69.287 9.8409
290.222168 69.087 -56.2033
290.405273 68.833 -122.2381
290.588379 68.523 171.8575
290.771484 68.185 106.2796
290.954590 67.875 41.1572
291.137695 67.657 -23.6135
291.320801 67.561 -88.3741
291.503906 67.554 -153.4562
291.687012 67.567 141.0973
291.870117 67.537 75.5587
292.053223 67.447 10.3044
292.236328 67.324 -54.4376
292.419434 67.208 -118.7152
292.602539 67.125 177.2157
292.785645 67.075 113.0788
292.968750 67.043 48.7156
293.151855 67.014 -15.8908
293.334961 66.978 -80.6361
293.518066 66.937 -145.3174
293.701172 66.916 150.2834
293.884277 66.959 86.2265
294.067383 67.098 22.2835
294.250488 67.319 -41.9298
294.433594 67.556 -106.6070
294.616699 67.743 -171.5556
294.799805 67.869 123.6423
294.982910 67.982 59.2608
295.166016 68.151 -4.8530
295.349121 68.401 -69.1793
295.532227 68.689 -134.0880
295.715332 68.961 160.4548
295.898438 69.196 94.7549
296.081543 69.423 29.0555
296.264648 69.681 -36.6628
296.447754 69.977 -102.5817
296.630859 70.284 -168.7814
296.813965 70.574 124.8828
296.997070 70.848 58.6456
297.180176 71.132 -7.3998
297.363281 71.450 -73.3989
297.546387 71.792 -139.6006
297.729492 72.124 153.8704
297.912598 72.414 87.1043
298.095703 72.658 20.3016
298.278809 72.880 -46.3997
298.461914 73.116 -113.0296
298.645020 73.384 -179.7512
298.828125 73.676 113.2737
299.011230 73.970 46.0018
299.194336 74.245 -21.4779
299.377441 74.494 -89.0197
299.560547 74.729 -156.5215
299.743652 74.965 136.0044
299.926758 75.211 68.4350
300.109863 75.458 0.6192
300.292969 75.682 -67.5105
300.476074 75.860 -135.8827
300.659180 75.985 155.6709
300.842285 76.071 87.3060
301.025391 76.141 19.0603
301.208496 76.213 -49.1644
301.391602 76.282 -117.5066
301.574707 76.328 173.9848
301.757812 76.330 105.4006
301.940918 76.287 36.8987
302.124023 76.217 -31.4161
302.307129 76.139 -99.5593
302.490234 76.058 -167.6200
302.673340 75.964 124.3534
302.856445 75.842 56.4118
303.039551 75.696 -11.3522
303.222656 75.538 -78.9176
303.405762 75.381 -146.3792
303.588867 75.222 146.1362
303.771973 75.048 78.6019
303.955078 74.856 11.1243
304.138184 74.665 -56.1663
304.321289 74.506 -123.2625
304.504395 74.397 169.6962
304.687500 74.321 102.5640
304.870605 74.244 35.3448
305.053711 74.141 -31.8152
305.236816 74.014 -98.7835
305.419922 73.875 -165.5825
305.603027 73.730 127.6287
305.786133 73.568 60.7135
305.969238 73.381 -6.3235
306.152344 73.180 -73.3876
306.335449 72.999 -140.4506
306.518555 72.863 152.3730
306.701660 72.767 84.9380
306.884766 72.676 17.2476
307.067871 72.557 -50.5111
307.250977 72.397 -118.1163
307.434082 72.202 174.5136
307.617188 71.976 107.2882
307.800293 71.703 40.0857
307.983398 71.369 -27.0986
