* Generated by rew_pipeline.py (derived directly from its own WAV, phase referenced to its peak (sample 8192))
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
190.063477 0.000 102.4448
190.429688 0.000 102.5934
190.795898 0.000 102.7422
191.162109 0.000 102.8912
191.528320 0.000 103.0405
191.894531 0.000 103.1900
192.260742 0.000 103.3397
192.626953 0.000 103.4895
192.993164 0.000 103.6394
193.359375 0.000 103.7893
193.725586 0.000 103.9393
194.091797 0.000 104.0893
194.458008 0.000 104.2393
194.824219 0.000 104.3891
195.190430 0.000 104.5389
195.556641 0.000 104.6884
195.922852 0.000 104.8377
196.289062 0.000 104.9867
196.655273 0.000 105.1354
197.021484 -0.000 105.2836
197.387695 -0.000 105.4312
197.753906 -0.000 105.5783
198.120117 -0.000 105.7246
198.486328 -0.000 105.8700
198.852539 -0.000 106.0143
199.218750 -0.000 106.1577
199.584961 -0.000 106.2994
199.951172 -0.000 106.4393
200.317383 -0.000 106.5775
200.683594 -0.001 106.7140
201.049805 -0.001 106.8474
201.416016 -0.001 106.9771
201.782227 -0.002 107.1039
202.148438 -0.003 107.2286
202.514648 -0.005 107.3483
202.880859 -0.007 107.4621
203.247070 -0.010 107.5716
203.613281 -0.014 107.6803
203.979492 -0.018 107.7847
204.345703 -0.024 107.8844
204.711914 -0.032 107.9816
205.078125 -0.042 108.0809
205.444336 -0.054 108.1839
205.810547 -0.066 108.2916
206.176758 -0.081 108.4046
206.542969 -0.097 108.5236
206.909180 -0.115 108.6549
207.275391 -0.134 108.8013
207.641602 -0.154 108.9615
208.007812 -0.174 109.1302
208.374023 -0.194 109.3122
208.740234 -0.214 109.5099
209.106445 -0.234 109.7222
209.472656 -0.253 109.9432
209.838867 -0.271 110.1737
210.205078 -0.289 110.4147
210.571289 -0.306 110.6655
210.937500 -0.321 110.9232
211.303711 -0.336 111.1866
211.669922 -0.349 111.4556
212.036133 -0.361 111.7296
212.402344 -0.372 112.0078
212.768555 -0.382 112.2891
213.134766 -0.391 112.5728
213.500977 -0.399 112.8584
213.867188 -0.406 113.1456
214.233398 -0.411 113.4343
214.599609 -0.416 113.7233
214.965820 -0.420 114.0122
215.332031 -0.423 114.3010
215.698242 -0.425 114.5899
216.064453 -0.426 114.8779
216.430664 -0.426 115.1646
216.796875 -0.426 115.4500
217.163086 -0.425 115.7344
217.529297 -0.423 116.0174
217.895508 -0.420 116.2983
218.261719 -0.417 116.5770
218.627930 -0.413 116.8539
218.994141 -0.409 117.1290
219.360352 -0.404 117.4017
219.726562 -0.398 117.6717
220.092773 -0.392 117.9392
220.458984 -0.386 118.2047
220.825195 -0.378 118.4674
221.191406 -0.371 118.7273
221.557617 -0.363 118.9842
221.923828 -0.355 119.2388
222.290039 -0.346 119.4905
222.656250 -0.337 119.7391
223.022461 -0.328 119.9845
223.388672 -0.318 120.2270
223.754883 -0.308 120.4666
224.121094 -0.298 120.7029
224.487305 -0.288 120.9356
224.853516 -0.277 121.1650
225.219727 -0.266 121.3915
225.585938 -0.255 121.6143
225.952148 -0.244 121.8333
226.318359 -0.232 122.0485
226.684570 -0.221 122.2605
227.050781 -0.209 122.4689
227.416992 -0.198 122.6732
227.783203 -0.186 122.8732
228.149414 -0.174 123.0694
228.515625 -0.163 123.2624
228.881836 -0.151 123.4510
229.248047 -0.139 123.6348
229.614258 -0.128 123.8143
229.980469 -0.117 123.9904
230.346680 -0.106 124.1629
230.712891 -0.095 124.3305
231.079102 -0.085 124.4934
231.445312 -0.075 124.6524
231.811523 -0.066 124.8091
232.177734 -0.057 124.9627
232.543945 -0.049 125.1129
232.910156 -0.042 125.2602
233.276367 -0.035 125.4056
233.642578 -0.029 125.5505
234.008789 -0.024 125.6952
234.375000 -0.020 125.8403
234.741211 -0.016 125.9858
235.107422 -0.012 126.1314
235.473633 -0.010 126.2786
235.839844 -0.008 126.4284
236.206055 -0.006 126.5808
236.572266 -0.004 126.7352
236.938477 -0.003 126.8906
237.304688 -0.002 127.0483
237.670898 -0.002 127.2086
238.037109 -0.001 127.3713
238.403320 -0.001 127.5357
238.769531 -0.001 127.7012
239.135742 -0.000 127.8685
239.501953 -0.000 128.0375
239.868164 -0.000 128.2080
240.234375 -0.000 128.3795
240.600586 -0.000 128.5520
240.966797 -0.000 128.7256
241.333008 -0.000 128.9002
241.699219 -0.000 129.0758
242.065430 -0.000 129.2520
242.431641 -0.000 129.4289
242.797852 -0.000 129.6066
243.164062 -0.000 129.7849
243.530273 -0.000 129.9638
243.896484 0.000 130.1433
244.262695 0.000 130.3233
244.628906 0.000 130.5037
244.995117 0.000 130.6846
245.361328 0.000 130.8660
245.727539 0.000 131.0478
246.093750 0.000 131.2300
246.459961 0.000 131.4125
246.826172 0.000 131.5954
247.192383 0.000 131.7786
247.558594 0.000 131.9622
247.924805 0.000 132.1461
248.291016 0.000 132.3303
248.657227 0.000 132.5147
249.023438 0.000 132.6995
249.389648 0.000 132.8844
249.755859 0.000 133.0697
250.122070 0.000 133.2552
250.488281 0.000 133.4409
250.854492 0.000 133.6268
251.220703 0.000 133.8130
251.586914 0.000 133.9994
251.953125 0.000 134.1859
252.319336 0.000 134.3727
252.685547 0.000 134.5596
253.051758 0.000 134.7467
253.417969 0.000 134.9340
253.784180 0.000 135.1215
254.150391 0.000 135.3091
254.516602 0.000 135.4969
254.882812 0.000 135.6848
255.249023 0.000 135.8729
255.615234 0.000 136.0611
255.981445 0.000 136.2495
256.347656 0.000 136.4380
256.713867 0.000 136.6266
257.080078 0.000 136.8153
257.446289 0.000 137.0042
257.812500 0.000 137.1932
258.178711 0.000 137.3823
258.544922 0.000 137.5715
258.911133 0.000 137.7608
259.277344 0.000 137.9502
259.643555 0.000 138.1397
260.009766 0.000 138.3293
260.375977 0.000 138.5190
260.742188 0.000 138.7088
261.108398 0.000 138.8987
261.474609 0.000 139.0886
261.840820 0.000 139.2787
262.207031 0.000 139.4688
262.573242 0.000 139.6590
262.939453 0.000 139.8493
263.305664 0.000 140.0396
263.671875 0.000 140.2300
264.038086 0.000 140.4205
264.404297 0.000 140.6111
264.770508 0.000 140.8017
265.136719 0.000 140.9923
265.502930 0.000 141.1831
265.869141 0.000 141.3738
266.235352 0.000 141.5647
266.601562 0.000 141.7556
266.967773 0.000 141.9465
267.333984 0.000 142.1375
267.700195 0.000 142.3285
268.066406 0.000 142.5196
268.432617 0.000 142.7107
268.798828 0.000 142.9019
269.165039 0.000 143.0930
269.531250 0.000 143.2843
269.897461 0.000 143.4755
270.263672 0.000 143.6669
270.629883 0.000 143.8582
270.996094 0.000 144.0495
271.362305 0.000 144.2409
271.728516 0.000 144.4324
272.094727 0.000 144.6238
272.460938 0.000 144.8153
272.827148 0.000 145.0068
273.193359 0.000 145.1983
273.559570 0.000 145.3898
273.925781 0.000 145.5814
274.291992 0.000 145.7729
274.658203 0.000 145.9645
275.024414 0.000 146.1561
275.390625 0.000 146.3478
275.756836 0.000 146.5394
276.123047 0.000 146.7310
276.489258 0.000 146.9227
276.855469 0.000 147.1143
277.221680 0.000 147.3059
277.587891 0.000 147.4976
277.954102 0.000 147.6893
278.320312 0.000 147.8810
278.686523 0.000 148.0726
279.052734 0.000 148.2643
279.418945 0.000 148.4560
279.785156 0.000 148.6476
280.151367 0.000 148.8393
280.517578 0.000 149.0310
280.883789 0.000 149.2226
281.250000 0.000 149.4143
281.616211 0.000 149.6059
281.982422 0.000 149.7976
282.348633 0.000 149.9892
282.714844 0.000 150.1808
283.081055 0.000 150.3724
283.447266 0.000 150.5640
283.813477 0.000 150.7556
284.179688 0.000 150.9471
284.545898 0.000 151.1386
284.912109 0.000 151.3302
285.278320 0.000 151.5217
285.644531 0.000 151.7132
286.010742 0.000 151.9047
286.376953 0.000 152.0961
286.743164 0.000 152.2875
287.109375 0.000 152.4789
287.475586 0.000 152.6703
287.841797 0.000 152.8617
288.208008 0.000 153.0530
288.574219 0.000 153.2443
288.940430 0.000 153.4356
289.306641 0.000 153.6268
289.672852 -0.000 153.8180
290.039062 0.000 154.0092
290.405273 0.000 154.2004
290.771484 0.000 154.3915
291.137695 0.000 154.5826
291.503906 0.000 154.7737
291.870117 0.000 154.9647
292.236328 0.000 155.1557
292.602539 0.000 155.3466
292.968750 0.000 155.5375
293.334961 0.000 155.7284
293.701172 0.000 155.9192
294.067383 0.000 156.1100
294.433594 0.000 156.3008
294.799805 0.000 156.4915
295.166016 0.000 156.6822
295.532227 0.000 156.8728
295.898438 0.000 157.0634
296.264648 0.000 157.2539
296.630859 0.000 157.4444
296.997070 0.000 157.6348
297.363281 0.000 157.8252
297.729492 0.000 158.0156
298.095703 0.000 158.2058
298.461914 0.000 158.3961
298.828125 0.000 158.5863
299.194336 0.000 158.7765
299.560547 0.000 158.9665
299.926758 0.000 159.1566
300.292969 0.000 159.3466
300.659180 0.000 159.5365
301.025391 0.000 159.7264
301.391602 0.000 159.9162
301.757812 0.000 160.1060
302.124023 0.000 160.2957
302.490234 0.000 160.4853
302.856445 0.000 160.6749
303.222656 0.000 160.8645
303.588867 0.000 161.0539
303.955078 0.000 161.2433
304.321289 0.000 161.4327
304.687500 0.000 161.6220
305.053711 0.000 161.8112
305.419922 0.000 162.0003
305.786133 0.000 162.1895
306.152344 0.000 162.3785
306.518555 -0.000 162.5675
306.884766 0.000 162.7563
307.250977 0.000 162.9452
307.617188 0.000 163.1339
307.983398 0.000 163.3226
308.349609 0.000 163.5113
308.715820 0.000 163.6998
309.082031 0.000 163.8883
309.448242 0.000 164.0767
309.814453 0.000 164.2650
310.180664 0.000 164.4533
310.546875 0.000 164.6415
310.913086 0.000 164.8296
311.279297 0.000 165.0177
311.645508 0.000 165.2057
312.011719 0.000 165.3936
312.377930 0.000 165.5814
312.744141 0.000 165.7691
313.110352 0.000 165.9568
313.476562 0.000 166.1444
313.842773 0.000 166.3319
314.208984 0.000 166.5193
314.575195 0.000 166.7067
314.941406 0.000 166.8939
315.307617 0.000 167.0811
315.673828 0.000 167.2682
316.040039 0.000 167.4553
316.406250 0.000 167.6422
316.772461 0.000 167.8290
317.138672 0.000 168.0158
317.504883 0.000 168.2025
317.871094 0.000 168.3891
318.237305 0.000 168.5756
318.603516 0.000 168.7621
