* Generated by rew_pipeline.py (source UUID 7d856d07-f568-4c89-a086-d78dd62d4f33, calibrated to its own SPL at 100 Hz)
* Measurement: R.filtered.clean-fdw6
* Dated: 2026-Sep-12 16:19:01
* Note: ; Trace Arithmetic A times B A = R.nofdw.clean-fdw6 B = FRX-trimmed.clean-fdw6
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
8400.695801 75.016 83.0279
8400.878906 74.824 16.2045
8401.062012 74.665 -50.6244
8401.245117 74.504 -117.5656
8401.428223 74.304 175.4465
8401.611328 74.046 108.6003
8401.794434 73.740 42.0697
8401.977539 73.417 -24.1135
8402.160645 73.108 -90.0913
8402.343750 72.815 -156.0779
8402.526855 72.522 137.8060
8402.709961 72.202 71.6250
8402.893066 71.845 5.5792
8403.076172 71.462 -60.1377
8403.259277 71.074 -125.4629
8403.442383 70.697 169.5273
8403.625488 70.323 104.7352
8403.808594 69.941 40.1676
8403.991699 69.556 -24.0698
8404.174805 69.196 -87.9171
8404.357910 68.895 -151.4848
8404.541016 68.663 145.0138
8404.724121 68.475 81.4928
8404.907227 68.307 18.1245
8405.090332 68.171 -44.8017
8405.273438 68.115 -107.1841
8405.456543 68.184 -169.2878
8405.639648 68.376 128.4156
8405.822754 68.642 65.5904
8406.005859 68.928 2.1861
8406.188965 69.205 -61.6749
8406.372070 69.471 -125.8553
8406.555176 69.736 169.7356
8406.738281 70.016 105.1455
8406.921387 70.323 40.3721
8407.104492 70.664 -24.6477
8407.287598 71.026 -89.9950
8407.470703 71.385 -155.6800
8407.653809 71.720 138.3921
8407.836914 72.032 72.3366
8408.020020 72.339 6.1491
8408.203125 72.654 -60.3421
8408.386230 72.965 -127.3429
8408.569336 73.233 165.1129
8408.752441 73.429 97.2456
8408.935547 73.551 29.4144
8409.118652 73.633 -38.1009
8409.301758 73.716 -105.2703
8409.484863 73.820 -172.2923
8409.667969 73.925 120.6151
8409.851074 73.993 53.4028
8410.034180 74.005 -13.8251
8410.217285 73.970 -80.9781
8410.400391 73.909 -148.1052
8410.583496 73.829 144.6602
8410.766602 73.718 77.2822
8410.949707 73.570 9.9218
8411.132812 73.403 -57.1808
8411.315918 73.261 -123.9542
8411.499023 73.173 169.3813
8411.682129 73.110 102.5070
8411.865234 73.004 35.3536
8412.048340 72.798 -31.7713
8412.231445 72.496 -98.3985
8412.414551 72.169 -164.2916
8412.597656 71.897 130.2739
8412.780762 71.698 64.6905
8412.963867 71.508 -1.4155
8413.146973 71.252 -67.8459
8413.330078 70.910 -134.0256
8413.513184 70.538 160.5323
8413.696289 70.217 95.8604
8413.879395 69.991 31.5758
8414.062500 69.832 -32.6851
8414.245605 69.695 -96.9481
8414.428711 69.568 -161.0312
8414.611816 69.479 135.1321
8414.794922 69.451 71.3840
8414.978027 69.481 7.5256
8415.161133 69.552 -56.5050
8415.344238 69.655 -120.6851
8415.527344 69.786 174.9560
8415.710449 69.924 110.3697
8415.893555 70.036 45.6499
8416.076660 70.115 -18.9408
8416.259766 70.200 -83.2039
8416.442871 70.351 -147.2962
8416.625977 70.588 148.2990
8416.809082 70.862 83.2021
8416.992188 71.104 17.4949
8417.175293 71.290 -48.3813
8417.358398 71.458 -114.0307
8417.541504 71.671 -179.4426
8417.724609 71.953 115.0368
8417.907715 72.261 49.0932
8418.090820 72.529 -17.2415
8418.273926 72.726 -83.6562
8418.457031 72.870 -149.8634
8418.640137 73.011 144.1546
8418.823242 73.184 78.1464
8419.006348 73.385 11.8256
8419.189453 73.585 -54.9030
8419.372559 73.766 -121.9261
8419.555664 73.925 170.9449
8419.738770 74.074 103.8502
8419.921875 74.223 36.8475
8420.104980 74.378 -30.0656
8420.288086 74.538 -96.9337
8420.471191 74.697 -163.8381
8420.654297 74.842 129.1378
8420.837402 74.956 61.9727
8421.020508 75.029 -5.2623
8421.203613 75.072 -72.4618
8421.386719 75.112 -139.6031
8421.569824 75.172 153.1884
8421.752930 75.252 85.7238
8421.936035 75.321 17.9276
8422.119141 75.348 -50.0673
8422.302246 75.325 -118.0043
8422.485352 75.274 174.3024
8422.668457 75.228 106.8183
8422.851562 75.198 39.3220
8423.034668 75.162 -28.3874
8423.217773 75.082 -96.3052
8423.400879 74.940 -164.2255
8423.583984 74.749 128.0883
8423.767090 74.551 60.7133
8423.950195 74.379 -6.4996
8424.133301 74.236 -73.8082
8424.316406 74.093 -141.3835
8424.499512 73.914 150.7901
8424.682617 73.674 82.8691
8424.865723 73.369 15.0451
8425.048828 73.013 -52.5439
8425.231934 72.630 -119.8666
8425.415039 72.240 172.9798
8425.598145 71.847 105.8067
8425.781250 71.432 38.4518
8425.964355 70.954 -29.0717
8426.147461 70.387 -96.5188
8426.330566 69.740 -163.5317
8426.513672 69.065 130.0906
8426.696777 68.417 64.1610
8426.879883 67.789 -1.7746
8427.062988 67.095 -67.9366
8427.246094 66.233 -133.9179
8427.429199 65.175 161.2138
8427.612305 64.019 98.3278
8427.795410 62.943 37.4105
8427.978516 62.014 -22.4970
8428.161621 61.111 -81.8017
8428.344727 60.164 -139.1613
8428.527832 59.497 167.0577
8428.710938 59.660 114.9063
8428.894043 60.565 59.6223
8429.077148 61.599 0.0689
8429.260254 62.435 -61.6405
8429.443359 63.117 -123.5613
8429.626465 63.817 174.8018
8429.809570 64.619 112.8168
8429.992676 65.469 49.8448
8430.175781 66.277 -14.1541
8430.358887 67.002 -78.9158
8430.541992 67.643 -144.2625
8430.725098 68.199 149.8906
8430.908203 68.666 83.7297
8431.091309 69.062 17.5780
8431.274414 69.447 -48.3267
8431.457520 69.888 -114.0868
8431.640625 70.402 179.9107
8431.823730 70.937 113.3831
8432.006836 71.422 46.4341
8432.189941 71.822 -20.5608
8432.373047 72.157 -87.2900
8432.556152 72.473 -153.7541
8432.739258 72.792 139.7791
8432.922363 73.100 73.0633
8433.105469 73.371 6.0960
8433.288574 73.603 -60.9402
8433.471680 73.824 -127.9053
8433.654785 74.066 165.1529
8433.837891 74.334 98.0807
8434.020996 74.602 30.8166
8434.204102 74.843 -36.5310
8434.387207 75.053 -103.8006
8434.570312 75.244 -170.9416
8434.753418 75.425 121.9546
8434.936523 75.588 54.7841
8435.119629 75.720 -12.4338
8435.302734 75.828 -79.5771
8435.485840 75.941 -146.5794
8435.668945 76.089 146.4501
8435.852051 76.274 79.3028
8436.035156 76.463 11.8833
8436.218262 76.622 -55.6762
8436.401367 76.741 -123.1214
8436.584473 76.844 169.7047
8436.767578 76.958 102.7240
8436.950684 77.091 35.7017
8437.133789 77.219 -31.5339
8437.316895 77.318 -98.9568
8437.500000 77.384 -166.4160
8437.683105 77.440 126.1878
8437.866211 77.513 58.7982
8438.049316 77.607 -8.7276
8438.232422 77.703 -76.4602
8438.415527 77.779 -144.3196
8438.598633 77.828 147.8513
8438.781738 77.861 80.1509
8438.964844 77.893 12.5458
8439.147949 77.927 -55.0821
8439.331055 77.951 -122.8293
8439.514160 77.952 169.2888
8439.697266 77.924 101.3138
8439.880371 77.869 33.2888
8440.063477 77.794 -34.7662
8440.246582 77.702 -102.8421
8440.429688 77.598 -170.9292
8440.612793 77.485 120.9716
8440.795898 77.363 52.8388
8440.979004 77.225 -15.3432
8441.162109 77.059 -83.5357
8441.345215 76.862 -151.6385
8441.528320 76.641 140.4405
8441.711426 76.417 72.6825
8441.894531 76.197 4.9353
8442.077637 75.962 -62.9657
8442.260742 75.676 -131.0262
8442.443848 75.314 160.9536
8442.626953 74.889 93.2366
8442.810059 74.445 25.9114
8442.993164 74.020 -41.2296
8443.176270 73.606 -108.5179
8443.359375 73.149 -176.0553
8443.542480 72.602 116.4552
8443.725586 71.972 49.5221
8443.908691 71.330 -16.5531
8444.091797 70.752 -81.9993
8444.274902 70.239 -147.3859
8444.458008 69.706 147.0195
8444.641113 69.069 81.6275
8444.824219 68.335 17.2364
8445.007324 67.629 -45.6928
8445.190430 67.095 -107.6371
8445.373535 66.745 -169.6305
8445.556641 66.462 127.8920
8445.739746 66.163 65.4509
8445.922852 65.901 3.7274
8446.105957 65.808 -57.3752
8446.289062 65.927 -118.7449
8446.472168 66.162 178.9412
8446.655273 66.397 115.8184
8446.838379 66.598 52.3974
8447.021484 66.804 -11.0813
8447.204590 67.045 -74.8053
8447.387695 67.303 -139.0413
8447.570801 67.536 156.2072
8447.753906 67.732 91.1478
8447.937012 67.911 25.9133
8448.120117 68.096 -39.5887
8448.303223 68.275 -105.5312
8448.486328 68.406 -171.9094
8448.669434 68.455 121.5498
8448.852539 68.425 55.2441
8449.035645 68.361 -10.5449
8449.218750 68.324 -75.8314
8449.401855 68.352 -140.9131
8449.584961 68.440 153.8484
8449.768066 68.546 88.2731
8449.951172 68.630 22.4389
8450.134277 68.676 -43.4189
8450.317383 68.699 -109.0787
8450.500488 68.729 -174.4751
8450.683594 68.789 120.2642
8450.866699 68.877 54.9282
8451.049805 68.964 -10.6062
8451.232910 69.022 -76.2978
8451.416016 69.044 -142.0228
8451.599121 69.043 152.2786
8451.782227 69.038 86.5338
8451.965332 69.031 20.6176
8452.148438 69.009 -45.5059
8452.331543 68.964 -111.7382
8452.514648 68.907 -177.9444
8452.697754 68.854 115.9187
8452.880859 68.811 49.7883
8453.063965 68.758 -16.3836
8453.247070 68.672 -82.5251
8453.430176 68.541 -148.4925
8453.613281 68.377 145.7734
8453.796387 68.187 80.1705
8453.979492 67.956 14.5648
8454.162598 67.655 -50.9795
8454.345703 67.280 -116.1355
8454.528809 66.882 179.4551
8454.711914 66.553 115.8055
8454.895020 66.349 52.4832
8455.078125 66.232 -10.9255
8455.261230 66.125 -74.2696
8455.444336 66.012 -136.9123
8455.627441 65.981 161.5897
8455.810547 66.152 100.8243
8455.993652 66.535 39.7481
8456.176758 67.013 -22.3001
8456.359863 67.471 -85.1626
8456.542969 67.888 -148.3616
8456.726074 68.315 148.2863
8456.909180 68.799 84.5247
8457.092285 69.329 20.0056
8457.275391 69.860 -45.3348
8457.458496 70.364 -111.2663
8457.641602 70.845 -177.5101
8457.824707 71.323 116.0657
8458.007812 71.806 49.4455
8458.190918 72.282 -17.4062
8458.374023 72.729 -84.4510
8458.557129 73.136 -151.5974
8458.740234 73.503 141.2224
8458.923340 73.835 74.0116
8459.106445 74.133 6.7365
8459.289551 74.394 -60.6191
8459.472656 74.619 -128.0314
8459.655762 74.811 164.5403
8459.838867 74.978 97.1186
8460.021973 75.128 29.6977
8460.205078 75.263 -37.7368
8460.388184 75.381 -105.1841
8460.571289 75.483 -172.6232
8460.754395 75.570 119.9737
8460.937500 75.644 52.6245
8461.120605 75.711 -14.6696
8461.303711 75.773 -81.9200
8461.486816 75.828 -149.1376
8461.669922 75.875 143.6817
8461.853027 75.911 76.5654
8462.036133 75.939 9.5489
8462.219238 75.968 -57.3606
8462.402344 76.004 -124.2141
8462.585449 76.048 168.8963
8462.768555 76.086 101.9066
8462.951660 76.104 34.8445
8463.134766 76.096 -32.1811
8463.317871 76.076 -99.0723
8463.500977 76.063 -165.8433
8463.684082 76.067 127.3774
8463.867188 76.077 60.4684
8464.050293 76.067 -6.5497
8464.233398 76.027 -73.5099
8464.416504 75.973 -140.2435
8464.599609 75.938 153.2486
8464.782715 75.939 86.7697
8464.965820 75.960 20.1018
8465.148926 75.963 -46.7851
8465.332031 75.922 -113.7071
8465.515137 75.844 179.5639
8465.698242 75.762 113.0970
8465.881348 75.700 46.7547
8466.064453 75.651 -19.6482
8466.247559 75.593 -86.1492
8466.430664 75.516 -152.6259
8466.613770 75.437 141.0322
8466.796875 75.379 74.7647
8466.979980 75.346 8.3869
8467.163086 75.307 -58.1915
8467.346191 75.232 -124.8245
8467.529297 75.122 168.7683
8467.712402 75.017 102.7419
8467.895508 74.957 36.9501
8468.078613 74.947 -28.9407
8468.261719 74.944 -95.1307
8468.444824 74.902 -161.5031
8468.627930 74.811 132.2547
8468.811035 74.700 66.3773
8468.994141 74.614 0.8387
8469.177246 74.574 -64.5851
8469.360352 74.565 -130.0836
8469.543457 74.564 164.3318
8469.726562 74.566 98.7510
8469.909668 74.585 33.2026
8470.092773 74.632 -32.4036
8470.275879 74.703 -98.1846
8470.458984 74.785 -164.1716
8470.642090 74.867 129.7009
8470.825195 74.950 63.5208
8471.008301 75.042 -2.6626
8471.191406 75.147 -68.8389
8471.374512 75.266 -135.0160
8471.557617 75.400 158.7728
8471.740723 75.545 92.4520
8471.923828 75.691 25.9332
8472.106934 75.819 -40.8145
8472.290039 75.914 -107.7294
8472.473145 75.982 -174.7078
8472.656250 76.038 118.2977
8472.839355 76.097 51.2365
8473.022461 76.160 -15.9705
8473.205566 76.210 -83.3183
8473.388672 76.237 -150.6935
8473.571777 76.247 142.0245
8473.754883 76.255 74.8369
8473.937988 76.266 7.6142
8474.121094 76.264 -59.7677
8474.304199 76.225 -127.2868
8474.487305 76.145 165.2119
8474.670410 76.047 97.8552
8474.853516 75.965 30.5917
8475.036621 75.909 -36.7685
8475.219727 75.851 -104.3328
8475.402832 75.756 -171.9614
8475.585938 75.615 120.6514
8475.769043 75.459 53.7072
8475.952148 75.331 -12.9149
8476.135254 75.234 -79.5773
8476.318359 75.125 -146.5349
8476.501465 74.954 146.3102
8476.684570 74.714 79.2988
8476.867676 74.456 12.6749
8477.050781 74.245 -53.6743
8477.233887 74.101 -120.1112
8477.416992 73.985 173.1557
8477.600098 73.851 106.3022
8477.783203 73.695 39.6890
8477.966309 73.561 -26.5360
8478.149414 73.482 -92.6173
8478.332520 73.438 -158.9276
8478.515625 73.368 134.4505
8478.698730 73.243 67.7915
8478.881836 73.095 1.3833
8479.064941 72.991 -64.8655
8479.248047 72.953 -131.4226
8479.431152 72.927 161.3412
8479.614258 72.828 93.5603
8479.797363 72.622 25.7827
8479.980469 72.350 -41.4770
8480.163574 72.099 -108.1781
8480.346680 71.919 -174.8062
8480.529785 71.772 118.1116
8480.712891 71.579 50.5175
8480.895996 71.300 -17.1968
8481.079102 70.967 -84.6256
8481.262207 70.649 -151.7615
8481.445312 70.373 141.0046
8481.628418 70.087 73.3390
8481.811523 69.712 5.3694
8481.994629 69.212 -62.3902
8482.177734 68.628 -129.4730
8482.360840 68.042 164.1124
8482.543945 67.491 97.8693
8482.727051 66.924 31.3497
8482.910156 66.259 -35.3208
8483.093262 65.470 -101.5058
8483.276367 64.630 -166.6230
8483.459473 63.862 129.2329
8483.642578 63.204 65.2866
8483.825684 62.552 0.9586
8484.008789 61.756 -63.3699
8484.191895 60.774 -126.4876
8484.375000 59.756 172.8708
8484.558105 59.024 114.7695
8484.741211 58.829 57.2327
8484.924316 59.071 -2.2113
8485.107422 59.444 -64.3391
8485.290527 59.711 -128.3402
8485.473633 59.785 167.1593
8485.656738 59.710 103.4476
8485.839844 59.644 41.1330
8486.022949 59.743 -20.4111
8486.206055 59.992 -82.5996
8486.389160 60.197 -146.1834
8486.572266 60.176 149.3656
8486.755371 59.910 85.1939
8486.938477 59.559 22.0159
8487.121582 59.328 -40.7008
8487.304688 59.255 -104.2858
8487.487793 59.185 -169.2149
8487.670898 58.979 125.5800
8487.854004 58.687 61.8508
8488.037109 58.558 0.4826
8488.220215 58.808 -59.6538
8488.403320 59.335 -120.4288
8488.586426 59.863 177.8455
8488.769531 60.267 116.1991
8488.952637 60.652 55.2973
8489.135742 61.161 -5.5866
8489.318848 61.763 -67.8129
8489.501953 62.286 -131.8104
8489.685059 62.622 163.1690
8489.868164 62.828 98.1684
8490.051270 63.076 33.6029
8490.234375 63.505 -31.0789
8490.417480 64.096 -96.7086
8490.600586 64.716 -163.4247
8490.783691 65.257 129.4017
8490.966797 65.709 62.5520
8491.149902 66.138 -3.6301
8491.333008 66.606 -69.4374
8491.516113 67.104 -135.4582
8491.699219 67.562 157.9890
8491.882324 67.914 91.0668
8492.065430 68.156 24.1803
8492.248535 68.344 -42.4064
8492.431641 68.549 -108.8136
8492.614746 68.801 -175.4526
8492.797852 69.068 117.3498
8492.980957 69.291 49.6411
8493.164062 69.440 -18.2066
8493.347168 69.538 -85.7804
8493.530273 69.641 -152.9307
8493.713379 69.798 140.1068
8493.896484 70.002 72.9015
8494.079590 70.191 5.1889
8494.262695 70.295 -62.9397
8494.445801 70.280 -131.1359
8494.628906 70.160 160.9640
8494.812012 69.990 93.5130
8494.995117 69.828 26.3620
8495.178223 69.695 -40.8113
8495.361328 69.571 -108.2336
8495.544434 69.422 -175.8645
8495.727539 69.227 116.5464
8495.910645 68.992 49.2610
8496.093750 68.739 -17.6245
8496.276855 68.474 -84.2114
8496.459961 68.175 -150.6645
8496.643066 67.796 142.9759
8496.826172 67.302 76.8821
8497.009277 66.690 11.3832
8497.192383 66.005 -53.1914
8497.375488 65.331 -116.7019
8497.558594 64.756 -179.3077
8497.741699 64.333 118.6470
8497.924805 64.064 56.9210
8498.107910 63.941 -4.4739
8498.291016 63.975 -65.4510
8498.474121 64.193 -126.1507
8498.657227 64.595 172.9972
8498.840332 65.130 111.5470
8499.023438 65.725 49.3013
8499.206543 66.329 -13.7139
8499.389648 66.924 -77.4393
8499.572754 67.508 -141.8884
8499.755859 68.071 152.9039
8499.938965 68.598 86.9937
8500.122070 69.075 20.5652
8500.305176 69.504 -46.1343
8500.488281 69.896 -112.9042
8500.671387 70.267 -179.6649
8500.854492 70.627 113.5425
8501.037598 70.967 46.6192
8501.220703 71.274 -20.5169
8501.403809 71.529 -87.8825
8501.586914 71.722 -155.4187
8501.770020 71.852 136.9937
8501.953125 71.934 69.4959
8502.136230 71.989 2.1978
8502.319336 72.039 -64.8634
8502.502441 72.094 -131.7129
8502.685547 72.150 161.6207
8502.868652 72.198 95.1555
8503.051758 72.238 28.9283
8503.234863 72.283 -37.0986
8503.417969 72.345 -103.0869
8503.601074 72.416 -169.2295
8503.784180 72.470 124.4280
8503.967285 72.492 58.0656
8504.150391 72.505 -8.0499
8504.333496 72.560 -73.8359
8504.516602 72.696 -139.5435
8504.699707 72.890 154.4441
8504.882812 73.072 88.0091
8505.065918 73.177 21.4585
8505.249023 73.210 -44.7102
8505.432129 73.244 -110.2518
8505.615234 73.364 -175.4932
8505.798340 73.583 118.8614
8505.981445 73.826 52.3586
8506.164551 74.001 -14.8385
8506.347656 74.075 -82.1571
8506.530762 74.091 -149.0804
8506.713867 74.126 144.4784
8506.896973 74.223 78.1638
8507.080078 74.357 11.5743
8507.263184 74.465 -55.3434
8507.446289 74.515 -122.3080
8507.629395 74.530 170.9684
8507.812500 74.561 104.4823
8507.995605 74.634 37.9468
8508.178711 74.722 -28.8925
8508.361816 74.774 -95.9781
8508.544922 74.765 -162.9794
8508.728027 74.714 130.4358
8508.911133 74.669 64.3476
8509.094238 74.661 -1.4450
8509.277344 74.688 -67.2147
8509.460449 74.727 -133.0893
8509.643555 74.766 160.9501
8509.826660 74.812 94.9247
8510.009766 74.874 28.7772
8510.192871 74.946 -37.5501
8510.375977 75.012 -103.9985
8510.559082 75.070 -170.4032
8510.742188 75.136 123.3608
8510.925293 75.230 57.2484
8511.108398 75.356 -8.9252
8511.291504 75.491 -75.3117
8511.474609 75.606 -141.9031
8511.657715 75.693 151.4282
8511.840820 75.765 84.7863
8512.023926 75.847 18.1565
8512.207031 75.946 -48.5594
8512.390137 76.054 -115.4268
8512.573242 76.156 177.5873
8512.756348 76.241 110.5719
8512.939453 76.308 43.5893
8513.122559 76.357 -23.3591
8513.305664 76.385 -90.2964
8513.488770 76.391 -157.2246
8513.671875 76.379 135.8706
8513.854980 76.362 68.9775
8514.038086 76.351 2.0443
8514.221191 76.347 -64.9715
8514.404297 76.341 -132.0382
8514.587402 76.329 160.9488
8514.770508 76.313 94.0848
8514.953613 76.303 27.3696
8515.136719 76.296 -39.2917
8515.319824 76.276 -105.9913
8515.502930 76.226 -172.7277
8515.686035 76.142 120.5827
8515.869141 76.045 53.9992
8516.052246 75.966 -12.5398
8516.235352 75.919 -79.1961
8516.418457 75.896 -146.0951
8516.601562 75.870 146.7923
8516.784668 75.823 79.6405
8516.967773 75.753 12.6530
8517.150879 75.670 -54.0535
8517.333984 75.586 -120.4854
8517.517090 75.507 173.2737
8517.700195 75.434 107.1252
8517.883301 75.368 40.9762
8518.066406 75.308 -25.2647
8518.249512 75.252 -91.6652
8518.432617 75.189 -158.2189
8518.615723 75.116 135.1747
8518.798828 75.039 68.6498
8518.981934 74.979 2.2676
8519.165039 74.948 -64.0411
8519.348145 74.940 -130.4100
8519.531250 74.934 163.0967
8519.714355 74.909 96.5518
8519.897461 74.866 30.0924
8520.080566 74.828 -36.2265
8520.263672 74.820 -102.5123
8520.446777 74.842 -168.9546
8520.629883 74.868 124.3489
8520.812988 74.872 57.4840
8520.996094 74.847 -9.3607
8521.179199 74.811 -76.0691
8521.362305 74.790 -142.7136
8521.545410 74.788 150.5021
8521.728516 74.787 83.4267
8521.911621 74.761 16.0905
8522.094727 74.705 -51.3443
8522.277832 74.639 -118.7512
8522.460938 74.587 173.8320
8522.644043 74.549 106.2464
8522.827148 74.492 38.3990
8523.010254 74.376 -29.5963
8523.193359 74.184 -97.4687
8523.376465 73.943 -165.0022
8523.559570 73.700 127.7459
8523.742676 73.485 60.4247
8523.925781 73.277 -7.3461
8524.108887 73.020 -75.6509
8524.291992 72.672 -144.2021
8524.475098 72.241 147.4497
8524.658203 71.776 79.5948
8524.841309 71.328 12.1602
8525.024414 70.897 -55.1712
8525.207520 70.431 -122.5812
8525.390625 69.866 170.1276
8525.573730 69.200 103.3887
8525.756836 68.500 37.4469
8525.939941 67.855 -28.0121
8526.123047 67.286 -93.7220
8526.306152 66.713 -160.1786
8526.489258 66.034 132.7971
8526.672363 65.197 65.8667
8526.855469 64.228 -0.3197
8527.038574 63.179 -65.4895
8527.221680 62.065 -129.6908
8527.404785 60.859 167.1382
8527.587891 59.554 105.3729
8527.770996 58.221 45.2130
8527.954102 56.905 -13.8579
8528.137207 55.462 -72.1214
8528.320312 53.687 -127.3101
8528.503418 52.035 -173.9935
8528.686523 52.258 146.2181
8528.869629 54.354 98.6323
8529.052734 56.572 41.8089
8529.235840 58.460 -18.6643
8529.418945 60.203 -80.3440
8529.602051 61.917 -143.3950
8529.785156 63.500 151.7659
8529.968262 64.808 85.6669
8530.151367 65.814 19.3660
8530.334473 66.630 -46.3866
8530.517578 67.416 -111.7124
8530.700684 68.250 -177.4568
8530.883789 69.077 115.6899
8531.066895 69.802 47.8125
8531.250000 70.388 -20.4442
8531.433105 70.883 -88.4489
8531.616211 71.370 -156.0064
8531.799316 71.898 136.6238
8531.982422 72.448 69.1053
8532.165527 72.968 1.3794
8532.348633 73.430 -66.3689
8532.531738 73.850 -133.9995
8532.714844 74.257 158.3870
8532.897949 74.656 90.5412
8533.081055 75.020 22.3269
8533.264160 75.325 -46.1457
8533.447266 75.576 -114.6392
8533.630371 75.806 176.9861
8533.813477 76.044 108.6633
8533.996582 76.292 40.2300
8534.179688 76.523 -28.3650
8534.362793 76.715 -96.9927
8534.545898 76.870 -165.4763
8534.729004 77.012 126.2228
8534.912109 77.157 57.9587
8535.095215 77.292 -10.4477
8535.278320 77.392 -79.0220
8535.461426 77.443 -147.6174
8535.644531 77.464 143.9220
8535.827637 77.489 75.5840
8536.010742 77.533 7.1865
8536.193848 77.580 -61.4252
8536.376953 77.596 -130.1919
8536.560059 77.571 161.1296
8536.743164 77.528 92.7444
8536.926270 77.502 24.6105
8537.109375 77.503 -43.5382
8537.292480 77.497 -111.9250
8537.475586 77.436 179.5061
8537.658691 77.302 111.0521
8537.841797 77.131 42.9827
8538.024902 76.986 -24.7377
8538.208008 76.906 -92.4733
8538.391113 76.869 -160.6074
8538.574219 76.819 130.7913
8538.757324 76.718 61.9845
8538.940430 76.572 -6.6949
8539.123535 76.415 -75.1148
8539.306641 76.275 -143.4112
8539.489746 76.142 148.1957
8539.672852 75.985 79.6354
8539.855957 75.783 11.0288
8540.039062 75.544 -57.4715
8540.222168 75.296 -125.8555
8540.405273 75.055 165.7352
8540.588379 74.808 97.1689
8540.771484 74.534 28.4705
8540.954590 74.224 -40.2097
8541.137695 73.892 -108.7626
8541.320801 73.559 -177.2458
8541.503906 73.225 114.1704
8541.687012 72.871 45.3802
8541.870117 72.478 -23.5534
8542.053223 72.048 -92.4770
8542.236328 71.608 -161.3146
8542.419434 71.179 129.8585
8542.602539 70.755 60.9210
8542.785645 70.310 -8.1267
8542.968750 69.823 -77.1363
8543.151855 69.296 -145.9634
8543.334961 68.746 145.3676
8543.518066 68.174 76.6793
8543.701172 67.564 7.8450
8543.884277 66.904 -61.0611
8544.067383 66.226 -129.8861
8544.250488 65.600 161.2818
8544.433594 65.071 91.9677
8544.616699 64.598 21.6486
8544.799805 64.082 -49.7269
8544.982910 63.439 -121.6188
8545.166016 62.673 166.7596
8545.349121 61.885 95.8793
8545.532227 61.209 25.4299
8545.715332 60.686 -45.4961
8545.898438 60.233 -117.4934
8546.081543 59.737 169.7667
8546.264648 59.170 97.2444
8546.447754 58.620 25.7529
8546.630859 58.217 -44.7483
8546.813965 57.995 -115.0896
8546.997070 57.852 174.1331
8547.180176 57.672 103.3104
8547.363281 57.472 33.4505
8547.546387 57.423 -34.8787
8547.729492 57.685 -102.3550
8547.912598 58.204 -170.1957
8548.095703 58.763 121.3932
8548.278809 59.218 53.3993
8548.461914 59.627 -13.1012
8548.645020 60.180 -78.1904
8548.828125 60.975 -143.3462
8549.011230 61.872 150.0516
8549.194336 62.660 82.0088
8549.377441 63.235 13.5453
8549.560547 63.654 -54.2465
8549.743652 64.066 -120.9291
8549.926758 64.602 173.0016
8550.109863 65.264 106.6270
8550.292969 65.942 39.4804
8550.476074 66.531 -28.1952
8550.659180 67.004 -95.8295
8550.842285 67.416 -162.9977
8551.025391 67.854 130.2840
8551.208496 68.375 63.5705
8551.391602 68.962 -3.6626
8551.574707 69.543 -71.6093
8551.757812 70.043 -140.0097
8551.940918 70.431 151.6751
8552.124023 70.742 83.9524
8552.307129 71.055 16.9672
8552.490234 71.442 -49.6671
8552.673340 71.902 -116.6240
8552.856445 72.363 175.6700
8553.039551 72.737 107.3272
8553.222656 72.994 38.8415
8553.405762 73.169 -29.2847
8553.588867 73.343 -96.8781
8553.771973 73.576 -164.1889
8553.955078 73.867 128.3811
8554.138184 74.162 60.6695
8554.321289 74.414 -7.1464
8554.504395 74.617 -74.7809
8554.687500 74.802 -142.1282
8554.870605 74.997 150.6530
8555.053711 75.194 83.3267
8555.236816 75.366 15.8268
8555.419922 75.498 -51.7045
8555.603027 75.608 -119.1029
8555.786133 75.728 173.6177
8555.969238 75.871 106.2710
8556.152344 76.015 38.7136
8556.335449 76.126 -28.9703
8556.518555 76.197 -96.5224
8556.701660 76.258 -163.7461
8556.884766 76.352 129.2940
8557.067871 76.493 62.3210
8557.250977 76.651 -4.8811
8557.434082 76.783 -72.2608
8557.617188 76.873 -139.5673
8557.800293 76.941 153.4017
8557.983398 77.022 86.6111
8558.166504 77.127 19.8338
8558.349609 77.234 -47.1149
8558.532715 77.313 -114.2062
8558.715820 77.360 178.7381
8558.898926 77.400 111.8371
8559.082031 77.468 45.0095
8559.265137 77.570 -21.9563
8559.448242 77.680 -89.1877
8559.631348 77.766 -156.5970
8559.814453 77.814 136.0471
8559.997559 77.842 68.9326
8560.180664 77.876 2.0634
8560.363770 77.935 -64.7271
8560.546875 78.008 -131.6301
8560.729980 78.075 161.2755
8560.913086 78.121 94.0399
8561.096191 78.148 26.7625
8561.279297 78.166 -40.4924
8561.462402 78.188 -107.7206
8561.645508 78.216 -174.9457
8561.828613 78.244 117.8269
8562.011719 78.262 50.6328
8562.194824 78.264 -16.4649
8562.377930 78.251 -83.4141
8562.561035 78.235 -150.2165
8562.744141 78.225 143.0489
8562.927246 78.224 76.2524
8563.110352 78.223 9.2897
