* Generated by rew_pipeline.py (source UUID 633417b2-a8a9-4810-837e-e85a53922a2f, calibrated to its own SPL at 100 Hz)
* Measurement: LR.filtered.clean-fdw6
* Dated: 2026-Sep-12 16:19:02
* Note: ; Vector average of L.filtered.clean-fdw6, R.filtered.clean-fdw6
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
17683.044434 70.287 -87.8279
17683.227539 70.305 -154.0686
17683.410645 70.285 139.5525
17683.593750 70.243 73.2762
17683.776855 70.222 7.2003
17683.959961 70.253 -58.7902
17684.143066 70.334 -124.8992
17684.326172 70.433 168.7694
17684.509277 70.512 102.2901
17684.692383 70.552 35.8334
17684.875488 70.554 -30.4587
17685.058594 70.532 -96.5387
17685.241699 70.500 -162.4374
17685.424805 70.472 131.7753
17685.607910 70.459 66.0001
17685.791016 70.467 0.1072
17685.974121 70.488 -66.0218
17686.157227 70.499 -132.4043
17686.340332 70.480 161.0895
17686.523438 70.428 94.6817
17686.706543 70.366 28.5429
17686.889648 70.324 -37.3269
17687.072754 70.321 -103.0979
17687.255859 70.351 -168.9723
17687.438965 70.391 124.9525
17687.622070 70.422 58.7052
17687.805176 70.438 -7.6368
17687.988281 70.440 -74.0150
17688.171387 70.431 -140.3917
17688.354492 70.413 153.2776
17688.537598 70.388 87.0425
17688.720703 70.365 20.9159
17688.903809 70.345 -45.1366
17689.086914 70.323 -111.1484
17689.270020 70.293 -177.0920
17689.453125 70.263 117.0918
17689.636230 70.252 51.3833
17689.819336 70.275 -14.3872
17690.002441 70.317 -80.4309
17690.185547 70.337 -146.7877
17690.368652 70.301 146.7720
17690.551758 70.216 80.5983
17690.734863 70.135 14.8608
17690.917969 70.111 -50.6618
17691.101074 70.145 -116.4366
17691.284180 70.179 177.2543
17691.467285 70.145 110.5770
17691.650391 70.026 44.0074
17691.833496 69.871 -22.0459
17692.016602 69.763 -87.5692
17692.199707 69.747 -152.9478
17692.382812 69.800 141.4164
17692.565918 69.865 75.4529
17692.749023 69.905 9.3742
17692.932129 69.926 -56.6270
17693.115234 69.941 -122.5664
17693.298340 69.943 171.4327
17693.481445 69.909 105.3805
17693.664551 69.833 39.4841
17693.847656 69.759 -26.0762
17694.030762 69.748 -91.4456
17694.213867 69.822 -157.0924
17694.396973 69.925 136.6081
17694.580078 69.973 69.7596
17694.763184 69.916 2.9025
17694.946289 69.783 -63.3715
17695.129395 69.659 -128.8597
17695.312500 69.617 166.0623
17695.495605 69.651 100.7711
17695.678711 69.690 34.9535
17695.861816 69.674 -31.2154
17696.044922 69.602 -97.3682
17696.228027 69.521 -163.3265
17696.411133 69.476 130.7682
17696.594238 69.465 64.6851
17696.777344 69.451 -1.5753
17696.960449 69.415 -67.7372
17697.143555 69.377 -133.5189
17697.326660 69.385 161.0600
17697.509766 69.455 95.6601
17697.692871 69.547 29.9457
17697.875977 69.599 -36.0954
17698.059082 69.579 -102.1743
17698.242188 69.508 -167.9852
17698.425293 69.442 126.5142
17698.608398 69.414 61.0802
17698.791504 69.415 -4.5561
17698.974609 69.408 -70.4161
17699.157715 69.378 -136.2915
17699.340820 69.345 158.0054
17699.523926 69.341 92.4224
17699.707031 69.373 26.7136
17699.890137 69.408 -39.2927
17700.073242 69.406 -105.5028
17700.256348 69.359 -171.6333
17700.439453 69.299 122.5403
17700.622559 69.274 57.0017
17700.805664 69.305 -8.4578
17700.988770 69.381 -74.0109
17701.171875 69.479 -139.6663
17701.354980 69.592 154.6323
17701.538086 69.719 88.8398
17701.721191 69.841 22.8274
17701.904297 69.914 -43.4141
17702.087402 69.903 -109.6235
17702.270508 69.821 -175.3862
17702.453613 69.744 119.5091
17702.636719 69.759 54.7435
17702.819824 69.880 -10.3847
17703.002930 70.028 -76.3323
17703.186035 70.105 -142.9007
17703.369141 70.081 150.5584
17703.552246 70.017 84.5904
17703.735352 70.019 19.1441
17703.918457 70.131 -46.4213
17704.101562 70.288 -112.6833
17704.284668 70.380 -179.5775
17704.467773 70.357 113.5110
17704.650879 70.264 47.2071
17704.833984 70.207 -18.3911
17705.017090 70.253 -83.8199
17705.200195 70.363 -149.6951
17705.383301 70.444 143.9162
17705.566406 70.442 77.4898
17705.749512 70.393 11.5299
17705.932617 70.381 -53.9413
17706.115723 70.449 -119.4243
17706.298828 70.551 174.5871
17706.481934 70.607 108.1094
17706.665039 70.580 41.5938
17706.848145 70.511 -24.5379
17707.031250 70.475 -90.2947
17707.214355 70.504 -156.0712
17707.397461 70.560 137.8192
17707.580566 70.588 71.4922
17707.763672 70.577 5.3286
17707.946777 70.577 -60.4705
17708.129883 70.633 -126.1423
17708.312988 70.728 167.8875
17708.496094 70.789 101.5033
17708.679199 70.762 35.0669
17708.862305 70.668 -30.9013
17709.045410 70.595 -96.2318
17709.228516 70.620 -161.3576
17709.411621 70.732 133.0437
17709.594727 70.841 66.6981
17709.777832 70.870 -0.0735
17709.960938 70.815 -66.6997
17710.144043 70.736 -132.8288
17710.327148 70.704 161.4315
17710.510254 70.739 95.6875
17710.693359 70.805 29.6777
17710.876465 70.857 -36.5358
17711.059570 70.887 -102.7393
17711.242676 70.915 -168.8335
17711.425781 70.959 125.0930
17711.608887 71.012 58.9145
17711.791992 71.059 -7.3746
17711.975098 71.094 -73.6800
17712.158203 71.128 -139.9523
17712.341309 71.167 153.7534
17712.524414 71.197 87.3831
17712.707520 71.197 21.0274
17712.890625 71.167 -45.1066
17713.073730 71.140 -110.9002
17713.256836 71.155 -176.5138
17713.439941 71.213 117.6943
17713.623047 71.268 51.4921
17713.806152 71.268 -14.9958
17713.989258 71.200 -81.3924
17714.172363 71.108 -147.3940
17714.355469 71.060 146.9455
17714.538574 71.085 81.2464
17714.721680 71.152 15.1684
17714.904785 71.201 -51.2784
17715.087891 71.199 -117.7850
17715.270996 71.164 175.9556
17715.454102 71.137 109.9958
17715.637207 71.144 44.1263
17715.820312 71.170 -21.8892
17716.003418 71.186 -88.1038
17716.186523 71.177 -154.4004
17716.369629 71.151 139.3361
17716.552734 71.127 73.1050
17716.735840 71.108 6.8393
17716.918945 71.083 -59.4545
17717.102051 71.048 -125.6494
17717.285156 71.016 168.3928
17717.468262 71.018 102.6657
17717.651367 71.066 36.9842
17717.834473 71.145 -28.8694
17718.017578 71.220 -94.9696
17718.200684 71.262 -161.2137
17718.383789 71.266 132.5663
17718.566895 71.246 66.4773
17718.750000 71.223 0.5170
17718.933105 71.207 -65.3800
17719.116211 71.204 -131.2829
17719.299316 71.214 162.7563
17719.482422 71.234 96.6900
17719.665527 71.258 30.4873
17719.848633 71.272 -35.8309
17720.031738 71.268 -102.1773
17720.214844 71.251 -168.4433
17720.397949 71.234 125.4267
17720.581055 71.231 59.4017
17720.764160 71.244 -6.5974
17720.947266 71.266 -72.6252
17721.130371 71.290 -138.6879
17721.313477 71.312 155.2237
17721.496582 71.330 89.0981
17721.679688 71.336 22.9240
17721.862793 71.325 -43.2650
17722.045898 71.298 -109.3871
17722.229004 71.272 -175.3905
17722.412109 71.266 118.6637
17722.595215 71.288 52.6158
17722.778320 71.318 -13.6543
17722.961426 71.327 -80.0973
17723.144531 71.303 -146.5090
17723.327637 71.261 147.3117
17723.510742 71.236 81.3895
17723.693848 71.249 15.5432
17723.876953 71.288 -50.4557
17724.060059 71.320 -116.6804
17724.243164 71.318 176.9903
17724.426270 71.286 110.7422
17724.609375 71.246 44.6574
17724.792480 71.223 -21.3407
17724.975586 71.217 -87.3989
17725.158691 71.214 -153.5921
17725.341797 71.196 140.1251
17725.524902 71.161 73.8584
17725.708008 71.115 7.6833
17725.891113 71.071 -58.3957
17726.074219 71.039 -124.4286
17726.257324 71.020 169.5135
17726.440430 71.012 103.3669
17726.623535 71.005 37.1049
17726.806641 70.989 -29.2247
17726.989746 70.961 -95.5025
17727.172852 70.937 -161.6116
17727.355957 70.938 132.4427
17727.539062 70.978 66.4992
17727.722168 71.035 0.3682
17727.905273 71.069 -65.9669
17728.088379 71.050 -132.2905
17728.271484 70.990 161.6861
17728.454590 70.942 96.0498
17728.637695 70.949 30.5412
17728.820801 71.008 -35.2569
17729.003906 71.063 -101.5362
17729.187012 71.062 -168.0895
17729.370117 71.001 125.4987
17729.553223 70.926 59.4982
17729.736328 70.894 -6.1980
17729.919434 70.916 -71.9463
17730.102539 70.953 -137.9800
17730.285645 70.960 155.7975
17730.468750 70.934 89.6407
17730.651855 70.913 23.6390
17730.834961 70.925 -42.4130
17731.018066 70.954 -108.7832
17731.201172 70.953 -175.4595
17731.384277 70.895 117.9134
17731.567383 70.814 51.7377
17731.750488 70.785 -13.9429
17731.933594 70.852 -79.5611
17732.116699 70.976 -145.6371
17732.299805 71.066 147.7291
17732.482910 71.060 80.9242
17732.666016 70.970 14.4677
17732.849121 70.872 -51.4358
17733.032227 70.838 -117.0918
17733.215332 70.869 176.9647
17733.398438 70.905 110.4921
17733.581543 70.889 43.7286
17733.764648 70.817 -22.8723
17733.947754 70.740 -89.0505
17734.130859 70.710 -154.9471
17734.313965 70.725 139.0744
17734.497070 70.736 72.8212
17734.680176 70.694 6.4496
17734.863281 70.595 -59.7165
17735.046387 70.489 -125.5140
17735.229492 70.431 168.8639
17735.412598 70.436 103.0064
17735.595703 70.463 36.6400
17735.778809 70.462 -30.1551
17735.961914 70.408 -97.0402
17736.145020 70.320 -163.6666
17736.328125 70.239 130.1093
17736.511230 70.201 64.1751
17736.694336 70.210 -1.7096
17736.877441 70.242 -67.7203
17737.060547 70.271 -133.8822
17737.243652 70.283 159.8733
17737.426758 70.285 93.6003
17737.609863 70.285 27.2760
17737.792969 70.287 -39.1713
17737.976074 70.276 -105.7825
17738.159180 70.235 -172.5013
17738.342285 70.152 120.8214
17738.525391 70.030 54.3629
17738.708496 69.891 -11.7695
17738.891602 69.763 -77.6085
17739.074707 69.668 -143.3364
17739.257812 69.607 150.7987
17739.440918 69.558 84.6091
17739.624023 69.491 18.0695
17739.807129 69.381 -48.6636
17739.990234 69.227 -115.3164
17740.173340 69.056 178.3670
17740.356445 68.917 112.4591
17740.539551 68.846 46.7610
17740.722656 68.840 -19.0847
17740.905762 68.848 -85.3174
17741.088867 68.810 -151.8696
17741.271973 68.692 141.5807
17741.455078 68.515 75.3712
17741.638184 68.334 9.6034
17741.821289 68.195 -55.9427
17742.004395 68.102 -121.6035
17742.187500 68.016 172.4781
17742.370605 67.910 106.4486
17742.553711 67.787 40.5440
17742.736816 67.682 -25.1716
17742.919922 67.615 -90.8719
17743.103027 67.568 -156.7637
17743.286133 67.506 137.1470
17743.469238 67.409 71.0506
17743.652344 67.291 5.1250
17743.835449 67.173 -60.6344
17744.018555 67.056 -126.3372
17744.201660 66.916 168.0324
17744.384766 66.744 102.7041
17744.567871 66.578 37.8857
17744.750977 66.484 -26.5877
17744.934082 66.484 -91.2842
17745.117188 66.516 -156.6889
17745.300293 66.492 137.2593
17745.483398 66.373 71.0994
17745.666504 66.211 5.3641
17745.849609 66.104 -59.9074
17746.032715 66.101 -125.2174
17746.215820 66.152 168.9465
17746.398926 66.161 102.6511
17746.582031 66.078 36.4394
17746.765137 65.939 -29.1752
17746.948242 65.823 -94.1735
17747.131348 65.772 -159.0305
17747.314453 65.751 135.7897
17747.497559 65.698 70.2755
17747.680664 65.598 4.7480
17747.863770 65.494 -60.5656
17748.046875 65.434 -125.7815
17748.229980 65.416 168.8439
17748.413086 65.400 103.2864
17748.596191 65.362 37.8058
17748.779297 65.324 -27.3898
17748.962402 65.322 -92.4467
17749.145508 65.343 -157.7323
17749.328613 65.325 136.6240
17749.511719 65.228 70.9485
17749.694824 65.089 5.7219
17749.877930 65.012 -58.9719
17750.061035 65.073 -123.6898
17750.244141 65.236 170.8851
17750.427246 65.386 104.6652
17750.610352 65.444 38.2236
17750.793457 65.422 -27.7438
17750.976562 65.398 -92.9930
17751.159668 65.435 -157.9057
17751.342773 65.511 136.9661
17751.525879 65.556 71.4815
17751.708984 65.539 5.9466
17751.892090 65.510 -59.3533
17752.075195 65.541 -124.5732
17752.258301 65.649 169.8003
17752.441406 65.771 103.5047
17752.624512 65.831 36.8318
17752.807617 65.812 -29.6105
17752.990723 65.772 -95.4124
17753.173828 65.786 -160.7359
17753.356934 65.866 133.8325
17753.540039 65.942 67.8622
17753.723145 65.932 1.4658
17753.906250 65.810 -64.8545
17754.089355 65.633 -130.6316
17754.272461 65.502 164.1818
17754.455566 65.483 99.1591
17754.638672 65.566 33.7717
17754.821777 65.681 -32.1737
17755.004883 65.760 -98.4768
17755.187988 65.781 -164.7881
17755.371094 65.755 129.1329
17755.554199 65.710 63.3031
17755.737305 65.665 -2.4272
17755.920410 65.615 -68.2214
17756.103516 65.552 -134.1202
17756.286621 65.474 159.9661
17756.469727 65.397 94.1584
17756.652832 65.348 28.4786
17756.835938 65.338 -37.1746
17757.019043 65.352 -102.9204
17757.202148 65.356 -168.7569
17757.385254 65.330 125.4329
17757.568359 65.279 59.7330
17757.751465 65.220 -5.9469
17757.934570 65.146 -71.8089
17758.117676 65.029 -137.9178
17758.300781 64.842 155.9807
17758.483887 64.613 90.3371
17758.666992 64.432 25.3839
17758.850098 64.385 -39.2225
17759.033203 64.467 -104.1901
17759.216309 64.570 -169.8657
17759.399414 64.584 124.1287
17759.582520 64.492 58.5577
17759.765625 64.389 -6.1209
17759.948730 64.395 -70.2786
17760.131836 64.527 -134.8582
17760.314941 64.678 159.5891
17760.498047 64.732 93.3891
17760.681152 64.668 27.3447
17760.864258 64.568 -37.9748
17761.047363 64.533 -102.6868
17761.230469 64.583 -167.3696
17761.413574 64.648 127.6652
17761.596680 64.664 62.6991
17761.779785 64.653 -1.8182
17761.962891 64.704 -65.9102
17762.145996 64.864 -130.2161
17762.329102 65.077 164.6363
17762.512207 65.238 98.6502
17762.695312 65.295 32.3771
17762.878418 65.278 -33.6119
17763.061523 65.259 -99.1411
17763.244629 65.279 -164.4307
17763.427734 65.323 130.2912
17763.610840 65.366 65.0625
17763.793945 65.419 0.0225
17763.977051 65.520 -64.9313
17764.160156 65.673 -130.1558
17764.343262 65.834 164.1332
17764.526367 65.949 98.1541
17764.709473 66.026 32.3639
17764.892578 66.130 -33.0404
17765.075684 66.316 -98.3957
17765.258789 66.548 -164.2236
17765.441895 66.727 129.4078
17765.625000 66.785 63.0355
17765.808105 66.761 -2.6529
17765.991211 66.784 -67.5220
17766.174316 66.952 -132.3113
17766.357422 67.219 162.0097
17766.540527 67.441 95.2395
17766.723633 67.514 28.0941
17766.906738 67.462 -38.4068
17767.089844 67.427 -103.7514
17767.272949 67.553 -168.4774
17767.456055 67.840 126.2562
17767.639160 68.143 59.8201
17767.822266 68.316 -7.4292
17768.005371 68.319 -74.6315
17768.188477 68.233 -141.0955
17768.371582 68.189 153.2164
17768.554688 68.270 87.6910
17768.737793 68.448 21.6627
17768.920898 68.637 -45.0049
17769.104004 68.773 -111.9600
17769.287109 68.854 -178.7732
17769.470215 68.912 114.7348
17769.653320 68.969 48.4650
17769.836426 69.020 -17.7554
17770.019531 69.048 -83.9741
17770.202637 69.052 -150.1182
17770.385742 69.057 143.8516
17770.568848 69.090 77.8337
17770.751953 69.158 11.6484
17770.935059 69.238 -54.7894
17771.118164 69.301 -121.3806
17771.301270 69.331 172.0927
17771.484375 69.336 105.8129
17771.667480 69.336 39.8155
17771.850586 69.344 -26.0221
17772.033691 69.362 -91.8851
17772.216797 69.375 -157.9076
17772.399902 69.373 135.8951
17772.583008 69.352 69.6179
17772.766113 69.326 3.4087
17772.949219 69.324 -62.6185
17773.132324 69.374 -128.4691
17773.315430 69.489 165.7084
17773.498535 69.650 99.7041
17773.681641 69.810 33.3969
17773.864746 69.915 -33.1469
17774.047852 69.938 -99.6929
17774.230957 69.888 -165.9696
17774.414062 69.814 128.1581
17774.597168 69.778 62.5572
17774.780273 69.814 -3.1232
17774.963379 69.912 -69.2100
17775.146484 70.026 -135.7646
17775.329590 70.119 157.4335
17775.512695 70.185 90.7001
17775.695801 70.245 24.2127
17775.878906 70.316 -42.0971
17776.062012 70.393 -108.4398
17776.245117 70.440 -174.9408
17776.428223 70.428 118.4971
17776.611328 70.361 52.1084
17776.794434 70.286 -13.9673
17776.977539 70.258 -79.8757
17777.160645 70.295 -145.9724
17777.343750 70.357 147.5027
17777.526855 70.387 80.6794
17777.709961 70.360 13.9755
17777.893066 70.309 -52.2386
17778.076172 70.297 -117.9830
17778.259277 70.356 176.2979
17778.442383 70.445 110.1321
17778.625488 70.484 43.4668
17778.808594 70.430 -23.2932
17778.991699 70.312 -89.6383
17779.174805 70.221 -155.4099
17779.357910 70.227 138.9990
17779.541016 70.312 73.0023
17779.724121 70.386 6.4193
17779.907227 70.375 -60.3520
17780.090332 70.284 -126.7015
17780.273438 70.199 167.6434
17780.456543 70.205 102.2915
17780.639648 70.302 36.4963
17780.822754 70.399 -30.1266
17781.005859 70.407 -97.2777
17781.188965 70.314 -164.2859
17781.372070 70.196 129.3359
17781.555176 70.153 63.4823
17781.738281 70.215 -2.4277
17781.921387 70.314 -68.8285
17782.104492 70.360 -135.5865
17782.287598 70.319 157.8080
17782.470703 70.240 91.7272
17782.653809 70.195 26.0308
17782.836914 70.207 -39.8148
17783.020020 70.217 -106.1765
17783.203125 70.156 -172.8815
17783.386230 70.017 120.6141
17783.569336 69.869 54.7285
17783.752441 69.809 -10.6600
17783.935547 69.871 -76.1365
17784.118652 69.993 -142.1761
17784.301758 70.087 151.2645
17784.484863 70.104 84.5927
17784.667969 70.060 18.1713
17784.851074 69.994 -47.9382
17785.034180 69.928 -113.8974
17785.217285 69.853 -179.8126
17785.400391 69.771 114.3984
17785.583496 69.715 48.8183
17785.766602 69.732 -16.7369
17785.949707 69.824 -82.6834
17786.132812 69.929 -149.2712
17786.315918 69.968 143.7171
17786.499023 69.911 76.8562
17786.682129 69.801 10.6678
17786.865234 69.728 -54.7963
17787.048340 69.747 -120.0308
17787.231445 69.826 174.3764
17787.414551 69.885 108.2717
17787.597656 69.874 41.9683
17787.780762 69.811 -24.1339
17787.963867 69.761 -89.9374
17788.146973 69.769 -155.7171
17788.330078 69.825 138.1821
17788.513184 69.877 71.6935
17788.696289 69.890 5.0454
17788.879395 69.866 -61.4820
17789.062500 69.826 -127.7786
17789.245605 69.784 166.0930
17789.428711 69.734 100.0634
17789.611816 69.672 34.1698
17789.794922 69.619 -31.5386
17789.978027 69.610 -97.1844
17790.161133 69.658 -163.0809
17790.344238 69.733 130.5079
17790.527344 69.780 63.6254
17790.710449 69.767 -3.3797
17790.893555 69.709 -70.0973
17791.076660 69.657 -136.3547
17791.259766 69.653 157.6611
17791.442871 69.693 91.5855
17791.625977 69.726 25.2160
17791.809082 69.705 -41.3366
17791.992188 69.620 -107.7826
17792.175293 69.509 -173.9193
17792.358398 69.424 120.1852
17792.541504 69.391 54.2369
17792.724609 69.391 -12.0283
17792.907715 69.379 -78.6188
17793.090820 69.323 -145.2873
17793.273926 69.227 148.2844
17793.457031 69.125 82.2595
17793.640137 69.055 16.5258
17793.823242 69.028 -49.2279
17794.006348 69.016 -115.2755
17794.189453 68.976 178.3324
17794.372559 68.884 111.7690
17794.555664 68.747 45.2769
17794.738770 68.602 -21.0033
17794.921875 68.484 -87.1133
17795.104980 68.406 -153.2011
17795.288086 68.354 140.6320
17795.471191 68.304 74.4195
17795.654297 68.243 8.2775
17795.837402 68.175 -57.7079
17796.020508 68.107 -123.5402
17796.203613 68.043 170.7170
17796.386719 67.983 105.0065
17796.569824 67.926 39.2931
17796.752930 67.873 -26.4621
17796.936035 67.820 -92.3107
17797.119141 67.753 -158.2607
17797.302246 67.657 135.7740
17797.485352 67.531 69.9469
17797.668457 67.392 4.3601
17797.851562 67.263 -61.0269
17798.034668 67.153 -126.3580
17798.217773 67.051 168.2791
17798.400879 66.951 102.9444
17798.583984 66.872 37.7481
17798.767090 66.850 -27.3530
17798.950195 66.900 -92.6178
17799.133301 66.995 -158.3162
17799.316406 67.072 135.5396
17799.499512 67.086 69.2364
17799.682617 67.034 3.1466
17799.865723 66.954 -62.5355
17800.048828 66.887 -127.9122
17800.231934 66.847 166.7588
17800.415039 66.819 101.3101
17800.598145 66.793 35.7585
17800.781250 66.780 -29.8308
17800.964355 66.797 -95.4965
17801.147461 66.843 -161.3586
17801.330566 66.891 132.5586
17801.513672 66.912 66.4275
17801.696777 66.903 0.5166
17801.879883 66.892 -65.0275
17802.062988 66.912 -130.3137
17802.246094 66.968 164.3792
17802.429199 67.037 98.8257
17802.612305 67.086 32.9914
17802.795410 67.097 -33.0144
17802.978516 67.075 -99.0513
17803.161621 67.034 -165.0183
17803.344727 66.994 129.1419
17803.527832 66.978 63.4259
17803.710938 67.000 -2.2572
17803.894043 67.060 -68.0688
17804.077148 67.133 -134.1168
17804.260254 67.186 159.6625
17804.443359 67.207 93.4814
17804.626465 67.216 27.5168
17804.809570 67.247 -38.2768
17804.992676 67.312 -104.1485
17805.175781 67.376 -170.2993
17805.358887 67.395 123.3451
17805.541992 67.353 57.0787
17805.725098 67.282 -8.8654
17805.908203 67.235 -74.5725
17806.091309 67.228 -140.3941
17806.274414 67.228 153.4005
17806.457520 67.189 86.8992
17806.640625 67.104 20.4429
17806.823730 67.017 -45.7183
17807.006836 66.982 -111.6850
17807.189941 67.004 -177.7928
17807.373047 67.034 115.7763
17807.556152 67.017 49.2112
17807.739258 66.945 -17.1064
17807.922363 66.859 -82.9685
17808.105469 66.810 -148.5547
17808.288574 66.804 145.7305
17808.471680 66.799 79.6445
17808.654785 66.750 13.2838
17808.837891 66.652 -53.0746
17809.020996 66.531 -119.2376
17809.204102 66.419 174.8056
17809.387207 66.325 108.9856
17809.570312 66.247 43.2874
17809.753418 66.192 -22.2837
17809.936523 66.166 -87.8247
17810.119629 66.161 -153.5273
17810.302734 66.142 140.5177
17810.485840 66.079 74.4613
17810.668945 65.982 8.5781
17810.852051 65.898 -57.0280
17811.035156 65.866 -122.5806
17811.218262 65.868 171.5998
17811.401367 65.843 105.4947
17811.584473 65.747 39.4891
17811.767578 65.603 -25.9547
17811.950684 65.481 -90.7421
17812.133789 65.429 -155.2769
17812.316895 65.419 139.9648
17812.500000 65.389 74.9249
17812.683105 65.324 9.9112
17812.866211 65.277 -54.9117
17813.049316 65.307 -119.8629
17813.232422 65.390 174.5577
17813.415527 65.442 108.3090
17813.598633 65.406 41.9758
17813.781738 65.329 -23.7126
17813.964844 65.335 -88.6071
17814.147949 65.505 -153.4271
17814.331055 65.775 140.9444
17814.514160 65.993 74.3824
17814.697266 66.063 7.5623
17814.880371 66.011 -58.6856
17815.063477 65.954 -124.0612
17815.246582 65.995 170.9310
17815.429688 66.120 105.5077
17815.612793 66.235 39.4053
17815.795898 66.273 -26.9821
17815.979004 66.256 -93.1183
17816.162109 66.262 -158.8649
17816.345215 66.343 135.4201
17816.528320 66.472 69.3188
17816.711426 66.582 2.8038
17816.894531 66.638 -63.7953
17817.077637 66.657 -130.1626
17817.260742 66.679 163.7145
17817.443848 66.719 97.5966
17817.626953 66.749 31.2907
17817.810059 66.736 -35.1472
17817.993164 66.676 -101.5065
17818.176270 66.599 -167.6471
17818.359375 66.543 126.3707
17818.542480 66.526 60.3691
17818.725586 66.542 -5.7864
17818.908691 66.572 -72.1178
17819.091797 66.602 -138.5829
17819.274902 66.613 154.8881
17819.458008 66.590 88.4115
17819.641113 66.530 22.1416
17819.824219 66.455 -43.8379
17820.007324 66.393 -109.6472
17820.190430 66.353 -175.5720
17820.373535 66.307 118.1842
17820.556641 66.217 51.7264
17820.739746 66.088 -14.6055
17820.922852 65.971 -80.5601
17821.105957 65.932 -146.2723
17821.289062 65.976 147.8425
17821.472168 66.039 81.5498
17821.655273 66.046 15.0896
17821.838379 65.982 -51.0320
17822.021484 65.904 -116.5243
17822.204590 65.880 178.3508
17822.387695 65.915 112.9902
17822.570801 65.933 47.0595
17822.753906 65.862 -19.1979
17822.937012 65.702 -85.2253
17823.120117 65.529 -150.6716
17823.303223 65.430 144.2761
17823.486328 65.431 79.0713
17823.669434 65.479 13.3519
17823.852539 65.511 -52.8098
17824.035645 65.504 -119.1285
17824.218750 65.475 174.5696
17824.401855 65.438 108.2849
17824.584961 65.390 42.0114
17824.768066 65.333 -24.1354
17824.951172 65.289 -90.0373
17825.134277 65.289 -155.7809
17825.317383 65.327 138.3708
17825.500488 65.352 72.2948
17825.683594 65.314 6.2318
17825.866699 65.221 -59.4024
17826.049805 65.148 -124.4942
17826.232910 65.163 170.4603
17826.416016 65.239 104.7225
17826.599121 65.272 38.0438
17826.782227 65.178 -29.0797
17826.965332 64.971 -95.8198
17827.148438 64.767 -161.6839
17827.331543 64.685 133.0132
17827.514648 64.728 67.4785
17827.697754 64.780 1.3623
17827.880859 64.732 -64.8623
17828.063965 64.589 -130.4159
17828.247070 64.468 164.9452
17828.430176 64.466 100.4913
17828.613281 64.535 35.1633
17828.796387 64.514 -31.3021
17828.979492 64.291 -98.1126
17829.162598 63.902 -164.0117
17829.345703 63.553 131.7543
17829.528809 63.488 68.4951
17829.711914 63.740 4.4380
17829.895020 64.092 -61.4342
17830.078125 64.316 -128.6256
17830.261230 64.321 164.1066
17830.444336 64.174 97.8379
17830.627441 64.031 32.8293
17830.810547 64.015 -31.6769
17830.993652 64.094 -96.7468
17831.176758 64.131 -162.7235
17831.359863 64.023 130.9780
17831.542969 63.798 65.2961
17831.726074 63.604 0.7095
17831.909180 63.602 -63.3592
17832.092285 63.794 -128.1395
17832.275391 64.022 165.7513
17832.458496 64.118 98.8457
17832.641602 64.045 32.3015
17832.824707 63.919 -32.9843
17833.007812 63.929 -97.2027
17833.190918 64.147 -161.6608
17833.374023 64.432 132.5236
17833.557129 64.575 65.4819
17833.740234 64.468 -1.6729
17833.923340 64.174 -67.6740
17834.106445 63.896 -131.9822
17834.289551 63.837 164.5802
17834.472656 64.004 100.4722
17834.655762 64.223 34.9785
17834.838867 64.344 -31.4004
17835.021973 64.348 -97.7460
17835.205078 64.321 -163.5434
17835.388184 64.355 131.0118
17835.571289 64.458 65.3645
17835.754395 64.564 -0.7566
17835.937500 64.610 -67.1456
17836.120605 64.591 -133.4173
17836.303711 64.547 160.6327
17836.486816 64.518 94.9447
17836.669922 64.518 29.3682
17836.853027 64.550 -36.1711
17837.036133 64.621 -101.7264
17837.219238 64.735 -167.4555
17837.402344 64.867 126.4362
17837.585449 64.964 59.9167
17837.768555 64.983 -6.7672
17837.951660 64.928 -73.2498
17838.134766 64.845 -139.3264
17838.317871 64.786 154.8856
17838.500977 64.769 89.1061
17838.684082 64.772 23.2016
17838.867188 64.779 -42.7120
17839.050293 64.803 -108.4955
17839.233398 64.863 -174.2222
17839.416504 64.941 119.8833
17839.599609 64.982 53.7633
17839.782715 64.938 -12.3109
17839.965820 64.823 -77.9468
17840.148926 64.709 -143.0480
17840.332031 64.662 151.9693
17840.515137 64.673 86.5103
17840.698242 64.672 20.3912
17840.881348 64.609 -45.9982
17841.064453 64.513 -112.0856
17841.247559 64.463 -177.6389
17841.430664 64.516 117.0452
17841.613770 64.639 51.5441
17841.796875 64.751 -14.1773
17841.979980 64.804 -79.7577
17842.163086 64.826 -144.8949
17842.346191 64.873 150.2666
17842.529297 64.958 85.2371
17842.712402 65.031 19.7111
17842.895508 65.042 -46.1202
17843.078613 65.005 -111.8027
17843.261719 64.997 -177.1258
17843.444824 65.085 117.6069
17843.627930 65.252 51.8869
17843.811035 65.413 -14.4368
17843.994141 65.493 -81.0040
17844.177246 65.490 -147.2821
17844.360352 65.463 147.0043
17844.543457 65.478 81.6803
17844.726562 65.557 16.3475
17844.909668 65.673 -49.2275
17845.092773 65.802 -114.9898
17845.275879 65.947 179.1835
17845.458984 66.115 113.2760
17845.642090 66.286 47.1772
