* Measurement data measured by REW V5.40 beta 133
* Source: /home/giacomo/DRC/DRC-120.green/X801.wav
* Format: Imported Impulse Response, 48000.0 Hz sampling
* Dated: Sep 12, 2026, 10:33:15 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Impulse Response imported from /home/giacomo/DRC/DRC-120.green/X801.wav 131072 samples (2.73 s) of 32-bit Float data at 48 kHz
* Measurement: X801
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
11297.240292 -0.010 -133.9717
11297.606503 -0.010 -133.9719
11297.972713 -0.010 -133.9720
11298.338924 -0.010 -133.9722
11298.705135 -0.010 -133.9724
11299.071346 -0.010 -133.9725
11299.437557 -0.010 -133.9727
11299.803768 -0.010 -133.9728
11300.169979 -0.010 -133.9730
11300.536190 -0.010 -133.9732
11300.902401 -0.010 -133.9733
11301.268612 -0.010 -133.9735
11301.634822 -0.010 -133.9736
11302.001033 -0.010 -133.9738
11302.367244 -0.010 -133.9739
11302.733455 -0.010 -133.9741
11303.099666 -0.010 -133.9742
11303.465877 -0.010 -133.9744
11303.832088 -0.010 -133.9745
11304.198299 -0.010 -133.9747
11304.564510 -0.010 -133.9748
11304.930721 -0.010 -133.9750
11305.296932 -0.010 -133.9751
11305.663142 -0.010 -133.9753
11306.029353 -0.010 -133.9755
11306.395564 -0.010 -133.9756
11306.761775 -0.010 -133.9758
11307.127986 -0.010 -133.9760
11307.494197 -0.010 -133.9761
11307.860408 -0.010 -133.9763
11308.226619 -0.010 -133.9764
11308.592830 -0.010 -133.9766
11308.959041 -0.010 -133.9767
11309.325252 -0.010 -133.9769
11309.691462 -0.010 -133.9771
11310.057673 -0.010 -133.9772
11310.423884 -0.010 -133.9774
11310.790095 -0.010 -133.9775
11311.156306 -0.010 -133.9777
11311.522517 -0.010 -133.9778
11311.888728 -0.010 -133.9780
11312.254939 -0.010 -133.9781
11312.621150 -0.010 -133.9783
11312.987361 -0.010 -133.9784
11313.353572 -0.010 -133.9786
11313.719782 -0.010 -133.9788
11314.085993 -0.010 -133.9789
11314.452204 -0.010 -133.9791
11314.818415 -0.010 -133.9792
11315.184626 -0.010 -133.9794
11315.550837 -0.010 -133.9795
11315.917048 -0.010 -133.9797
11316.283259 -0.010 -133.9799
11316.649470 -0.010 -133.9800
11317.015681 -0.010 -133.9802
11317.381892 -0.010 -133.9803
11317.748102 -0.010 -133.9805
11318.114313 -0.010 -133.9807
11318.480524 -0.010 -133.9808
11318.846735 -0.010 -133.9810
11319.212946 -0.010 -133.9811
11319.579157 -0.010 -133.9813
11319.945368 -0.010 -133.9815
11320.311579 -0.010 -133.9816
11320.677790 -0.010 -133.9818
11321.044001 -0.010 -133.9819
11321.410212 -0.010 -133.9821
11321.776422 -0.010 -133.9823
11322.142633 -0.010 -133.9824
11322.508844 -0.010 -133.9826
11322.875055 -0.010 -133.9827
11323.241266 -0.010 -133.9829
11323.607477 -0.010 -133.9831
11323.973688 -0.010 -133.9832
11324.339899 -0.010 -133.9834
11324.706110 -0.010 -133.9835
11325.072321 -0.010 -133.9837
11325.438531 -0.010 -133.9839
11325.804742 -0.010 -133.9840
11326.170953 -0.010 -133.9842
11326.537164 -0.010 -133.9844
11326.903375 -0.010 -133.9846
11327.269586 -0.010 -133.9847
11327.635797 -0.010 -133.9848
11328.002008 -0.010 -133.9850
11328.368219 -0.010 -133.9852
11328.734430 -0.010 -133.9854
11329.100641 -0.010 -133.9855
11329.466851 -0.010 -133.9857
11329.833062 -0.010 -133.9858
11330.199273 -0.010 -133.9860
11330.565484 -0.010 -133.9861
11330.931695 -0.010 -133.9864
11331.297906 -0.010 -133.9865
11331.664117 -0.010 -133.9867
11332.030328 -0.010 -133.9869
11332.396539 -0.010 -133.9870
11332.762750 -0.010 -133.9872
11333.128961 -0.010 -133.9873
11333.495171 -0.010 -133.9875
11333.861382 -0.010 -133.9877
11334.227593 -0.010 -133.9878
11334.593804 -0.010 -133.9880
11334.960015 -0.010 -133.9881
11335.326226 -0.010 -133.9883
11335.692437 -0.010 -133.9885
11336.058648 -0.010 -133.9886
11336.424859 -0.010 -133.9888
11336.791070 -0.010 -133.9890
11337.157281 -0.010 -133.9891
11337.523491 -0.010 -133.9894
11337.889702 -0.010 -133.9895
11338.255913 -0.010 -133.9897
11338.622124 -0.010 -133.9898
11338.988335 -0.010 -133.9900
11339.354546 -0.010 -133.9902
11339.720757 -0.010 -133.9903
11340.086968 -0.010 -133.9905
11340.453179 -0.010 -133.9907
11340.819390 -0.010 -133.9908
11341.185601 -0.010 -133.9910
11341.551811 -0.010 -133.9911
11341.918022 -0.010 -133.9914
11342.284233 -0.010 -133.9915
11342.650444 -0.010 -133.9917
11343.016655 -0.010 -133.9919
11343.382866 -0.010 -133.9920
11343.749077 -0.010 -133.9922
11344.115288 -0.010 -133.9923
11344.481499 -0.010 -133.9926
11344.847710 -0.010 -133.9927
11345.213921 -0.010 -133.9929
11345.580131 -0.010 -133.9930
11345.946342 -0.010 -133.9932
11346.312553 -0.010 -133.9934
11346.678764 -0.010 -133.9936
11347.044975 -0.010 -133.9937
11347.411186 -0.010 -133.9939
11347.777397 -0.010 -133.9941
11348.143608 -0.010 -133.9943
11348.509819 -0.010 -133.9944
11348.876030 -0.010 -133.9946
11349.242240 -0.010 -133.9948
11349.608451 -0.010 -133.9950
11349.974662 -0.010 -133.9951
11350.340873 -0.010 -133.9953
11350.707084 -0.010 -133.9954
11351.073295 -0.010 -133.9956
11351.439506 -0.010 -133.9958
11351.805717 -0.010 -133.9960
11352.171928 -0.010 -133.9962
11352.538139 -0.010 -133.9963
11352.904350 -0.010 -133.9965
11353.270560 -0.010 -133.9967
11353.636771 -0.010 -133.9968
11354.002982 -0.010 -133.9970
11354.369193 -0.010 -133.9971
11354.735404 -0.010 -133.9974
11355.101615 -0.010 -133.9976
11355.467826 -0.010 -133.9977
11355.834037 -0.010 -133.9979
11356.200248 -0.010 -133.9980
11356.566459 -0.010 -133.9982
11356.932670 -0.010 -133.9985
11357.298880 -0.010 -133.9986
11357.665091 -0.010 -133.9988
11358.031302 -0.010 -133.9990
11358.397513 -0.010 -133.9991
11358.763724 -0.010 -133.9993
11359.129935 -0.010 -133.9995
11359.496146 -0.010 -133.9997
11359.862357 -0.010 -133.9998
11360.228568 -0.010 -134.0000
11360.594779 -0.010 -134.0002
11360.960990 -0.010 -134.0004
11361.327200 -0.010 -134.0005
11361.693411 -0.010 -134.0007
11362.059622 -0.010 -134.0009
11362.425833 -0.010 -134.0011
11362.792044 -0.010 -134.0013
11363.158255 -0.010 -134.0015
11363.524466 -0.010 -134.0016
11363.890677 -0.010 -134.0018
11364.256888 -0.010 -134.0020
11364.623099 -0.010 -134.0021
11364.989310 -0.010 -134.0023
11365.355520 -0.010 -134.0025
11365.721731 -0.010 -134.0027
11366.087942 -0.010 -134.0029
11366.454153 -0.010 -134.0030
11366.820364 -0.010 -134.0032
11367.186575 -0.010 -134.0034
11367.552786 -0.010 -134.0036
11367.918997 -0.010 -134.0038
11368.285208 -0.010 -134.0039
11368.651419 -0.010 -134.0041
11369.017630 -0.010 -134.0043
11369.383840 -0.010 -134.0045
11369.750051 -0.010 -134.0047
11370.116262 -0.010 -134.0048
11370.482473 -0.010 -134.0050
11370.848684 -0.010 -134.0052
11371.214895 -0.010 -134.0054
11371.581106 -0.010 -134.0056
11371.947317 -0.010 -134.0057
11372.313528 -0.010 -134.0059
11372.679739 -0.010 -134.0062
11373.045949 -0.010 -134.0063
11373.412160 -0.010 -134.0065
11373.778371 -0.010 -134.0067
11374.144582 -0.010 -134.0068
11374.510793 -0.010 -134.0070
11374.877004 -0.010 -134.0072
11375.243215 -0.010 -134.0074
11375.609426 -0.010 -134.0076
11375.975637 -0.010 -134.0078
11376.341848 -0.010 -134.0079
11376.708059 -0.010 -134.0081
11377.074269 -0.010 -134.0084
11377.440480 -0.010 -134.0085
11377.806691 -0.010 -134.0087
11378.172902 -0.010 -134.0089
11378.539113 -0.010 -134.0090
11378.905324 -0.010 -134.0092
11379.271535 -0.010 -134.0094
11379.637746 -0.010 -134.0096
11380.003957 -0.010 -134.0098
11380.370168 -0.010 -134.0099
11380.736379 -0.010 -134.0101
11381.102589 -0.010 -134.0103
11381.468800 -0.010 -134.0105
11381.835011 -0.010 -134.0107
11382.201222 -0.010 -134.0109
11382.567433 -0.010 -134.0111
11382.933644 -0.010 -134.0112
11383.299855 -0.010 -134.0114
11383.666066 -0.010 -134.0116
11384.032277 -0.010 -134.0118
11384.398488 -0.010 -134.0120
11384.764699 -0.010 -134.0122
11385.130909 -0.010 -134.0124
11385.497120 -0.010 -134.0126
11385.863331 -0.010 -134.0128
11386.229542 -0.010 -134.0129
11386.595753 -0.010 -134.0131
11386.961964 -0.010 -134.0133
11387.328175 -0.010 -134.0135
11387.694386 -0.010 -134.0137
11388.060597 -0.010 -134.0139
11388.426808 -0.010 -134.0141
11388.793019 -0.010 -134.0143
11389.159229 -0.010 -134.0145
11389.525440 -0.010 -134.0146
11389.891651 -0.010 -134.0148
11390.257862 -0.010 -134.0151
11390.624073 -0.010 -134.0152
11390.990284 -0.010 -134.0154
11391.356495 -0.010 -134.0156
11391.722706 -0.010 -134.0157
11392.088917 -0.010 -134.0160
11392.455128 -0.010 -134.0161
11392.821339 -0.010 -134.0164
11393.187549 -0.010 -134.0165
11393.553760 -0.010 -134.0167
11393.919971 -0.010 -134.0169
11394.286182 -0.010 -134.0171
11394.652393 -0.010 -134.0173
11395.018604 -0.010 -134.0175
11395.384815 -0.010 -134.0176
11395.751026 -0.010 -134.0179
11396.117237 -0.010 -134.0180
11396.483448 -0.010 -134.0182
11396.849658 -0.010 -134.0184
11397.215869 -0.010 -134.0186
11397.582080 -0.010 -134.0189
11397.948291 -0.010 -134.0190
11398.314502 -0.010 -134.0192
11398.680713 -0.010 -134.0193
11399.046924 -0.010 -134.0196
11399.413135 -0.010 -134.0198
11399.779346 -0.010 -134.0200
11400.145557 -0.010 -134.0202
11400.511768 -0.010 -134.0203
11400.877978 -0.010 -134.0205
11401.244189 -0.010 -134.0208
11401.610400 -0.010 -134.0209
11401.976611 -0.010 -134.0211
11402.342822 -0.010 -134.0212
11402.709033 -0.010 -134.0215
11403.075244 -0.010 -134.0217
11403.441455 -0.010 -134.0219
11403.807666 -0.010 -134.0221
11404.173877 -0.010 -134.0223
11404.540088 -0.010 -134.0225
11404.906298 -0.010 -134.0227
11405.272509 -0.010 -134.0229
11405.638720 -0.010 -134.0231
11406.004931 -0.010 -134.0233
11406.371142 -0.010 -134.0234
11406.737353 -0.010 -134.0237
11407.103564 -0.010 -134.0238
11407.469775 -0.010 -134.0240
11407.835986 -0.010 -134.0243
11408.202197 -0.010 -134.0244
11408.568408 -0.010 -134.0247
11408.934618 -0.010 -134.0248
11409.300829 -0.010 -134.0250
11409.667040 -0.010 -134.0253
11410.033251 -0.010 -134.0254
11410.399462 -0.010 -134.0256
11410.765673 -0.010 -134.0258
11411.131884 -0.010 -134.0260
11411.498095 -0.010 -134.0262
11411.864306 -0.010 -134.0264
11412.230517 -0.010 -134.0266
11412.596728 -0.010 -134.0268
11412.962938 -0.010 -134.0270
11413.329149 -0.010 -134.0272
11413.695360 -0.010 -134.0274
11414.061571 -0.010 -134.0276
11414.427782 -0.010 -134.0278
11414.793993 -0.010 -134.0280
11415.160204 -0.010 -134.0282
11415.526415 -0.010 -134.0284
11415.892626 -0.010 -134.0286
11416.258837 -0.010 -134.0287
11416.625048 -0.010 -134.0290
11416.991258 -0.010 -134.0292
11417.357469 -0.010 -134.0294
11417.723680 -0.010 -134.0296
11418.089891 -0.010 -134.0298
11418.456102 -0.010 -134.0300
11418.822313 -0.010 -134.0302
11419.188524 -0.010 -134.0304
11419.554735 -0.010 -134.0306
11419.920946 -0.010 -134.0308
11420.287157 -0.010 -134.0310
11420.653367 -0.010 -134.0312
11421.019578 -0.010 -134.0314
11421.385789 -0.010 -134.0316
11421.752000 -0.010 -134.0317
11422.118211 -0.010 -134.0320
11422.484422 -0.010 -134.0322
11422.850633 -0.010 -134.0323
11423.216844 -0.010 -134.0326
11423.583055 -0.010 -134.0328
11423.949266 -0.010 -134.0330
11424.315477 -0.010 -134.0332
11424.681687 -0.010 -134.0334
11425.047898 -0.010 -134.0336
11425.414109 -0.010 -134.0339
11425.780320 -0.010 -134.0340
11426.146531 -0.010 -134.0342
11426.512742 -0.010 -134.0344
11426.878953 -0.010 -134.0346
11427.245164 -0.010 -134.0349
11427.611375 -0.010 -134.0350
11427.977586 -0.010 -134.0352
11428.343797 -0.010 -134.0354
11428.710007 -0.010 -134.0356
11429.076218 -0.010 -134.0358
11429.442429 -0.010 -134.0360
11429.808640 -0.010 -134.0363
11430.174851 -0.010 -134.0364
11430.541062 -0.010 -134.0366
11430.907273 -0.010 -134.0369
11431.273484 -0.010 -134.0370
11431.639695 -0.010 -134.0373
11432.005906 -0.010 -134.0374
11432.372117 -0.010 -134.0377
11432.738327 -0.010 -134.0379
11433.104538 -0.010 -134.0381
11433.470749 -0.010 -134.0383
11433.836960 -0.010 -134.0385
11434.203171 -0.010 -134.0388
11434.569382 -0.010 -134.0389
11434.935593 -0.010 -134.0391
11435.301804 -0.010 -134.0394
11435.668015 -0.010 -134.0395
11436.034226 -0.010 -134.0397
11436.400437 -0.010 -134.0400
11436.766647 -0.010 -134.0401
11437.132858 -0.010 -134.0404
11437.499069 -0.010 -134.0405
11437.865280 -0.010 -134.0408
11438.231491 -0.010 -134.0410
11438.597702 -0.010 -134.0412
11438.963913 -0.010 -134.0414
11439.330124 -0.010 -134.0416
11439.696335 -0.010 -134.0418
11440.062546 -0.010 -134.0421
11440.428757 -0.010 -134.0422
11440.794967 -0.010 -134.0425
11441.161178 -0.010 -134.0426
11441.527389 -0.010 -134.0428
11441.893600 -0.010 -134.0431
11442.259811 -0.010 -134.0433
11442.626022 -0.010 -134.0435
11442.992233 -0.010 -134.0436
11443.358444 -0.010 -134.0439
11443.724655 -0.010 -134.0441
11444.090866 -0.010 -134.0443
11444.457076 -0.010 -134.0446
11444.823287 -0.010 -134.0447
11445.189498 -0.010 -134.0450
11445.555709 -0.010 -134.0452
11445.921920 -0.010 -134.0453
11446.288131 -0.010 -134.0456
11446.654342 -0.010 -134.0458
11447.020553 -0.010 -134.0460
11447.386764 -0.010 -134.0462
11447.752975 -0.010 -134.0464
11448.119186 -0.010 -134.0466
11448.485396 -0.010 -134.0469
11448.851607 -0.010 -134.0471
11449.217818 -0.010 -134.0473
11449.584029 -0.010 -134.0475
11449.950240 -0.010 -134.0477
11450.316451 -0.010 -134.0480
11450.682662 -0.010 -134.0481
11451.048873 -0.010 -134.0484
11451.415084 -0.010 -134.0485
11451.781295 -0.010 -134.0488
11452.147506 -0.010 -134.0490
11452.513716 -0.010 -134.0492
11452.879927 -0.010 -134.0494
11453.246138 -0.010 -134.0496
11453.612349 -0.010 -134.0499
11453.978560 -0.010 -134.0500
11454.344771 -0.010 -134.0503
11454.710982 -0.010 -134.0505
11455.077193 -0.010 -134.0507
11455.443404 -0.010 -134.0509
11455.809615 -0.010 -134.0511
11456.175826 -0.010 -134.0513
11456.542036 -0.010 -134.0516
11456.908247 -0.010 -134.0518
11457.274458 -0.010 -134.0520
11457.640669 -0.010 -134.0522
11458.006880 -0.010 -134.0524
11458.373091 -0.010 -134.0527
11458.739302 -0.010 -134.0528
11459.105513 -0.010 -134.0531
11459.471724 -0.010 -134.0533
11459.837935 -0.010 -134.0535
11460.204146 -0.010 -134.0537
11460.570356 -0.010 -134.0539
11460.936567 -0.010 -134.0541
11461.302778 -0.010 -134.0544
11461.668989 -0.010 -134.0546
11462.035200 -0.010 -134.0548
11462.401411 -0.010 -134.0550
11462.767622 -0.010 -134.0552
11463.133833 -0.010 -134.0555
11463.500044 -0.010 -134.0557
11463.866255 -0.010 -134.0559
11464.232466 -0.010 -134.0562
11464.598676 -0.010 -134.0563
11464.964887 -0.010 -134.0566
11465.331098 -0.010 -134.0568
11465.697309 -0.010 -134.0569
11466.063520 -0.010 -134.0573
11466.429731 -0.010 -134.0574
11466.795942 -0.010 -134.0577
11467.162153 -0.010 -134.0578
11467.528364 -0.010 -134.0580
11467.894575 -0.010 -134.0583
11468.260785 -0.010 -134.0585
11468.626996 -0.010 -134.0587
11468.993207 -0.010 -134.0590
11469.359418 -0.010 -134.0591
11469.725629 -0.010 -134.0594
11470.091840 -0.010 -134.0596
11470.458051 -0.010 -134.0599
11470.824262 -0.010 -134.0600
11471.190473 -0.010 -134.0603
11471.556684 -0.010 -134.0605
11471.922895 -0.010 -134.0607
11472.289105 -0.010 -134.0610
11472.655316 -0.010 -134.0611
11473.021527 -0.010 -134.0613
11473.387738 -0.010 -134.0616
11473.753949 -0.010 -134.0618
11474.120160 -0.010 -134.0621
11474.486371 -0.010 -134.0622
11474.852582 -0.010 -134.0625
11475.218793 -0.010 -134.0627
11475.585004 -0.010 -134.0629
11475.951215 -0.010 -134.0632
11476.317425 -0.010 -134.0634
11476.683636 -0.010 -134.0636
11477.049847 -0.010 -134.0638
11477.416058 -0.010 -134.0640
11477.782269 -0.010 -134.0643
11478.148480 -0.010 -134.0645
11478.514691 -0.010 -134.0647
11478.880902 -0.010 -134.0649
11479.247113 -0.010 -134.0651
11479.613324 -0.010 -134.0654
11479.979535 -0.010 -134.0656
11480.345745 -0.010 -134.0659
11480.711956 -0.010 -134.0660
11481.078167 -0.010 -134.0663
11481.444378 -0.010 -134.0665
11481.810589 -0.010 -134.0667
11482.176800 -0.010 -134.0670
11482.543011 -0.010 -134.0672
11482.909222 -0.010 -134.0674
11483.275433 -0.010 -134.0676
11483.641644 -0.010 -134.0679
11484.007855 -0.010 -134.0681
11484.374065 -0.010 -134.0683
11484.740276 -0.010 -134.0685
11485.106487 -0.010 -134.0688
11485.472698 -0.010 -134.0690
11485.838909 -0.010 -134.0692
11486.205120 -0.010 -134.0695
11486.571331 -0.010 -134.0696
11486.937542 -0.010 -134.0699
11487.303753 -0.010 -134.0701
11487.669964 -0.010 -134.0703
11488.036175 -0.010 -134.0706
11488.402385 -0.010 -134.0708
11488.768596 -0.010 -134.0710
11489.134807 -0.010 -134.0713
11489.501018 -0.010 -134.0715
11489.867229 -0.010 -134.0717
11490.233440 -0.010 -134.0719
11490.599651 -0.010 -134.0721
11490.965862 -0.010 -134.0724
11491.332073 -0.010 -134.0726
11491.698284 -0.010 -134.0729
11492.064494 -0.010 -134.0731
11492.430705 -0.010 -134.0733
11492.796916 -0.010 -134.0736
11493.163127 -0.010 -134.0737
11493.529338 -0.010 -134.0740
11493.895549 -0.010 -134.0742
11494.261760 -0.010 -134.0745
11494.627971 -0.010 -134.0747
11494.994182 -0.010 -134.0749
11495.360393 -0.010 -134.0752
11495.726604 -0.010 -134.0753
11496.092814 -0.010 -134.0756
11496.459025 -0.010 -134.0759
11496.825236 -0.010 -134.0760
11497.191447 -0.010 -134.0763
11497.557658 -0.010 -134.0765
11497.923869 -0.010 -134.0768
11498.290080 -0.010 -134.0770
11498.656291 -0.010 -134.0772
11499.022502 -0.010 -134.0775
11499.388713 -0.010 -134.0776
11499.754924 -0.010 -134.0779
11500.121134 -0.010 -134.0781
11500.487345 -0.010 -134.0784
11500.853556 -0.010 -134.0786
11501.219767 -0.010 -134.0788
11501.585978 -0.010 -134.0791
11501.952189 -0.010 -134.0793
11502.318400 -0.010 -134.0795
11502.684611 -0.010 -134.0798
11503.050822 -0.010 -134.0800
11503.417033 -0.010 -134.0803
11503.783244 -0.010 -134.0805
11504.149454 -0.010 -134.0807
11504.515665 -0.010 -134.0809
11504.881876 -0.010 -134.0812
11505.248087 -0.010 -134.0814
11505.614298 -0.010 -134.0817
11505.980509 -0.010 -134.0818
11506.346720 -0.010 -134.0822
11506.712931 -0.010 -134.0824
11507.079142 -0.010 -134.0826
11507.445353 -0.010 -134.0828
11507.811564 -0.010 -134.0830
11508.177774 -0.010 -134.0833
11508.543985 -0.010 -134.0836
11508.910196 -0.010 -134.0837
11509.276407 -0.010 -134.0840
11509.642618 -0.010 -134.0842
11510.008829 -0.010 -134.0845
11510.375040 -0.010 -134.0847
11510.741251 -0.010 -134.0849
11511.107462 -0.010 -134.0852
11511.473673 -0.010 -134.0854
11511.839884 -0.010 -134.0856
11512.206094 -0.010 -134.0859
11512.572305 -0.010 -134.0861
11512.938516 -0.010 -134.0864
11513.304727 -0.010 -134.0865
11513.670938 -0.010 -134.0868
11514.037149 -0.010 -134.0871
11514.403360 -0.010 -134.0873
11514.769571 -0.010 -134.0875
11515.135782 -0.010 -134.0878
11515.501993 -0.010 -134.0880
11515.868203 -0.010 -134.0883
11516.234414 -0.010 -134.0885
11516.600625 -0.010 -134.0887
11516.966836 -0.010 -134.0889
11517.333047 -0.010 -134.0892
11517.699258 -0.010 -134.0895
11518.065469 -0.010 -134.0897
11518.431680 -0.010 -134.0900
11518.797891 -0.010 -134.0901
11519.164102 -0.010 -134.0904
11519.530313 -0.010 -134.0906
11519.896523 -0.010 -134.0908
11520.262734 -0.010 -134.0911
11520.628945 -0.010 -134.0913
11520.995156 -0.010 -134.0916
11521.361367 -0.010 -134.0919
11521.727578 -0.010 -134.0920
11522.093789 -0.010 -134.0923
11522.460000 -0.010 -134.0926
11522.826211 -0.010 -134.0928
11523.192422 -0.010 -134.0930
11523.558633 -0.010 -134.0933
11523.924843 -0.010 -134.0935
11524.291054 -0.010 -134.0938
11524.657265 -0.010 -134.0940
11525.023476 -0.010 -134.0942
11525.389687 -0.010 -134.0945
11525.755898 -0.010 -134.0947
11526.122109 -0.010 -134.0950
11526.488320 -0.010 -134.0952
11526.854531 -0.010 -134.0955
11527.220742 -0.010 -134.0957
11527.586953 -0.010 -134.0959
11527.953163 -0.010 -134.0962
11528.319374 -0.010 -134.0964
11528.685585 -0.010 -134.0967
11529.051796 -0.010 -134.0969
11529.418007 -0.010 -134.0972
11529.784218 -0.010 -134.0974
11530.150429 -0.010 -134.0976
11530.516640 -0.010 -134.0979
11530.882851 -0.010 -134.0981
11531.249062 -0.010 -134.0984
11531.615273 -0.010 -134.0986
11531.981483 -0.010 -134.0989
11532.347694 -0.010 -134.0991
11532.713905 -0.010 -134.0993
11533.080116 -0.010 -134.0996
11533.446327 -0.010 -134.0999
11533.812538 -0.010 -134.1000
11534.178749 -0.010 -134.1003
11534.544960 -0.010 -134.1005
11534.911171 -0.010 -134.1008
11535.277382 -0.010 -134.1011
11535.643593 -0.010 -134.1013
11536.009803 -0.010 -134.1016
11536.376014 -0.010 -134.1017
11536.742225 -0.010 -134.1021
11537.108436 -0.010 -134.1023
11537.474647 -0.010 -134.1025
11537.840858 -0.010 -134.1028
11538.207069 -0.010 -134.1030
11538.573280 -0.010 -134.1033
11538.939491 -0.010 -134.1035
11539.305702 -0.010 -134.1038
11539.671912 -0.010 -134.1041
11540.038123 -0.010 -134.1042
11540.404334 -0.010 -134.1045
11540.770545 -0.010 -134.1048
11541.136756 -0.010 -134.1050
11541.502967 -0.010 -134.1052
11541.869178 -0.010 -134.1055
11542.235389 -0.010 -134.1058
11542.601600 -0.010 -134.1060
11542.967811 -0.010 -134.1062
11543.334022 -0.010 -134.1065
11543.700232 -0.010 -134.1068
11544.066443 -0.010 -134.1070
11544.432654 -0.010 -134.1072
11544.798865 -0.010 -134.1075
11545.165076 -0.010 -134.1077
11545.531287 -0.010 -134.1080
11545.897498 -0.010 -134.1082
11546.263709 -0.010 -134.1085
11546.629920 -0.010 -134.1087
11546.996131 -0.010 -134.1090
11547.362342 -0.010 -134.1093
11547.728552 -0.010 -134.1095
11548.094763 -0.010 -134.1097
11548.460974 -0.010 -134.1100
11548.827185 -0.010 -134.1102
11549.193396 -0.010 -134.1105
11549.559607 -0.010 -134.1107
11549.925818 -0.010 -134.1110
11550.292029 -0.010 -134.1112
11550.658240 -0.010 -134.1115
11551.024451 -0.010 -134.1118
11551.390662 -0.010 -134.1120
11551.756872 -0.010 -134.1122
11552.123083 -0.010 -134.1125
11552.489294 -0.010 -134.1127
11552.855505 -0.010 -134.1130
11553.221716 -0.010 -134.1132
11553.587927 -0.010 -134.1135
11553.954138 -0.010 -134.1138
11554.320349 -0.010 -134.1140
11554.686560 -0.010 -134.1143
11555.052771 -0.010 -134.1145
11555.418982 -0.010 -134.1148
11555.785192 -0.010 -134.1150
11556.151403 -0.010 -134.1153
11556.517614 -0.010 -134.1155
11556.883825 -0.010 -134.1158
11557.250036 -0.010 -134.1161
11557.616247 -0.010 -134.1163
11557.982458 -0.010 -134.1165
11558.348669 -0.010 -134.1168
11558.714880 -0.010 -134.1171
11559.081091 -0.010 -134.1173
11559.447302 -0.010 -134.1176
11559.813512 -0.010 -134.1178
11560.179723 -0.010 -134.1181
11560.545934 -0.010 -134.1183
11560.912145 -0.010 -134.1186
11561.278356 -0.010 -134.1188
11561.644567 -0.010 -134.1191
11562.010778 -0.010 -134.1194
11562.376989 -0.010 -134.1196
11562.743200 -0.010 -134.1199
11563.109411 -0.010 -134.1201
11563.475621 -0.010 -134.1204
11563.841832 -0.010 -134.1207
11564.208043 -0.010 -134.1209
11564.574254 -0.010 -134.1212
11564.940465 -0.010 -134.1215
11565.306676 -0.010 -134.1216
11565.672887 -0.010 -134.1219
11566.039098 -0.010 -134.1222
11566.405309 -0.010 -134.1224
11566.771520 -0.010 -134.1227
11567.137731 -0.010 -134.1229
11567.503941 -0.010 -134.1232
11567.870152 -0.010 -134.1234
11568.236363 -0.010 -134.1237
11568.602574 -0.010 -134.1240
11568.968785 -0.010 -134.1242
11569.334996 -0.010 -134.1245
11569.701207 -0.010 -134.1247
11570.067418 -0.010 -134.1250
11570.433629 -0.010 -134.1253
11570.799840 -0.010 -134.1255
11571.166051 -0.010 -134.1258
11571.532261 -0.010 -134.1260
11571.898472 -0.010 -134.1263
11572.264683 -0.010 -134.1266
11572.630894 -0.010 -134.1268
11572.997105 -0.010 -134.1271
11573.363316 -0.010 -134.1273
11573.729527 -0.010 -134.1276
11574.095738 -0.010 -134.1279
11574.461949 -0.010 -134.1281
11574.828160 -0.010 -134.1284
11575.194371 -0.010 -134.1286
11575.560581 -0.010 -134.1289
11575.926792 -0.010 -134.1292
11576.293003 -0.010 -134.1294
11576.659214 -0.010 -134.1297
11577.025425 -0.010 -134.1299
11577.391636 -0.010 -134.1302
11577.757847 -0.010 -134.1305
11578.124058 -0.010 -134.1307
11578.490269 -0.010 -134.1310
11578.856480 -0.010 -134.1312
11579.222691 -0.010 -134.1315
11579.588901 -0.010 -134.1318
11579.955112 -0.010 -134.1320
11580.321323 -0.010 -134.1323
11580.687534 -0.010 -134.1326
11581.053745 -0.010 -134.1328
11581.419956 -0.010 -134.1331
11581.786167 -0.010 -134.1334
11582.152378 -0.010 -134.1336
11582.518589 -0.010 -134.1339
11582.884800 -0.010 -134.1342
11583.251011 -0.010 -134.1345
11583.617221 -0.010 -134.1346
11583.983432 -0.010 -134.1349
11584.349643 -0.010 -134.1352
11584.715854 -0.010 -134.1354
11585.082065 -0.010 -134.1357
11585.448276 -0.010 -134.1360
11585.814487 -0.010 -134.1363
11586.180698 -0.010 -134.1365
11586.546909 -0.010 -134.1368
11586.913120 -0.010 -134.1371
11587.279330 -0.010 -134.1373
11587.645541 -0.010 -134.1376
11588.011752 -0.010 -134.1379
11588.377963 -0.010 -134.1381
11588.744174 -0.010 -134.1384
11589.110385 -0.010 -134.1386
11589.476596 -0.010 -134.1389
11589.842807 -0.010 -134.1392
11590.209018 -0.010 -134.1394
11590.575229 -0.010 -134.1397
11590.941440 -0.010 -134.1400
11591.307650 -0.010 -134.1403
11591.673861 -0.010 -134.1406
11592.040072 -0.010 -134.1407
