* Generated by rew_pipeline.py (source UUID 3345a9fc-2b9f-4cd3-b89a-36b93d3c0b7d, calibrated to its own SPL at 100 Hz)
* Measurement: R.nofdw.clean-fdw6
* Dated: 2026-Sep-12 16:19:00
* Note: ; Copy of R.0 10 sept 2026 Position MLP 4.18m from front wall 3.32m from RLand L speaker 1.20m speakers to front wall marker: green 2 screen panels prolongation - new setup DAC level -29dB MIC HEIGHT: 1.000m mic boom arm height: 1.040 -12dBFS OKTO -28dB DELAY -0.0108 ms (-3.7 mm, -0.15 in) using estimated IR delay relative to Acoustic reference played from DAC8STEREO L with no timing offset Clock adjustment: -15.2 ppm
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
293.701172 72.873 -96.8501
294.067383 72.475 128.3194
294.433594 72.154 -3.7949
294.799805 71.718 -138.5799
295.166016 71.551 89.3244
295.532227 71.380 -45.2376
295.898438 71.337 -179.0965
296.264648 71.176 48.4484
296.630859 71.122 -88.4592
296.997070 71.092 134.8898
297.363281 71.394 -0.3677
297.729492 70.961 -137.5773
298.095703 70.794 83.2578
298.461914 70.776 -52.3705
298.828125 70.290 167.8770
299.194336 70.036 27.1360
299.560547 69.555 -111.7636
299.926758 69.020 105.7523
300.292969 68.807 -37.1255
300.659180 68.181 178.3425
301.025391 67.484 37.1236
301.391602 67.066 -110.3285
301.757812 67.176 108.1099
302.124023 66.693 -37.0589
302.490234 66.459 177.6987
302.856445 66.413 36.9660
303.222656 66.598 -104.8942
303.588867 66.654 113.9712
303.955078 67.022 -23.5471
304.321289 67.248 -161.3190
304.687500 67.834 57.1988
305.053711 68.463 -78.1899
305.419922 68.982 145.7925
305.786133 69.706 6.6208
306.152344 70.140 -131.5330
306.518555 70.393 94.0474
306.884766 70.630 -44.7496
307.250977 71.055 178.3918
307.617188 71.402 42.5164
307.983398 71.567 -94.2001
308.349609 71.600 130.2754
308.715820 71.653 -7.0830
309.082031 71.973 -142.9584
309.448242 71.898 81.1650
309.814453 71.835 -53.9057
310.180664 71.735 171.5841
310.546875 71.401 37.1593
310.913086 71.347 -96.2741
311.279297 71.347 128.2350
311.645508 71.234 -2.8092
312.011719 71.090 -137.3376
312.377930 70.992 90.8212
312.744141 70.950 -44.9994
313.110352 71.211 -175.6978
313.476562 70.946 50.9494
313.842773 71.003 -82.0820
314.208984 70.734 144.3507
314.575195 70.670 12.5796
314.941406 70.667 -119.2681
315.307617 70.764 110.5949
315.673828 70.932 -21.0349
316.040039 70.984 -151.4415
316.406250 71.118 78.2860
316.772461 71.479 -53.8602
317.138672 71.904 173.2084
317.504883 72.693 40.3476
317.871094 73.040 -93.6994
318.237305 73.297 131.4132
318.603516 73.640 -2.7021
318.969727 73.639 -137.6789
319.335938 74.040 87.1306
319.702148 74.240 -47.2833
320.068359 74.236 176.7967
320.434570 74.341 41.8394
320.800781 74.269 -92.3092
321.166992 74.204 132.1806
321.533203 74.078 -2.3535
321.899414 74.007 -137.5331
322.265625 74.111 89.6635
322.631836 73.948 -44.6439
322.998047 73.615 -179.4398
323.364258 73.849 47.1697
323.730469 73.817 -87.2526
324.096680 73.546 139.0078
324.462891 73.665 3.5262
324.829102 73.560 -130.6501
325.195312 73.268 95.2604
325.561523 73.067 -40.3173
325.927734 72.775 -175.2911
326.293945 72.522 49.7609
326.660156 72.127 -82.6481
327.026367 71.784 143.6354
327.392578 71.304 10.8303
327.758789 71.128 -120.6984
328.125000 70.669 107.4034
328.491211 70.494 -26.0855
328.857422 70.565 -157.3556
329.223633 70.181 70.3282
329.589844 70.105 -62.6884
329.956055 70.315 164.7044
330.322266 70.416 32.4455
330.688477 70.258 -100.3262
331.054688 70.334 126.9163
331.420898 70.446 -5.5431
331.787109 70.249 -141.4375
332.153320 70.814 86.3606
332.519531 70.819 -48.2136
332.885742 70.961 175.5169
333.251953 71.128 39.9562
333.618164 71.066 -95.6205
333.984375 70.993 126.9444
334.350586 70.816 -9.5988
334.716797 70.687 -144.8534
335.083008 70.595 78.4282
335.449219 70.301 -57.9648
335.815430 70.031 162.9070
336.181641 69.864 26.4911
336.547852 69.643 -109.8030
336.914062 69.111 111.4378
337.280273 68.883 -25.0821
337.646484 68.372 -164.9062
338.012695 68.006 58.3282
338.378906 67.566 -80.0586
338.745117 67.250 144.0144
339.111328 66.909 6.0709
339.477539 66.460 -134.7558
339.843750 66.433 86.9053
340.209961 66.018 -51.6390
340.576172 65.576 169.5312
340.942383 65.591 32.2744
341.308594 65.195 -110.0485
341.674805 65.348 113.2226
342.041016 64.938 -24.5650
342.407227 64.886 -161.5789
342.773438 64.936 58.8046
343.139648 65.071 -76.3427
343.505859 65.029 146.5464
343.872070 65.413 7.8397
344.238281 66.163 -130.8881
344.604492 66.505 90.5034
344.970703 66.340 -49.1379
345.336914 66.332 170.2191
345.703125 66.100 30.6245
346.069336 66.103 -106.0609
346.435547 65.535 115.3643
346.801758 64.833 -20.4801
347.167969 63.993 -154.7009
347.534180 62.824 73.2957
347.900391 62.635 -57.1194
348.266602 60.990 171.7944
348.632812 61.155 46.9686
348.999023 61.737 -73.7710
349.365234 62.080 150.4846
349.731445 63.477 29.3129
350.097656 63.477 -102.0424
350.463867 63.895 132.2081
350.830078 64.855 -2.0807
351.196289 66.112 -131.5946
351.562500 67.001 96.1002
351.928711 67.717 -36.5191
352.294922 68.618 -171.4683
352.661133 69.321 53.9982
353.027344 70.222 -81.3439
353.393555 70.627 142.8115
353.759766 71.223 5.5028
354.125977 71.717 -129.0357
354.492188 71.955 94.0001
354.858398 72.242 -41.2602
355.224609 72.310 -176.3639
355.590820 72.519 48.0926
355.957031 72.321 -86.1281
356.323242 72.593 136.9870
356.689453 72.491 4.1539
357.055664 72.383 -128.8766
357.421875 72.809 97.5279
357.788086 72.457 -37.4706
358.154297 72.118 -171.7549
358.520508 72.237 53.3347
358.886719 72.385 -77.3571
359.252930 72.396 147.8292
359.619141 72.525 15.4381
359.985352 72.637 -117.2429
360.351562 72.597 109.7639
360.717773 72.782 -22.9686
361.083984 72.898 -155.5437
361.450195 72.872 70.9608
361.816406 73.100 -61.8402
362.182617 72.974 165.3486
362.548828 73.268 31.3844
362.915039 73.302 -101.1704
363.281250 73.510 124.5793
363.647461 73.514 -8.8022
364.013672 73.678 -142.1507
364.379883 73.772 84.7671
364.746094 73.926 -49.2080
365.112305 73.867 176.9796
365.478516 74.033 41.5999
365.844727 73.997 -91.2135
366.210938 73.926 136.0892
366.577148 73.927 1.8161
366.943359 73.987 -131.6995
367.309570 73.924 94.4443
367.675781 73.925 -39.4803
368.041992 73.848 -171.5583
368.408203 73.791 54.1099
368.774414 73.881 -80.2768
369.140625 73.926 146.4018
369.506836 73.947 11.5307
369.873047 73.872 -123.5937
370.239258 73.720 101.3296
370.605469 73.454 -34.1746
370.971680 73.171 -168.0215
371.337891 72.763 55.8006
371.704102 72.136 -80.1965
372.070312 71.684 146.7723
372.436523 70.574 12.3130
372.802734 69.855 -119.4717
373.168945 68.960 110.0646
373.535156 67.723 -21.7616
373.901367 66.801 -147.6934
374.267578 66.073 84.4396
374.633789 65.901 -41.5729
375.000000 65.320 -165.3098
375.366211 65.630 69.6647
375.732422 65.201 -54.3848
376.098633 66.108 174.9187
376.464844 66.630 51.3507
376.831055 66.964 -75.1414
377.197266 68.152 154.0096
377.563477 68.951 25.5214
377.929688 69.792 -104.2882
378.295898 70.185 121.7091
378.662109 71.027 -8.3461
379.028320 71.673 -141.7796
379.394531 72.514 85.2785
379.760742 73.009 -48.0696
380.126953 73.541 177.7673
380.493164 74.020 43.1358
380.859375 74.406 -91.6867
381.225586 74.744 134.2350
381.591797 75.046 -1.1802
381.958008 75.350 -135.3915
382.324219 75.378 91.3807
382.690430 75.595 -44.3072
383.056641 75.668 -178.2273
383.422852 75.833 47.6750
383.789062 75.895 -85.3419
384.155273 76.154 140.2406
384.521484 76.336 6.3806
384.887695 76.587 -128.2420
385.253906 76.660 97.7279
385.620117 77.010 -36.2470
385.986328 77.076 -172.6801
386.352539 77.293 51.6733
386.718750 77.241 -83.6156
387.084961 77.199 141.7294
387.451172 77.099 5.0758
387.817383 77.033 -129.2305
388.183594 77.073 95.5362
388.549805 76.775 -39.6122
388.916016 76.640 -174.4071
389.282227 76.399 50.3028
389.648438 76.325 -85.0121
390.014648 76.107 140.6925
390.380859 75.838 5.6126
390.747070 75.611 -128.0323
391.113281 75.387 96.5489
391.479492 75.211 -37.6488
391.845703 74.951 -172.7696
392.211914 74.764 51.7758
392.578125 74.570 -84.1435
392.944336 74.249 140.8926
393.310547 73.942 4.3132
393.676758 73.556 -131.1228
394.042969 73.120 90.7950
394.409180 72.739 -44.4218
394.775391 72.266 178.4874
395.141602 71.649 41.8418
395.507812 71.098 -95.4232
395.874023 70.505 125.7272
396.240234 69.780 -14.3303
396.606445 68.970 -153.9078
396.972656 68.324 65.7310
397.338867 67.152 -76.4108
397.705078 66.580 138.8869
398.071289 65.642 -3.8259
398.437500 64.988 -152.1564
398.803711 64.943 64.2179
399.169922 64.809 -83.1246
399.536133 65.653 128.4302
399.902344 66.767 -14.7318
400.268555 67.089 -158.6765
400.634766 67.778 61.6833
401.000977 68.495 -79.8179
401.367188 68.885 141.1534
401.733398 69.464 3.7970
402.099609 69.704 -134.7303
402.465820 70.230 88.0577
402.832031 70.609 -47.2347
403.198242 71.325 178.4026
403.564453 71.565 40.9408
403.930664 71.880 -94.0099
404.296875 72.265 130.1103
404.663086 72.543 -5.0650
405.029297 72.634 -139.2542
405.395508 72.930 85.1371
405.761719 73.099 -49.4366
406.127930 73.009 175.8452
406.494141 73.082 41.1312
406.860352 72.974 -92.2077
407.226562 72.923 132.6440
407.592773 72.842 0.7358
407.958984 72.602 -130.8066
408.325195 72.567 97.5986
408.691406 72.598 -34.2930
409.057617 72.392 -164.0249
409.423828 72.686 67.0238
409.790039 73.039 -64.7148
410.156250 73.419 166.0476
410.522461 74.000 35.6176
410.888672 74.720 -95.6714
411.254883 75.334 132.0411
411.621094 76.111 -1.1308
411.987305 76.830 -134.7224
412.353516 77.426 90.2584
412.719727 78.022 -44.5771
413.085938 78.506 179.8951
413.452148 78.926 43.6977
413.818359 79.179 -91.8167
414.184570 79.551 131.5411
414.550781 79.807 -3.8756
414.916992 79.857 -140.3514
415.283203 79.996 83.5124
415.649414 80.109 -52.8235
416.015625 80.043 171.2314
416.381836 80.022 35.2497
416.748047 79.926 -101.4258
417.114258 79.697 122.3651
417.480469 79.518 -13.2347
417.846680 79.203 -149.5140
418.212891 78.684 75.8591
418.579102 78.242 -58.9683
418.945312 77.782 166.9512
419.311523 77.192 32.6880
419.677734 76.765 -100.4702
420.043945 76.215 126.7548
420.410156 75.608 -6.0077
420.776367 75.317 -137.4723
421.142578 74.622 91.3274
421.508789 74.342 -40.6350
421.875000 73.775 -170.5329
422.241211 73.381 58.7335
422.607422 73.117 -72.0479
422.973633 72.838 159.3129
423.339844 72.693 31.2151
423.706055 72.445 -97.5812
424.072266 72.485 133.6038
424.438477 72.718 4.7373
424.804688 72.989 -124.6926
425.170898 73.387 106.6855
425.537109 73.961 -23.7939
425.903320 74.272 -154.7632
426.269531 74.844 73.8818
426.635742 75.382 -58.6910
427.001953 75.844 168.8454
427.368164 76.177 35.0571
427.734375 76.552 -98.9071
428.100586 76.987 128.4515
428.466797 77.182 -5.8507
428.833008 77.378 -140.0411
429.199219 77.693 86.0430
429.565430 77.862 -48.9195
429.931641 77.969 176.8803
430.297852 78.158 42.1775
430.664062 78.102 -92.2618
431.030273 78.133 133.7575
431.396484 78.326 -1.5806
431.762695 78.158 -135.8017
432.128906 78.026 89.9483
432.495117 78.022 -43.9266
432.861328 77.948 -178.3936
433.227539 77.914 48.1096
433.593750 77.735 -86.5841
433.959961 77.721 140.3493
434.326172 77.592 6.2386
434.692383 77.376 -127.9913
435.058594 77.348 97.6926
435.424805 77.026 -35.4971
435.791016 76.923 -169.9140
436.157227 76.589 56.9187
436.523438 76.500 -75.8175
436.889648 76.398 150.2038
437.255859 76.121 17.9055
437.622070 76.010 -115.8487
437.988281 75.758 110.9613
438.354492 75.676 -21.8976
438.720703 75.497 -155.9201
439.086914 75.346 71.5541
439.453125 75.220 -61.6847
439.819336 75.037 163.4174
440.185547 74.848 30.6263
440.551758 74.685 -103.9134
440.917969 74.503 122.4090
441.284180 74.282 -12.3690
441.650391 73.962 -145.7225
442.016602 73.402 80.1251
442.382812 73.294 -53.8511
442.749023 72.918 172.1450
443.115234 72.507 38.9914
443.481445 72.128 -95.7929
443.847656 71.597 130.8705
444.213867 71.493 -4.8841
444.580078 70.625 -139.8595
444.946289 69.984 84.2450
445.312500 69.375 -50.8973
445.678711 67.888 173.5617
446.044922 67.202 39.4870
446.411133 65.099 -95.1807
446.777344 64.180 130.2085
447.143555 61.637 3.5967
447.509766 60.126 -137.7596
447.875977 57.376 110.0867
448.242188 51.617 -25.9355
448.608398 50.766 -109.1373
448.974609 51.827 162.7752
449.340820 56.763 43.4874
449.707031 59.745 -70.5321
450.073242 62.915 144.9288
450.439453 63.967 15.8399
450.805664 65.405 -122.2914
451.171875 66.473 104.3275
451.538086 67.087 -34.0946
451.904297 67.572 -172.2390
452.270508 68.155 51.8905
452.636719 68.016 -85.4752
453.002930 68.341 140.2452
453.369141 67.800 3.9886
453.735352 68.070 -133.1970
454.101562 66.386 93.4954
454.467773 67.291 -43.3048
454.833984 66.191 -170.6002
455.200195 66.294 51.0818
455.566406 65.499 -78.8633
455.932617 65.443 146.8880
456.298828 64.283 17.3295
456.665039 63.564 -114.6784
457.031250 62.587 114.5912
457.397461 62.196 -16.6045
457.763672 60.923 -140.3327
458.129883 59.505 97.1829
458.496094 60.145 -33.0534
458.862305 57.773 -150.4743
459.228516 59.524 95.3208
459.594727 58.503 -33.5556
459.960938 60.506 -156.5758
460.327148 60.846 74.5846
460.693359 62.457 -49.2062
461.059570 63.463 -178.1633
461.425781 64.481 56.5429
461.791992 65.951 -73.4975
462.158203 66.762 155.2581
462.524414 67.884 22.4135
462.890625 69.244 -109.9256
463.256836 69.842 116.0406
463.623047 70.780 -19.0623
463.989258 71.524 -152.3213
464.355469 72.386 72.7430
464.721680 72.740 -63.4972
465.087891 73.359 162.5334
465.454102 74.090 27.2225
465.820312 74.030 -109.8027
466.186523 74.651 115.9563
466.552734 74.693 -23.4767
466.918945 74.484 -155.3078
467.285156 74.923 67.1604
467.651367 74.592 -66.7793
468.017578 74.685 158.9028
468.383789 74.502 23.7711
468.750000 74.272 -112.1739
469.116211 74.134 115.2471
469.482422 73.717 -20.3249
469.848633 73.383 -150.1160
470.214844 73.114 75.3608
470.581055 72.467 -54.4938
470.947266 72.587 178.0320
471.313477 72.502 45.5371
471.679688 72.347 -83.1319
472.045898 72.775 147.2872
472.412109 73.079 15.8943
472.778320 73.097 -113.0444
473.144531 73.816 114.1739
473.510742 73.807 -18.8370
473.876953 74.132 -148.4516
474.243164 74.828 77.7773
474.609375 74.992 -54.4428
474.975586 75.384 173.8012
475.341797 75.943 39.3465
475.708008 76.203 -95.5995
476.074219 76.478 130.9929
476.440430 76.973 -4.2657
476.806641 77.173 -140.5582
477.172852 77.096 84.8153
477.539062 77.430 -50.3488
477.905273 77.221 172.7118
478.271484 77.015 38.0074
478.637695 77.054 -97.6144
479.003906 76.625 125.9598
479.370117 76.067 -8.1329
479.736328 75.922 -142.0529
480.102539 74.913 81.5844
480.468750 74.119 -49.2410
480.834961 73.549 176.6350
481.201172 72.640 45.6865
481.567383 71.873 -79.1140
481.933594 71.696 153.1512
482.299805 71.455 30.0562
482.666016 72.079 -98.4777
483.032227 72.363 131.8748
483.398438 72.860 2.2216
483.764648 73.623 -128.9035
484.130859 74.110 97.8605
484.497070 74.537 -36.0752
484.863281 74.651 -170.0190
485.229492 74.869 57.0306
485.595703 74.822 -76.7315
485.961914 74.981 148.8397
486.328125 74.947 14.3913
486.694336 74.826 -118.6928
487.060547 74.507 108.2736
487.426758 74.408 -23.5747
487.792969 74.217 -156.4922
488.159180 73.910 71.9962
488.525391 73.884 -59.3364
488.891602 73.847 169.3187
489.257812 73.745 38.6804
489.624023 73.803 -92.1318
489.990234 73.994 135.6034
490.356445 74.000 4.2407
490.722656 74.159 -126.5000
491.088867 74.204 101.5530
491.455078 74.486 -31.3869
491.821289 74.696 -163.0370
492.187500 74.766 63.7743
492.553711 75.066 -69.3401
492.919922 75.076 157.5733
493.286133 75.047 23.4521
493.652344 75.132 -109.8887
494.018555 75.166 113.7801
494.384766 74.877 -19.1323
494.750977 74.507 -152.8598
495.117188 74.285 73.8547
495.483398 73.925 -58.7582
495.849609 73.509 170.2876
496.215820 72.973 38.3763
496.582031 72.847 -91.4582
496.948242 72.495 138.5840
497.314453 72.211 7.4363
497.680664 72.224 -122.1477
498.046875 72.259 107.6077
498.413086 72.313 -22.1411
498.779297 72.192 -152.6506
499.145508 72.225 77.4674
499.511719 72.203 -54.9201
499.877930 72.294 177.1079
500.244141 72.395 43.8455
500.610352 72.541 -86.8092
500.976562 72.434 143.4004
501.342773 72.676 13.7315
501.708984 72.952 -118.0865
502.075195 73.286 110.9952
502.441406 73.588 -21.0771
502.807617 73.649 -153.0892
503.173828 73.883 74.5317
503.540039 74.021 -57.3208
503.906250 74.064 170.3186
504.272461 73.905 38.3303
504.638672 73.994 -93.4302
505.004883 74.113 136.5667
505.371094 74.097 5.4799
505.737305 74.191 -125.4887
506.103516 74.428 103.3962
506.469727 74.423 -27.6603
506.835938 74.900 -158.1308
507.202148 75.187 68.9008
507.568359 75.456 -62.2807
507.934570 75.834 166.5747
508.300781 76.057 33.7003
508.666992 76.404 -97.1468
509.033203 76.788 130.4102
509.399414 77.037 -2.2881
509.765625 77.487 -134.7687
510.131836 77.728 92.1536
510.498047 77.999 -41.2519
510.864258 78.346 -174.4001
511.230469 78.511 52.2753
511.596680 78.710 -81.0535
511.962891 78.866 145.0002
512.329102 79.144 12.3048
512.695312 79.336 -121.5162
513.061523 79.567 105.1831
513.427734 79.738 -28.8885
513.793945 79.990 -162.2861
514.160156 80.279 63.9451
514.526367 80.491 -70.0333
514.892578 80.754 154.7147
515.258789 80.920 20.0863
515.625000 80.981 -115.5435
515.991211 81.045 108.7121
516.357422 81.048 -26.9965
516.723633 80.963 -162.5546
517.089844 80.743 61.7397
517.456055 80.450 -73.3618
517.822266 80.095 151.4128
518.188477 79.762 16.7931
518.554688 79.250 -117.1721
518.920898 78.735 108.9939
519.287109 78.303 -23.5076
519.653320 77.845 -156.7355
520.019531 77.264 71.4401
520.385742 76.914 -59.8793
520.751953 76.553 168.4138
521.118164 76.204 37.1121
521.484375 76.047 -94.1541
521.850586 75.774 135.1133
522.216797 75.477 4.3268
522.583008 75.280 -126.7946
522.949219 75.119 102.7548
523.315430 75.007 -27.2759
523.681641 74.845 -159.2100
524.047852 74.828 69.7186
524.414062 74.705 -61.0688
524.780273 74.606 169.1279
525.146484 74.593 38.9358
525.512695 74.867 -91.2873
525.878906 74.962 137.5368
526.245117 75.254 6.8102
526.611328 75.455 -124.9476
526.977539 75.892 103.4885
527.343750 76.120 -29.4727
527.709961 76.381 -164.5655
528.076172 76.358 62.2797
528.442383 76.498 -71.5547
528.808594 76.467 153.7293
529.174805 76.433 18.4874
529.541016 76.157 -115.0312
529.907227 75.917 111.5244
530.273438 75.703 -22.0776
530.639648 75.357 -155.4103
531.005859 74.805 70.8068
531.372070 74.488 -60.9092
531.738281 73.825 166.5258
532.104492 73.430 34.9648
532.470703 72.897 -94.7744
532.836914 72.618 134.3559
533.203125 72.016 6.1633
533.569336 71.865 -121.7755
533.935547 71.791 109.2449
534.301758 71.925 -19.6251
534.667969 72.024 -150.5212
535.034180 72.253 79.8679
535.400391 72.242 -50.4415
535.766602 72.243 179.8484
536.132812 72.621 47.8190
536.499023 72.631 -82.7645
536.865234 72.802 145.9884
537.231445 72.927 14.2179
537.597656 72.905 -115.9994
537.963867 72.991 112.5205
538.330078 73.061 -18.7568
538.696289 73.252 -150.9894
539.062500 73.255 77.8871
539.428711 73.245 -52.1501
539.794922 73.391 175.6972
540.161133 73.581 44.8258
540.527344 73.733 -85.3577
540.893555 73.691 142.5829
541.259766 73.936 12.7219
541.625977 74.077 -118.7883
541.992188 74.150 111.2792
542.358398 74.351 -20.6055
542.724609 74.599 -152.4472
543.090820 74.905 75.4866
543.457031 75.222 -55.4575
543.823242 75.342 171.6263
544.189453 75.630 39.4052
544.555664 75.648 -92.1413
544.921875 76.004 135.5767
545.288086 76.099 3.8934
545.654297 76.345 -128.4936
546.020508 76.448 99.5111
546.386719 76.600 -32.5058
546.752930 76.641 -164.0684
547.119141 76.764 64.1718
547.485352 76.956 -66.5134
547.851562 77.197 161.9520
548.217773 77.567 30.6697
548.583984 77.906 -100.5418
548.950195 78.317 127.1317
549.316406 78.953 -5.6782
549.682617 79.471 -137.9166
550.048828 79.849 87.7117
550.415039 80.306 -46.7308
550.781250 80.764 179.2924
551.147461 81.052 44.1730
551.513672 81.325 -90.7988
551.879883 81.484 134.2378
552.246094 81.654 -1.4474
552.612305 81.631 -136.7835
552.978516 81.614 87.1867
553.344727 81.670 -47.4143
553.710938 81.509 177.8594
554.077148 81.362 43.5283
554.443359 81.223 -90.9476
554.809570 81.135 135.3789
555.175781 80.809 1.2103
555.541992 80.761 -132.2242
555.908203 80.602 94.0773
556.274414 80.434 -38.9324
556.640625 80.438 -172.8447
557.006836 80.189 55.0246
557.373047 80.180 -78.5530
557.739258 79.996 148.9643
558.105469 79.951 15.2128
558.471680 79.877 -118.0788
558.837891 79.740 108.9943
559.204102 79.633 -24.3217
559.570312 79.507 -157.0265
559.936523 79.442 69.8389
560.302734 79.333 -63.1186
560.668945 79.341 163.0225
561.035156 79.224 29.8637
561.401367 79.162 -103.4384
561.767578 78.967 123.3009
562.133789 78.946 -10.7242
562.500000 78.855 -144.6993
562.866211 78.630 81.5548
563.232422 78.317 -52.7754
563.598633 78.149 173.5694
563.964844 77.825 39.1179
564.331055 77.255 -93.3509
564.697266 76.955 133.5513
565.063477 76.585 0.7695
565.429688 76.053 -131.5186
565.795898 75.700 97.7125
566.162109 75.329 -33.7071
566.528320 74.995 -164.0253
566.894531 74.694 66.6532
567.260742 74.564 -63.9176
567.626953 74.501 166.4160
567.993164 74.596 36.2239
568.359375 74.733 -93.8353
568.725586 74.958 135.0257
569.091797 75.292 2.7086
569.458008 75.622 -129.4149
569.824219 75.711 97.8487
570.190430 76.097 -34.2948
570.556641 76.258 -168.6201
570.922852 76.447 56.9566
571.289062 76.710 -77.3611
571.655273 76.712 148.5403
572.021484 76.803 14.8918
572.387695 76.870 -119.6903
572.753906 76.971 105.3630
573.120117 77.029 -30.0105
573.486328 77.099 -165.8230
573.852539 77.061 58.9218
574.218750 77.333 -78.6128
574.584961 77.113 144.7414
574.951172 77.010 7.4050
575.317383 76.751 -130.8117
575.683594 76.563 91.4471
576.049805 76.226 -48.8359
576.416016 75.573 173.1845
576.782227 75.154 35.3300
577.148438 74.492 -103.2680
577.514648 73.602 118.3390
577.880859 72.650 -22.4678
578.247070 71.974 -161.4816
578.613281 70.907 58.3103
578.979492 69.885 -82.2015
579.345703 68.806 135.0943
579.711914 67.399 -6.1440
580.078125 66.912 -149.8504
580.444336 66.043 68.4577
580.810547 65.878 -73.4058
581.176758 64.722 143.7650
581.542969 64.513 3.8664
581.909180 64.486 -136.8634
582.275391 65.422 84.3883
582.641602 66.216 -56.8623
583.007812 66.442 167.9438
583.374023 67.526 30.0199
583.740234 68.205 -107.4786
584.106445 69.022 114.4229
584.472656 69.707 -21.0525
584.838867 69.880 -156.1655
585.205078 70.743 65.1626
585.571289 71.158 -72.1647
585.937500 71.738 151.3184
586.303711 72.190 13.8777
586.669922 72.186 -121.2112
587.036133 72.395 103.2034
587.402344 73.041 -31.8956
587.768555 73.006 -167.9210
588.134766 73.269 57.1949
588.500977 73.233 -79.3354
588.867188 73.407 144.3263
589.233398 73.196 9.9211
589.599609 73.233 -124.0882
589.965820 73.059 99.8435
590.332031 72.835 -34.2544
590.698242 72.664 -168.1759
591.064453 72.330 57.2625
591.430664 72.055 -77.2302
591.796875 71.574 150.0484
592.163086 71.351 16.7417
592.529297 70.854 -116.4437
592.895508 70.134 110.7523
593.261719 69.533 -17.8980
593.627930 68.785 -144.9563
593.994141 68.128 89.1182
594.360352 67.779 -34.9004
594.726562 68.335 -161.4284
595.092773 69.258 74.8978
595.458984 70.351 -53.1197
595.825195 71.459 174.8838
596.191406 72.441 42.0917
596.557617 73.129 -90.9973
596.923828 73.732 135.3018
597.290039 74.287 0.2492
597.656250 74.724 -135.1273
598.022461 75.163 90.2140
598.388672 75.589 -44.9986
598.754883 75.878 179.7495
599.121094 75.894 44.3955
599.487305 76.073 -91.3288
599.853516 76.121 132.9110
600.219727 75.959 -2.7852
600.585938 75.909 -138.0930
600.952148 75.707 85.9006
601.318359 75.456 -50.2890
601.684570 74.981 174.5497
602.050781 74.447 38.7631
602.416992 73.646 -96.0653
602.783203 72.709 130.0706
603.149414 71.776 -3.2842
603.515625 70.525 -134.2045
603.881836 68.886 99.0263
604.248047 67.703 -24.8496
604.614258 66.683 -141.3467
604.980469 67.318 101.4277
605.346680 68.274 -21.6080
605.712891 69.379 -146.0453
606.079102 71.145 84.0862
606.445312 72.217 -48.3431
606.811523 73.383 -179.2218
607.177734 74.081 46.2766
607.543945 74.741 -86.9538
607.910156 75.206 141.0373
608.276367 75.875 6.6376
608.642578 76.335 -126.9585
609.008789 76.791 99.1590
