* Generated by rew_pipeline.py (derived directly from its own WAV, phase referenced to its peak (sample 8192))
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
158.203125 -4.137 95.8215
158.569336 -4.099 96.3535
158.935547 -4.059 96.8843
159.301758 -4.017 97.4110
159.667969 -3.971 97.9304
160.034180 -3.924 98.4414
160.400391 -3.875 98.9445
160.766602 -3.823 99.4370
161.132812 -3.770 99.9171
161.499023 -3.715 100.3863
161.865234 -3.659 100.8450
162.231445 -3.601 101.2915
162.597656 -3.542 101.7264
162.963867 -3.482 102.1508
163.330078 -3.421 102.5637
163.696289 -3.359 102.9651
164.062500 -3.296 103.3555
164.428711 -3.232 103.7343
164.794922 -3.166 104.1014
165.161133 -3.100 104.4569
165.527344 -3.033 104.8003
165.893555 -2.965 105.1312
166.259766 -2.897 105.4497
166.625977 -2.827 105.7556
166.992188 -2.757 106.0479
167.358398 -2.686 106.3270
167.724609 -2.615 106.5928
168.090820 -2.543 106.8442
168.457031 -2.471 107.0810
168.823242 -2.398 107.3040
169.189453 -2.325 107.5116
169.555664 -2.251 107.7034
169.921875 -2.177 107.8805
170.288086 -2.103 108.0419
170.654297 -2.030 108.1866
171.020508 -1.956 108.3153
171.386719 -1.882 108.4285
171.752930 -1.809 108.5243
172.119141 -1.736 108.6029
172.485352 -1.663 108.6661
172.851562 -1.591 108.7117
173.217773 -1.520 108.7394
173.583984 -1.450 108.7510
173.950195 -1.380 108.7460
174.316406 -1.311 108.7227
174.682617 -1.244 108.6821
175.048828 -1.178 108.6265
175.415039 -1.113 108.5533
175.781250 -1.050 108.4626
176.147461 -0.989 108.3572
176.513672 -0.929 108.2363
176.879883 -0.872 108.0989
177.246094 -0.817 107.9464
177.612305 -0.763 107.7813
177.978516 -0.713 107.6017
178.344727 -0.664 107.4078
178.710938 -0.619 107.2030
179.077148 -0.576 106.9870
179.443359 -0.536 106.7591
179.809570 -0.499 106.5212
180.175781 -0.464 106.2760
180.541992 -0.433 106.0225
180.908203 -0.406 105.7616
181.274414 -0.381 105.4956
181.640625 -0.360 105.2259
182.006836 -0.343 104.9527
182.373047 -0.328 104.6772
182.739258 -0.317 104.4015
183.105469 -0.310 104.1266
183.471680 -0.306 103.8535
183.837891 -0.305 103.5833
184.204102 -0.308 103.3175
184.570312 -0.314 103.0577
184.936523 -0.323 102.8049
185.302734 -0.336 102.5591
185.668945 -0.351 102.3227
186.035156 -0.370 102.0973
186.401367 -0.391 101.8830
186.767578 -0.415 101.6794
187.133789 -0.442 101.4897
187.500000 -0.471 101.3150
187.866211 -0.502 101.1540
188.232422 -0.536 101.0072
188.598633 -0.572 100.8775
188.964844 -0.610 100.7653
189.331055 -0.649 100.6680
189.697266 -0.690 100.5877
190.063477 -0.732 100.5262
190.429688 -0.776 100.4830
190.795898 -0.820 100.4554
191.162109 -0.866 100.4461
191.528320 -0.912 100.4561
191.894531 -0.959 100.4839
192.260742 -1.006 100.5273
192.626953 -1.054 100.5892
192.993164 -1.102 100.6696
193.359375 -1.150 100.7665
193.725586 -1.198 100.8786
194.091797 -1.246 101.0080
194.458008 -1.293 101.1543
194.824219 -1.340 101.3153
195.190430 -1.387 101.4905
195.556641 -1.433 101.6811
195.922852 -1.478 101.8865
196.289062 -1.523 102.1046
196.655273 -1.566 102.3354
197.021484 -1.609 102.5794
197.387695 -1.651 102.8360
197.753906 -1.692 103.1033
198.120117 -1.732 103.3816
198.486328 -1.771 103.6709
198.852539 -1.808 103.9705
199.218750 -1.845 104.2790
199.584961 -1.880 104.5966
199.951172 -1.914 104.9231
200.317383 -1.947 105.2579
200.683594 -1.979 105.5998
201.049805 -2.009 105.9489
201.416016 -2.038 106.3049
201.782227 -2.066 106.6672
202.148438 -2.092 107.0351
202.514648 -2.117 107.4084
202.880859 -2.141 107.7868
203.247070 -2.164 108.1699
203.613281 -2.185 108.5572
203.979492 -2.205 108.9482
204.345703 -2.223 109.3428
204.711914 -2.241 109.7406
205.078125 -2.257 110.1412
205.444336 -2.271 110.5443
205.810547 -2.285 110.9495
206.176758 -2.297 111.3566
206.542969 -2.308 111.7653
206.909180 -2.318 112.1753
207.275391 -2.326 112.5861
207.641602 -2.334 112.9977
208.007812 -2.340 113.4099
208.374023 -2.345 113.8224
208.740234 -2.349 114.2347
209.106445 -2.351 114.6468
209.472656 -2.353 115.0587
209.838867 -2.354 115.4700
210.205078 -2.353 115.8804
210.571289 -2.352 116.2897
210.937500 -2.349 116.6981
211.303711 -2.346 117.1053
211.669922 -2.342 117.5109
212.036133 -2.336 117.9147
212.402344 -2.330 118.3170
212.768555 -2.323 118.7175
213.134766 -2.314 119.1158
213.500977 -2.305 119.5119
213.867188 -2.296 119.9057
214.233398 -2.285 120.2974
214.599609 -2.274 120.6866
214.965820 -2.261 121.0730
215.332031 -2.248 121.4567
215.698242 -2.235 121.8379
216.064453 -2.220 122.2163
216.430664 -2.205 122.5916
216.796875 -2.189 122.9638
217.163086 -2.172 123.3332
217.529297 -2.155 123.6996
217.895508 -2.137 124.0625
218.261719 -2.119 124.4221
218.627930 -2.100 124.7785
218.994141 -2.080 125.1317
219.360352 -2.060 125.4813
219.726562 -2.039 125.8273
220.092773 -2.018 126.1698
220.458984 -1.996 126.5089
220.825195 -1.974 126.8444
221.191406 -1.951 127.1760
221.557617 -1.928 127.5039
221.923828 -1.904 127.8283
222.290039 -1.880 128.1489
222.656250 -1.855 128.4657
223.022461 -1.830 128.7785
223.388672 -1.805 129.0875
223.754883 -1.779 129.3929
224.121094 -1.753 129.6941
224.487305 -1.726 129.9914
224.853516 -1.700 130.2847
225.219727 -1.672 130.5741
225.585938 -1.645 130.8595
225.952148 -1.617 131.1407
226.318359 -1.589 131.4176
226.684570 -1.561 131.6906
227.050781 -1.532 131.9596
227.416992 -1.503 132.2242
227.783203 -1.474 132.4846
228.149414 -1.444 132.7406
228.515625 -1.415 132.9926
228.881836 -1.385 133.2403
229.248047 -1.355 133.4835
229.614258 -1.324 133.7224
229.980469 -1.294 133.9568
230.346680 -1.263 134.1870
230.712891 -1.233 134.4126
231.079102 -1.202 134.6335
231.445312 -1.170 134.8499
231.811523 -1.139 135.0617
232.177734 -1.108 135.2688
232.543945 -1.076 135.4710
232.910156 -1.045 135.6683
233.276367 -1.013 135.8607
233.642578 -0.981 136.0481
234.008789 -0.949 136.2303
234.375000 -0.917 136.4070
234.741211 -0.885 136.5782
235.107422 -0.852 136.7442
235.473633 -0.820 136.9042
235.839844 -0.788 137.0580
236.206055 -0.756 137.2053
236.572266 -0.723 137.3463
236.938477 -0.691 137.4813
237.304688 -0.659 137.6084
237.670898 -0.627 137.7272
238.037109 -0.595 137.8378
238.403320 -0.563 137.9417
238.769531 -0.532 138.0379
239.135742 -0.501 138.1234
239.501953 -0.470 138.1981
239.868164 -0.441 138.2630
240.234375 -0.412 138.3221
240.600586 -0.385 138.3724
240.966797 -0.358 138.4120
241.333008 -0.333 138.4411
241.699219 -0.309 138.4623
242.065430 -0.288 138.4802
242.431641 -0.268 138.4943
242.797852 -0.250 138.5047
243.164062 -0.234 138.5122
243.530273 -0.220 138.5180
243.896484 -0.208 138.5247
244.262695 -0.198 138.5357
244.628906 -0.189 138.5525
244.995117 -0.182 138.5751
245.361328 -0.176 138.6014
245.727539 -0.171 138.6314
246.093750 -0.168 138.6690
246.459961 -0.166 138.7151
246.826172 -0.164 138.7691
247.192383 -0.162 138.8278
247.558594 -0.161 138.8907
247.924805 -0.160 138.9599
248.291016 -0.160 139.0354
248.657227 -0.160 139.1166
249.023438 -0.160 139.2016
249.389648 -0.160 139.2902
249.755859 -0.160 139.3828
250.122070 -0.160 139.4795
250.488281 -0.160 139.5797
250.854492 -0.161 139.6827
251.220703 -0.161 139.7884
251.586914 -0.161 139.8968
251.953125 -0.162 140.0077
252.319336 -0.162 140.1210
252.685547 -0.163 140.2363
253.051758 -0.163 140.3537
253.417969 -0.164 140.4730
253.784180 -0.164 140.5941
254.150391 -0.164 140.7170
254.516602 -0.165 140.8414
254.882812 -0.165 140.9673
255.249023 -0.166 141.0948
255.615234 -0.166 141.2236
255.981445 -0.167 141.3537
256.347656 -0.167 141.4852
256.713867 -0.168 141.6178
257.080078 -0.168 141.7516
257.446289 -0.169 141.8866
257.812500 -0.169 142.0226
258.178711 -0.170 142.1596
258.544922 -0.170 142.2977
258.911133 -0.171 142.4367
259.277344 -0.171 142.5767
259.643555 -0.172 142.7175
260.009766 -0.172 142.8592
260.375977 -0.173 143.0017
260.742188 -0.173 143.1450
261.108398 -0.174 143.2892
