* Generated by rew_pipeline.py (source UUID 186deba0-cbab-4d36-ad78-2cb4c056a7bc, calibrated to its own SPL at 100 Hz)
* Measurement: L.filtered.clean-fdw6-peq
* Dated: 2026-Sep-13 14:43:17
* Note: ; Trace Arithmetic A times B A = L.nofdw.clean-fdw6-peq B = FLX-trimmed.clean-fdw6-peq
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
5246.887207 73.027 -174.1643
5247.070312 73.137 118.9398
5247.253418 73.198 52.1261
5247.436523 73.244 -14.5551
5247.619629 73.297 -81.2259
5247.802734 73.351 -148.0287
5247.985840 73.382 145.0301
5248.168945 73.375 78.0963
5248.352051 73.336 11.3488
5248.535156 73.290 -55.1513
5248.718262 73.259 -121.5255
5248.901367 73.239 172.0106
5249.084473 73.199 105.3363
5249.267578 73.104 38.5574
5249.450684 72.943 -28.0272
5249.633789 72.748 -94.1134
5249.816895 72.582 -159.6346
5250.000000 72.493 135.1325
5250.183105 72.474 69.7710
5250.366211 72.470 4.0932
5250.549316 72.429 -61.7086
5250.732422 72.349 -127.2675
5250.915527 72.281 167.5946
5251.098633 72.279 102.6549
5251.281738 72.346 37.4694
5251.464844 72.432 -28.2063
5251.647949 72.488 -94.2237
5251.831055 72.508 -160.2431
5252.014160 72.532 133.9184
5252.197266 72.596 68.1280
5252.380371 72.689 2.1209
5252.563477 72.766 -64.1736
5252.746582 72.787 -130.5329
5252.929688 72.760 163.3508
5253.112793 72.724 97.5781
5253.295898 72.712 31.9477
5253.479004 72.713 -33.8249
5253.662109 72.689 -99.7976
5253.845215 72.613 -165.7414
5254.028320 72.510 128.6277
5254.211426 72.431 63.3563
5254.394531 72.413 -1.8147
5254.577637 72.438 -67.1965
5254.760742 72.461 -132.8443
5254.943848 72.451 161.4759
5255.126953 72.421 96.0542
5255.310059 72.417 30.9770
5255.493164 72.472 -33.9404
5255.676270 72.585 -98.9772
5255.859375 72.725 -164.2748
5256.042480 72.862 130.2249
5256.225586 72.986 64.6639
5256.408691 73.106 -0.8730
5256.591797 73.233 -66.4126
5256.774902 73.368 -132.0449
5256.958008 73.500 162.1670
5257.141113 73.615 96.2457
5257.324219 73.711 30.2888
5257.507324 73.799 -35.6039
5257.690430 73.901 -101.4213
5257.873535 74.035 -167.2776
5258.056641 74.193 126.6602
5258.239746 74.348 60.3071
5258.422852 74.469 -6.2639
5258.605957 74.545 -72.8809
5258.789062 74.587 -139.4165
5258.972168 74.616 154.1054
5259.155273 74.642 87.5438
5259.338379 74.653 20.7930
5259.521484 74.631 -46.0974
5259.704590 74.579 -112.9612
5259.887695 74.520 -179.6728
5260.070801 74.479 113.7344
5260.253906 74.455 47.1271
5260.437012 74.418 -19.5354
5260.620117 74.337 -86.0862
5260.803223 74.210 -152.2491
5260.986328 74.071 142.1209
5261.169434 73.964 76.8702
5261.352539 73.894 11.6521
5261.535645 73.827 -53.7576
5261.718750 73.726 -119.2653
5261.901855 73.588 175.4281
5262.084961 73.457 110.5447
5262.268066 73.386 46.0371
5262.451172 73.401 -18.3430
5262.634277 73.487 -82.8067
5262.817383 73.622 -147.4075
5263.000488 73.791 147.8637
5263.183594 73.985 82.9615
5263.366699 74.187 17.8136
5263.549805 74.373 -47.5663
5263.732910 74.533 -113.0568
5263.916016 74.683 -178.5465
5264.099121 74.846 115.9368
5264.282227 75.036 50.2403
5264.465332 75.236 -15.7545
5264.648438 75.423 -82.0044
5264.831543 75.586 -148.3443
5265.014648 75.735 145.3605
5265.197754 75.886 79.1101
5265.380859 76.043 12.8078
5265.563965 76.193 -53.6114
5265.747070 76.324 -120.1148
5265.930176 76.435 173.3717
5266.113281 76.539 106.8634
5266.296387 76.642 40.2971
5266.479492 76.737 -26.3834
5266.662598 76.809 -93.1334
5266.845703 76.854 -159.8160
5267.028809 76.885 133.6924
5267.211914 76.922 67.4020
5267.395020 76.979 1.2140
5267.578125 77.048 -64.9749
5267.761230 77.117 -131.1849
5267.944336 77.181 162.6309
5268.127441 77.245 96.5018
5268.310547 77.319 30.3878
5268.493652 77.401 -35.7863
5268.676758 77.483 -102.0630
5268.859863 77.559 -168.4314
5269.042969 77.626 125.1358
5269.226074 77.686 58.6497
5269.409180 77.736 -7.8774
5269.592285 77.775 -74.3918
5269.775391 77.809 -140.8073
5269.958496 77.855 152.9227
5270.141602 77.931 86.7369
5270.324707 78.038 20.4951
5270.507812 78.159 -45.9054
5270.690918 78.269 -112.4425
5270.874023 78.358 -179.0063
5271.057129 78.435 114.4810
5271.240234 78.514 47.9836
5271.423340 78.597 -18.6056
5271.606445 78.671 -85.3415
5271.789551 78.727 -152.1585
5271.972656 78.770 141.0696
5272.155762 78.820 74.3997
5272.338867 78.897 7.7527
5272.521973 78.994 -59.0136
5272.705078 79.089 -125.9613
5272.888184 79.155 166.9910
5273.071289 79.187 99.9954
5273.254395 79.198 33.1432
5273.437500 79.207 -33.6072
5273.620605 79.220 -100.3832
5273.803711 79.231 -167.2792
5273.986816 79.226 125.7162
5274.169922 79.204 58.6926
5274.353027 79.175 -8.2643
5274.536133 79.153 -75.1310
5274.719238 79.146 -141.9443
5274.902344 79.155 151.2338
5275.085449 79.173 84.3440
5275.268555 79.188 17.3402
5275.451660 79.183 -49.7918
5275.634766 79.143 -117.0041
5275.817871 79.061 175.8205
5276.000977 78.948 108.8208
5276.184082 78.830 42.0672
5276.367188 78.733 -24.5025
5276.550293 78.668 -91.0466
5276.733398 78.623 -157.6944
5276.916504 78.577 135.5495
5277.099609 78.518 68.7812
5277.282715 78.452 2.0824
5277.465820 78.389 -64.5680
5277.648926 78.329 -131.2660
5277.832031 78.259 161.9337
5278.015137 78.162 95.1008
5278.198242 78.040 28.3878
5278.381348 77.916 -38.1051
5278.564453 77.819 -104.4398
5278.747559 77.758 -170.8110
5278.930664 77.716 122.6121
5279.113770 77.660 55.8238
5279.296875 77.572 -11.0256
5279.479980 77.459 -77.7571
5279.663086 77.343 -144.2957
5279.846191 77.249 149.2901
5280.029297 77.183 82.8667
5280.212402 77.133 16.3477
5280.395508 77.087 -50.2654
5280.578613 77.040 -116.9360
5280.761719 76.993 176.3361
5280.944824 76.943 109.5012
5281.127930 76.879 42.5123
5281.311035 76.788 -24.6200
5281.494141 76.666 -91.8297
5281.677246 76.522 -159.0566
5281.860352 76.368 133.6939
5282.043457 76.212 66.3566
5282.226562 76.046 -1.1185
5282.409668 75.852 -68.6901
5282.592773 75.621 -136.2297
5282.775879 75.358 156.3849
5282.958984 75.081 89.1536
5283.142090 74.795 21.9239
5283.325195 74.484 -45.5017
5283.508301 74.112 -113.1954
5283.691406 73.646 178.9797
5283.874512 73.082 111.3021
5284.057617 72.451 44.0168
5284.240723 71.802 -22.8318
5284.423828 71.162 -89.4186
5284.606934 70.511 -155.9466
5284.790039 69.797 137.5961
5284.973145 68.973 71.4992
5285.156250 68.026 6.1757
5285.339355 66.977 -58.0667
5285.522461 65.853 -121.1206
5285.705566 64.655 177.1129
5285.888672 63.378 117.1011
5286.071777 62.099 59.8311
5286.254883 61.090 6.1501
5286.437988 60.769 -44.9300
5286.621094 61.298 -96.6824
5286.804199 62.387 -151.7093
5286.987305 63.660 149.7666
5287.170410 64.899 88.6779
5287.353516 66.025 26.0118
5287.536621 67.038 -37.5449
5287.719727 67.969 -101.6964
5287.902832 68.842 -166.4766
5288.085938 69.648 127.9809
5288.269043 70.355 61.6917
5288.452148 70.941 -5.1059
5288.635254 71.416 -72.0732
5288.818359 71.818 -138.9615
5289.001465 72.189 154.2782
5289.184570 72.549 87.5496
5289.367676 72.893 20.7718
5289.550781 73.206 -46.0207
5289.733887 73.485 -112.7335
5289.916992 73.746 -179.3396
5290.100098 74.001 114.0704
5290.283203 74.249 47.3763
5290.466309 74.478 -19.4461
5290.649414 74.687 -86.3060
5290.832520 74.890 -153.1065
5291.015625 75.109 140.1386
5291.198730 75.352 73.3114
5291.381836 75.603 6.3171
5291.564941 75.838 -60.8153
5291.748047 76.048 -127.9744
5291.931152 76.243 164.9000
5292.114258 76.434 97.7373
5292.297363 76.617 30.4059
5292.480469 76.772 -37.1344
5292.663574 76.880 -104.7608
5292.846680 76.948 -172.2769
5293.029785 77.004 120.4151
5293.212891 77.075 53.2180
5293.395996 77.161 -14.0738
5293.579102 77.231 -81.5753
5293.762207 77.259 -149.2057
5293.945312 77.241 143.2229
5294.128418 77.205 75.8137
5294.311523 77.185 8.4640
5294.494629 77.190 -59.0569
5294.677734 77.194 -126.8911
5294.860840 77.164 165.0528
5295.043945 77.085 97.0432
5295.227051 76.973 29.3367
5295.410156 76.861 -37.9935
5295.593262 76.770 -105.0843
5295.776367 76.694 -172.1500
5295.959473 76.608 120.6829
5296.142578 76.490 53.4220
5296.325684 76.336 -13.8707
5296.508789 76.156 -81.1748
5296.691895 75.960 -148.5342
5296.875000 75.748 143.9995
5297.058105 75.512 76.4346
5297.241211 75.242 8.8535
5297.424316 74.935 -58.6271
5297.607422 74.592 -125.9085
5297.790527 74.216 167.0601
5297.973633 73.812 100.2789
5298.156738 73.379 33.7105
5298.339844 72.910 -32.6906
5298.522949 72.393 -98.9282
5298.706055 71.816 -164.9104
5298.889160 71.175 129.5670
5299.072266 70.486 64.7666
5299.255371 69.790 0.8934
5299.438477 69.136 -62.0099
5299.621582 68.560 -124.0585
5299.804688 68.080 174.5948
5299.987793 67.705 113.8596
5300.170898 67.459 53.6628
5300.354004 67.377 -6.1865
5300.537109 67.493 -66.0750
5300.720215 67.810 -126.5290
5300.903320 68.286 171.9595
5301.086426 68.847 109.1394
5301.269531 69.409 45.1130
5301.452637 69.918 -19.7319
5301.635742 70.365 -84.9340
5301.818848 70.779 -150.2018
5302.001953 71.196 144.4547
5302.185059 71.620 78.8183
5302.368164 72.017 12.7251
5302.551270 72.346 -53.7565
5302.734375 72.589 -120.3737
5302.917480 72.766 173.1136
5303.100586 72.921 106.7600
5303.283691 73.081 40.4208
5303.466797 73.247 -26.0862
5303.649902 73.392 -92.8002
5303.833008 73.493 -159.5807
5304.016113 73.546 133.7903
5304.199219 73.563 67.4868
5304.382324 73.563 1.5853
5304.565430 73.565 -63.9256
5304.748535 73.587 -129.1334
5304.931641 73.641 165.7888
5305.114746 73.723 100.6137
5305.297852 73.810 35.1754
5305.480957 73.872 -30.5093
5305.664062 73.899 -96.2466
5305.847168 73.916 -161.8244
5306.030273 73.971 132.7882
5306.213379 74.100 67.3829
5306.396484 74.298 1.6869
5306.579590 74.525 -64.3967
5306.762695 74.743 -130.7285
5306.945801 74.939 162.9234
5307.128906 75.120 96.7056
5307.312012 75.300 30.6135
5307.495117 75.480 -35.4473
5307.678223 75.651 -101.5729
5307.861328 75.808 -167.8349
5308.044434 75.943 125.6993
5308.227539 76.048 58.9833
5308.410645 76.110 -7.9423
5308.593750 76.126 -74.9150
5308.776855 76.116 -141.7250
5308.959961 76.119 151.7243
5309.143066 76.168 85.3107
5309.326172 76.259 18.7856
5309.509277 76.352 -47.9867
5309.692383 76.398 -114.8849
5309.875488 76.379 178.3781
5310.058594 76.323 112.0175
5310.241699 76.272 45.9885
5310.424805 76.249 -19.9786
5310.607910 76.240 -86.1291
5310.791016 76.215 -152.4720
5310.974121 76.164 141.1872
5311.157227 76.109 75.0348
5311.340332 76.082 9.0760
5311.523438 76.092 -56.8362
5311.706543 76.120 -122.8179
5311.889648 76.139 171.1700
5312.072754 76.142 105.2559
5312.255859 76.140 39.4993
5312.438965 76.150 -26.1848
5312.622070 76.174 -91.9416
5312.805176 76.200 -157.8344
5312.988281 76.219 136.1964
5313.171387 76.240 70.2429
5313.354492 76.280 4.3231
5313.537598 76.345 -61.6301
5313.720703 76.424 -127.6851
5313.903809 76.498 166.1637
5314.086914 76.552 99.9852
5314.270020 76.582 33.8487
5314.453125 76.592 -32.2182
5314.636230 76.589 -98.2240
5314.819336 76.580 -164.1916
5315.002441 76.576 129.8403
5315.185547 76.583 63.8138
5315.368652 76.598 -2.3183
5315.551758 76.613 -68.5372
5315.734863 76.619 -134.7451
5315.917969 76.622 159.1646
5316.101074 76.635 93.2058
5316.284180 76.664 27.2780
5316.467285 76.695 -38.7315
5316.650391 76.703 -104.8164
5316.833496 76.681 -170.8403
5317.016602 76.648 123.3281
5317.199707 76.637 57.6585
5317.382812 76.666 -8.0497
5317.565918 76.720 -73.9877
5317.749023 76.764 -140.1516
5317.932129 76.776 153.6542
5318.115234 76.767 87.6410
5318.298340 76.761 21.8620
5318.481445 76.774 -43.8014
5318.664551 76.800 -109.4905
5318.847656 76.820 -175.2307
5319.030762 76.831 119.0515
5319.213867 76.845 53.4009
5319.396973 76.877 -12.2378
5319.580078 76.925 -77.9517
5319.763184 76.978 -143.7433
5319.946289 77.029 150.4802
5320.129395 77.088 84.7965
5320.312500 77.168 19.1726
5320.495605 77.264 -46.4907
5320.678711 77.359 -112.2225
5320.861816 77.444 -177.9309
5321.044922 77.533 116.4790
5321.228027 77.655 50.9402
5321.411133 77.817 -14.7842
5321.594238 77.996 -80.8963
5321.777344 78.147 -147.3577
5321.960449 78.252 146.0937
5322.143555 78.328 79.7264
5322.326660 78.416 13.5919
5322.509766 78.541 -52.5031
5322.692871 78.689 -118.7880
5322.875977 78.825 174.6989
5323.059082 78.927 108.1171
5323.242188 79.009 41.6332
5323.425293 79.097 -24.7618
5323.608398 79.203 -91.2432
5323.791504 79.308 -157.9606
5323.974609 79.384 135.1267
5324.157715 79.419 68.2172
5324.340820 79.435 1.4836
5324.523926 79.461 -65.0857
5324.707031 79.512 -131.6686
5324.890137 79.572 161.5692
5325.073242 79.610 94.6288
5325.256348 79.611 27.6590
5325.439453 79.581 -39.1867
5325.622559 79.541 -105.8716
5325.805664 79.502 -172.4709
5325.988770 79.460 120.9361
5326.171875 79.408 54.3522
5326.354980 79.345 -12.1616
5326.538086 79.282 -78.5761
5326.721191 79.227 -144.9382
5326.904297 79.178 148.6873
5327.087402 79.122 82.3099
5327.270508 79.054 16.0301
5327.453613 78.985 -50.0483
5327.636719 78.934 -115.9279
5327.819824 78.914 178.2654
5328.002930 78.913 112.3869
5328.186035 78.908 46.3984
5328.369141 78.882 -19.6066
5328.552246 78.839 -85.4909
5328.735352 78.799 -151.1880
5328.918457 78.785 143.2451
5329.101562 78.809 77.6703
5329.284668 78.865 11.9584
5329.467773 78.939 -53.9472
5329.650879 79.017 -120.0269
5329.833984 79.089 173.7822
5330.017090 79.153 107.5494
5330.200195 79.210 41.3233
5330.383301 79.265 -24.8834
5330.566406 79.320 -91.0901
5330.749512 79.374 -157.3262
5330.932617 79.424 136.3934
5331.115723 79.467 70.0732
5331.298828 79.507 3.7181
5331.481934 79.546 -62.6847
5331.665039 79.582 -129.1565
5331.848145 79.612 164.3051
5332.031250 79.630 97.7454
5332.214355 79.639 31.2298
5332.397461 79.649 -35.2094
5332.580566 79.670 -101.6093
5332.763672 79.703 -168.0539
5332.946777 79.739 125.3926
5333.129883 79.762 58.7362
5333.312988 79.766 -7.9567
5333.496094 79.751 -74.6147
5333.679199 79.726 -141.2070
5333.862305 79.696 152.2572
5334.045410 79.661 85.7645
5334.228516 79.621 19.3225
5334.411621 79.579 -47.0554
5334.594727 79.542 -113.3849
5334.777832 79.512 -179.7176
5334.960938 79.483 113.8996
5335.144043 79.445 47.4730
5335.327148 79.393 -18.9325
5335.510254 79.332 -85.2409
5335.693359 79.274 -151.4260
5335.876465 79.228 142.4719
5336.059570 79.197 76.3848
5336.242676 79.173 10.2709
5336.425781 79.151 -55.8729
5336.608887 79.129 -122.0390
5336.791992 79.107 171.7617
5336.975098 79.081 105.5133
5337.158203 79.045 39.2313
5337.341309 78.997 -27.0220
5337.524414 78.944 -93.1760
5337.707520 78.901 -159.2141
5337.890625 78.878 134.8022
5338.073730 78.874 68.7814
5338.256836 78.875 2.6830
5338.439941 78.868 -63.4471
5338.623047 78.851 -129.5220
5338.806152 78.833 164.5036
5338.989258 78.827 98.5899
5339.172363 78.833 32.6474
5339.355469 78.846 -33.3859
5339.538574 78.857 -99.5044
5339.721680 78.866 -165.6716
5339.904785 78.882 128.1098
5340.087891 78.910 61.7708
5340.270996 78.940 -4.7730
5340.454102 78.954 -71.5330
5340.637207 78.932 -138.4064
5340.820312 78.871 154.7811
5341.003418 78.789 88.1735
5341.186523 78.713 21.7893
5341.369629 78.664 -44.4981
5341.552734 78.640 -110.8769
5341.735840 78.619 -177.4649
5341.918945 78.572 115.7719
5342.102051 78.479 49.0022
5342.285156 78.345 -17.5636
5342.468262 78.194 -83.7899
5342.651367 78.059 -149.7018
5342.834473 77.957 144.5203
5343.017578 77.882 78.6595
5343.200684 77.802 12.6196
5343.383789 77.689 -53.4977
5343.566895 77.537 -119.4541
5343.750000 77.375 174.9590
5343.933105 77.250 109.7463
5344.116211 77.195 44.6659
5344.299316 77.201 -20.5981
5344.482422 77.223 -86.1786
5344.665527 77.218 -151.9304
5344.848633 77.178 142.4310
5345.031738 77.132 77.0857
5345.214844 77.116 11.9491
5345.397949 77.141 -53.2572
5345.581055 77.179 -118.7496
5345.764160 77.195 175.5025
5345.947266 77.179 109.7170
5346.130371 77.159 44.0685
5346.313477 77.178 -21.5022
5346.496582 77.250 -87.2516
5346.679688 77.348 -153.3849
5346.862793 77.423 140.1548
5347.045898 77.451 73.6565
5347.229004 77.445 7.4232
5347.412109 77.445 -58.4516
5347.595215 77.481 -124.1410
5347.778320 77.548 170.0857
5347.961426 77.616 104.0994
5348.144531 77.657 37.9847
5348.327637 77.672 -28.0877
5348.510742 77.685 -94.0390
5348.693848 77.720 -159.9498
5348.876953 77.777 134.0346
5349.060059 77.838 67.8557
5349.243164 77.886 1.5923
5349.426270 77.918 -64.6224
5349.609375 77.951 -130.7249
5349.792480 77.997 163.2265
5349.975586 78.059 97.1061
5350.158691 78.125 30.8197
5350.341797 78.180 -35.6438
5350.524902 78.216 -102.2300
5350.708008 78.234 -168.8664
5350.891113 78.242 124.5067
5351.074219 78.251 57.9213
5351.257324 78.271 -8.6327
5351.440430 78.308 -75.2147
5351.623535 78.356 -141.9071
5351.806641 78.397 151.2477
5351.989746 78.414 84.2986
5352.172852 78.398 17.3667
5352.355957 78.360 -49.4483
5352.539062 78.323 -116.1664
5352.722168 78.296 177.0672
5352.905273 78.266 110.1048
5353.088379 78.204 42.9427
5353.271484 78.093 -24.2479
5353.454590 77.942 -91.2425
5353.637695 77.782 -157.9434
5353.820801 77.643 135.5334
5354.003906 77.524 68.9688
5354.187012 77.394 2.2630
5354.370117 77.222 -64.4519
5354.553223 77.006 -130.9165
5354.736328 76.781 163.0296
5354.919434 76.587 97.2964
5355.102539 76.436 31.6231
5355.285645 76.301 -34.1721
5355.468750 76.152 -100.0383
5355.651855 75.983 -165.7874
5355.834961 75.814 128.6889
5356.018066 75.670 63.3086
5356.201172 75.549 -2.0866
5356.384277 75.428 -67.5294
5356.567383 75.298 -132.8850
5356.750488 75.176 161.9773
5356.933594 75.097 96.9856
5357.116699 75.068 31.8801
5357.299805 75.058 -33.5464
5357.482910 75.025 -99.2523
5357.666016 74.953 -165.0048
5357.849121 74.858 129.3954
5358.032227 74.774 63.9519
5358.215332 74.713 -1.4757
5358.398438 74.664 -66.9790
5358.581543 74.617 -132.4996
5358.764648 74.577 162.0705
5358.947754 74.564 96.7286
5359.130859 74.583 31.3480
5359.313965 74.617 -34.1656
5359.497070 74.643 -99.7533
5359.680176 74.661 -165.2819
5359.863281 74.693 129.2641
5360.046387 74.749 63.7177
5360.229492 74.811 -2.0994
5360.412598 74.843 -68.1518
5360.595703 74.834 -134.1899
5360.778809 74.816 160.0010
5360.961914 74.838 94.3373
5361.145020 74.911 28.4668
5361.328125 74.986 -37.8731
5361.511230 74.998 -104.5536
5361.694336 74.916 -171.1247
5361.877441 74.777 122.8324
5362.060547 74.653 57.3550
5362.243652 74.586 -7.9308
5362.426758 74.551 -73.4187
5362.609863 74.490 -139.1188
5362.792969 74.384 155.3067
5362.976074 74.276 90.1509
5363.159180 74.229 25.3171
5363.342285 74.263 -39.6052
5363.525391 74.332 -104.8928
5363.708496 74.380 -170.4062
5363.891602 74.397 124.2333
5364.074707 74.426 59.2523
5364.257812 74.513 -5.4828
5364.440918 74.664 -70.2949
5364.624023 74.849 -135.3636
5364.807129 75.041 159.3619
5364.990234 75.244 93.9598
5365.173340 75.469 28.3520
5365.356445 75.708 -37.6292
5365.539551 75.930 -104.0291
5365.722656 76.111 -170.6968
5365.905762 76.260 122.5659
5366.088867 76.404 55.8041
5366.271973 76.556 -11.1174
5366.455078 76.697 -78.3235
5366.638184 76.796 -145.7330
5366.821289 76.840 146.9217
5367.004395 76.858 79.8727
5367.187500 76.891 13.1010
5367.370605 76.956 -53.6496
5367.553711 77.026 -120.6077
5367.736816 77.060 172.2559
5367.919922 77.043 105.1764
5368.103027 77.000 38.3311
5368.286133 76.973 -28.3718
5368.469238 76.969 -95.2206
5368.652344 76.956 -162.3964
5368.835449 76.894 130.2285
5369.018555 76.784 62.9744
5369.201660 76.669 -3.9604
5369.384766 76.601 -70.7214
5369.567871 76.582 -137.6790
5369.750977 76.564 154.9470
5369.934082 76.488 87.3108
5370.117188 76.337 19.8024
5370.300293 76.149 -47.2877
5370.483398 75.981 -114.0209
5370.666504 75.854 179.2477
5370.849609 75.736 112.2110
5371.032715 75.576 44.8761
5371.215820 75.347 -22.4914
5371.398926 75.064 -89.6243
5371.582031 74.761 -156.4545
5371.765137 74.458 136.9016
5371.948242 74.143 70.3326
5372.131348 73.797 3.8763
5372.314453 73.415 -62.3272
5372.497559 73.012 -128.1879
5372.680664 72.600 166.2676
5372.863770 72.184 100.9838
5373.046875 71.759 35.9879
5373.229980 71.340 -28.6477
5373.413086 70.953 -92.9522
5373.596191 70.610 -157.0837
5373.779297 70.291 138.8734
5373.962402 69.975 75.1070
5374.145508 69.686 11.9610
5374.328613 69.498 -50.4727
5374.511719 69.473 -112.6246
5374.694824 69.593 -175.1456
5374.877930 69.771 121.6653
5375.061035 69.936 57.9745
5375.244141 70.071 -5.9391
5375.427246 70.189 -69.9874
5375.610352 70.293 -134.2303
5375.793457 70.371 161.3583
5375.976562 70.432 96.9531
5376.159668 70.517 32.6574
5376.342773 70.673 -31.7168
5376.525879 70.895 -96.5168
5376.708984 71.126 -161.8479
5376.892090 71.316 132.6069
5377.075195 71.472 67.3324
5377.258301 71.656 2.5313
5377.441406 71.924 -62.1026
5377.624512 72.261 -127.1035
5377.807617 72.595 167.2801
5377.990723 72.862 101.2445
5378.173828 73.057 35.1578
5378.356934 73.221 -30.7901
5378.540039 73.399 -96.7081
5378.723145 73.596 -162.8186
5378.906250 73.791 130.8079
5379.089355 73.968 64.3006
5379.272461 74.135 -2.1917
5379.455566 74.310 -68.6707
5379.638672 74.491 -135.2565
5379.821777 74.651 157.9991
