* Measurement data measured by REW V5.40 beta 133
* Source: 
* Format: 
* Dated: Sep 10, 2026, 1:32:15 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 71.3 dB
* Note: ; Copy of RMS Average 1
* Measurement: LR.RMS
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 1.0986328 Hz
*
* Freq(Hz) SPL(dB)
16587.158203 68.939
16587.524414 68.939
16587.890625 68.939
16588.256836 68.939
16588.623047 68.939
16588.989258 68.939
16589.355469 68.939
16589.721680 68.939
16590.087891 68.939
16590.454102 68.939
16590.820312 68.939
16591.186523 68.938
16591.552734 68.938
16591.918945 68.938
16592.285156 68.938
16592.651367 68.938
16593.017578 68.938
16593.383789 68.938
16593.750000 68.938
16594.116211 68.938
16594.482422 68.938
16594.848633 68.938
16595.214844 68.938
16595.581055 68.938
16595.947266 68.938
16596.313477 68.938
16596.679688 68.938
16597.045898 68.938
16597.412109 68.938
16597.778320 68.938
16598.144531 68.938
16598.510742 68.938
16598.876953 68.938
16599.243164 68.938
16599.609375 68.937
16599.975586 68.937
16600.341797 68.937
16600.708008 68.937
16601.074219 68.937
16601.440430 68.937
16601.806641 68.937
16602.172852 68.937
16602.539062 68.937
16602.905273 68.937
16603.271484 68.937
16603.637695 68.937
16604.003906 68.937
16604.370117 68.937
16604.736328 68.937
16605.102539 68.937
16605.468750 68.937
16605.834961 68.937
16606.201172 68.937
16606.567383 68.937
16606.933594 68.937
16607.299805 68.937
16607.666016 68.937
16608.032227 68.937
16608.398438 68.936
16608.764648 68.936
16609.130859 68.936
16609.497070 68.936
16609.863281 68.936
16610.229492 68.936
16610.595703 68.936
16610.961914 68.936
16611.328125 68.936
16611.694336 68.936
16612.060547 68.936
16612.426758 68.936
16612.792969 68.936
16613.159180 68.936
16613.525391 68.936
16613.891602 68.936
16614.257812 68.936
16614.624023 68.936
16614.990234 68.936
16615.356445 68.936
16615.722656 68.936
16616.088867 68.936
16616.455078 68.936
16616.821289 68.936
16617.187500 68.935
16617.553711 68.935
16617.919922 68.935
16618.286133 68.935
16618.652344 68.935
16619.018555 68.935
16619.384766 68.935
16619.750977 68.935
16620.117188 68.935
16620.483398 68.935
16620.849609 68.935
16621.215820 68.935
16621.582031 68.935
16621.948242 68.935
16622.314453 68.935
16622.680664 68.935
16623.046875 68.935
16623.413086 68.935
16623.779297 68.935
16624.145508 68.935
16624.511719 68.935
16624.877930 68.935
16625.244141 68.935
16625.610352 68.935
16625.976562 68.934
16626.342773 68.934
16626.708984 68.934
16627.075195 68.934
16627.441406 68.934
16627.807617 68.934
16628.173828 68.934
16628.540039 68.934
16628.906250 68.934
16629.272461 68.934
16629.638672 68.934
16630.004883 68.934
16630.371094 68.934
16630.737305 68.934
16631.103516 68.934
16631.469727 68.934
16631.835938 68.934
16632.202148 68.934
16632.568359 68.934
16632.934570 68.934
16633.300781 68.934
16633.666992 68.934
16634.033203 68.934
16634.399414 68.933
16634.765625 68.933
16635.131836 68.933
16635.498047 68.933
16635.864258 68.933
16636.230469 68.933
16636.596680 68.933
16636.962891 68.933
16637.329102 68.933
16637.695312 68.933
16638.061523 68.933
16638.427734 68.933
16638.793945 68.933
16639.160156 68.933
16639.526367 68.933
16639.892578 68.933
16640.258789 68.933
16640.625000 68.933
16640.991211 68.933
16641.357422 68.933
16641.723633 68.933
16642.089844 68.933
16642.456055 68.933
16642.822266 68.933
16643.188477 68.933
16643.554688 68.932
16643.920898 68.932
16644.287109 68.932
16644.653320 68.932
16645.019531 68.932
16645.385742 68.932
16645.751953 68.932
16646.118164 68.932
16646.484375 68.932
16646.850586 68.932
16647.216797 68.932
16647.583008 68.932
16647.949219 68.932
16648.315430 68.932
16648.681641 68.932
16649.047852 68.932
16649.414062 68.932
16649.780273 68.932
16650.146484 68.932
16650.512695 68.932
16650.878906 68.932
16651.245117 68.932
16651.611328 68.932
16651.977539 68.932
16652.343750 68.931
16652.709961 68.931
16653.076172 68.931
16653.442383 68.931
16653.808594 68.931
16654.174805 68.931
16654.541016 68.931
16654.907227 68.931
16655.273438 68.931
16655.639648 68.931
16656.005859 68.931
16656.372070 68.931
16656.738281 68.931
16657.104492 68.931
16657.470703 68.931
16657.836914 68.931
16658.203125 68.931
16658.569336 68.931
16658.935547 68.931
16659.301758 68.931
16659.667969 68.931
16660.034180 68.931
16660.400391 68.931
16660.766602 68.931
16661.132812 68.930
16661.499023 68.930
16661.865234 68.930
16662.231445 68.930
16662.597656 68.930
16662.963867 68.930
16663.330078 68.930
16663.696289 68.930
16664.062500 68.930
16664.428711 68.930
16664.794922 68.930
16665.161133 68.930
16665.527344 68.930
16665.893555 68.930
16666.259766 68.930
16666.625977 68.930
16666.992188 68.930
16667.358398 68.930
16667.724609 68.930
16668.090820 68.930
16668.457031 68.930
16668.823242 68.930
16669.189453 68.930
16669.555664 68.930
16669.921875 68.930
16670.288086 68.929
16670.654297 68.929
16671.020508 68.929
16671.386719 68.929
16671.752930 68.929
16672.119141 68.929
16672.485352 68.929
16672.851562 68.929
16673.217773 68.929
16673.583984 68.929
16673.950195 68.929
16674.316406 68.929
16674.682617 68.929
16675.048828 68.929
16675.415039 68.929
16675.781250 68.929
16676.147461 68.929
16676.513672 68.929
16676.879883 68.929
16677.246094 68.929
16677.612305 68.929
16677.978516 68.929
16678.344727 68.929
16678.710938 68.929
16679.077148 68.929
16679.443359 68.928
16679.809570 68.928
16680.175781 68.928
16680.541992 68.928
16680.908203 68.928
16681.274414 68.928
16681.640625 68.928
16682.006836 68.928
16682.373047 68.928
16682.739258 68.928
16683.105469 68.928
16683.471680 68.928
16683.837891 68.928
16684.204102 68.928
16684.570312 68.928
16684.936523 68.928
16685.302734 68.928
16685.668945 68.928
16686.035156 68.928
16686.401367 68.928
16686.767578 68.928
16687.133789 68.928
16687.500000 68.928
16687.866211 68.928
16688.232422 68.927
16688.598633 68.927
16688.964844 68.927
16689.331055 68.927
16689.697266 68.927
16690.063477 68.927
16690.429688 68.927
16690.795898 68.927
16691.162109 68.927
16691.528320 68.927
16691.894531 68.927
16692.260742 68.927
16692.626953 68.927
16692.993164 68.927
16693.359375 68.927
16693.725586 68.927
16694.091797 68.927
16694.458008 68.927
16694.824219 68.927
16695.190430 68.927
16695.556641 68.927
16695.922852 68.927
16696.289062 68.927
16696.655273 68.927
16697.021484 68.927
16697.387695 68.926
16697.753906 68.926
16698.120117 68.926
16698.486328 68.926
16698.852539 68.926
16699.218750 68.926
16699.584961 68.926
16699.951172 68.926
16700.317383 68.926
16700.683594 68.926
16701.049805 68.926
16701.416016 68.926
16701.782227 68.926
16702.148438 68.926
16702.514648 68.926
16702.880859 68.926
16703.247070 68.926
16703.613281 68.926
16703.979492 68.926
16704.345703 68.926
16704.711914 68.926
16705.078125 68.926
16705.444336 68.926
16705.810547 68.926
16706.176758 68.926
16706.542969 68.925
16706.909180 68.925
16707.275391 68.925
16707.641602 68.925
16708.007812 68.925
16708.374023 68.925
16708.740234 68.925
16709.106445 68.925
16709.472656 68.925
16709.838867 68.925
16710.205078 68.925
16710.571289 68.925
16710.937500 68.925
16711.303711 68.925
16711.669922 68.925
16712.036133 68.925
16712.402344 68.925
16712.768555 68.925
16713.134766 68.925
16713.500977 68.925
16713.867188 68.925
16714.233398 68.925
16714.599609 68.925
16714.965820 68.925
16715.332031 68.925
16715.698242 68.924
16716.064453 68.924
16716.430664 68.924
16716.796875 68.924
16717.163086 68.924
16717.529297 68.924
16717.895508 68.924
16718.261719 68.924
16718.627930 68.924
16718.994141 68.924
16719.360352 68.924
16719.726562 68.924
16720.092773 68.924
16720.458984 68.924
16720.825195 68.924
16721.191406 68.924
16721.557617 68.924
16721.923828 68.924
16722.290039 68.924
16722.656250 68.924
16723.022461 68.924
16723.388672 68.924
16723.754883 68.924
16724.121094 68.924
16724.487305 68.924
16724.853516 68.924
16725.219727 68.923
16725.585938 68.923
16725.952148 68.923
16726.318359 68.923
16726.684570 68.923
16727.050781 68.923
16727.416992 68.923
16727.783203 68.923
16728.149414 68.923
16728.515625 68.923
16728.881836 68.923
16729.248047 68.923
16729.614258 68.923
16729.980469 68.923
16730.346680 68.923
16730.712891 68.923
16731.079102 68.923
16731.445312 68.923
16731.811523 68.923
16732.177734 68.923
16732.543945 68.923
16732.910156 68.923
16733.276367 68.923
16733.642578 68.923
16734.008789 68.923
16734.375000 68.922
16734.741211 68.922
16735.107422 68.922
16735.473633 68.922
16735.839844 68.922
16736.206055 68.922
16736.572266 68.922
16736.938477 68.922
16737.304688 68.922
16737.670898 68.922
16738.037109 68.922
16738.403320 68.922
16738.769531 68.922
16739.135742 68.922
16739.501953 68.922
16739.868164 68.922
16740.234375 68.922
16740.600586 68.922
16740.966797 68.922
16741.333008 68.922
16741.699219 68.922
16742.065430 68.922
16742.431641 68.922
16742.797852 68.922
16743.164062 68.922
16743.530273 68.921
16743.896484 68.921
16744.262695 68.921
16744.628906 68.921
16744.995117 68.921
16745.361328 68.921
16745.727539 68.921
16746.093750 68.921
16746.459961 68.921
16746.826172 68.921
16747.192383 68.921
16747.558594 68.921
16747.924805 68.921
16748.291016 68.921
16748.657227 68.921
16749.023438 68.921
16749.389648 68.921
16749.755859 68.921
16750.122070 68.921
16750.488281 68.921
16750.854492 68.921
16751.220703 68.921
16751.586914 68.921
16751.953125 68.921
16752.319336 68.921
16752.685547 68.921
16753.051758 68.921
16753.417969 68.920
16753.784180 68.920
16754.150391 68.920
16754.516602 68.920
16754.882812 68.920
16755.249023 68.920
16755.615234 68.920
16755.981445 68.920
16756.347656 68.920
16756.713867 68.920
16757.080078 68.920
16757.446289 68.920
16757.812500 68.920
16758.178711 68.920
16758.544922 68.920
16758.911133 68.920
16759.277344 68.920
16759.643555 68.920
16760.009766 68.920
16760.375977 68.920
16760.742188 68.920
16761.108398 68.920
16761.474609 68.920
16761.840820 68.920
16762.207031 68.919
16762.573242 68.919
16762.939453 68.919
16763.305664 68.919
16763.671875 68.919
16764.038086 68.919
16764.404297 68.919
16764.770508 68.919
16765.136719 68.919
16765.502930 68.919
16765.869141 68.919
16766.235352 68.919
16766.601562 68.919
16766.967773 68.919
16767.333984 68.919
16767.700195 68.919
16768.066406 68.919
16768.432617 68.919
16768.798828 68.919
16769.165039 68.919
16769.531250 68.919
16769.897461 68.919
16770.263672 68.919
16770.629883 68.919
16770.996094 68.919
16771.362305 68.919
16771.728516 68.918
16772.094727 68.918
16772.460938 68.918
16772.827148 68.918
16773.193359 68.918
16773.559570 68.918
16773.925781 68.918
16774.291992 68.918
16774.658203 68.918
16775.024414 68.918
16775.390625 68.918
16775.756836 68.918
16776.123047 68.918
16776.489258 68.918
16776.855469 68.918
16777.221680 68.918
16777.587891 68.918
16777.954102 68.918
16778.320312 68.918
16778.686523 68.918
16779.052734 68.918
16779.418945 68.918
16779.785156 68.918
16780.151367 68.918
16780.517578 68.918
16780.883789 68.918
16781.250000 68.917
16781.616211 68.917
16781.982422 68.917
16782.348633 68.917
16782.714844 68.917
16783.081055 68.917
16783.447266 68.917
16783.813477 68.917
16784.179688 68.917
16784.545898 68.917
16784.912109 68.917
16785.278320 68.917
16785.644531 68.917
16786.010742 68.917
16786.376953 68.917
16786.743164 68.917
16787.109375 68.917
16787.475586 68.917
16787.841797 68.917
16788.208008 68.917
16788.574219 68.917
16788.940430 68.917
16789.306641 68.917
16789.672852 68.917
16790.039062 68.917
16790.405273 68.916
16790.771484 68.916
16791.137695 68.916
16791.503906 68.916
16791.870117 68.916
16792.236328 68.916
16792.602539 68.916
16792.968750 68.916
16793.334961 68.916
16793.701172 68.916
16794.067383 68.916
16794.433594 68.916
16794.799805 68.916
16795.166016 68.916
16795.532227 68.916
16795.898438 68.916
16796.264648 68.916
16796.630859 68.916
16796.997070 68.916
16797.363281 68.916
16797.729492 68.916
16798.095703 68.916
16798.461914 68.916
16798.828125 68.916
16799.194336 68.916
16799.560547 68.916
16799.926758 68.915
16800.292969 68.915
16800.659180 68.915
16801.025391 68.915
16801.391602 68.915
16801.757812 68.915
16802.124023 68.915
16802.490234 68.915
16802.856445 68.915
16803.222656 68.915
16803.588867 68.915
16803.955078 68.915
16804.321289 68.915
16804.687500 68.915
16805.053711 68.915
16805.419922 68.915
16805.786133 68.915
16806.152344 68.915
16806.518555 68.915
16806.884766 68.915
16807.250977 68.915
16807.617188 68.915
16807.983398 68.915
16808.349609 68.915
16808.715820 68.915
16809.082031 68.915
16809.448242 68.914
16809.814453 68.914
16810.180664 68.914
16810.546875 68.914
16810.913086 68.914
16811.279297 68.914
16811.645508 68.914
16812.011719 68.914
16812.377930 68.914
16812.744141 68.914
16813.110352 68.914
16813.476562 68.914
16813.842773 68.914
16814.208984 68.914
16814.575195 68.914
16814.941406 68.914
16815.307617 68.914
16815.673828 68.914
16816.040039 68.914
16816.406250 68.914
16816.772461 68.914
16817.138672 68.914
16817.504883 68.914
16817.871094 68.914
16818.237305 68.914
16818.603516 68.913
16818.969727 68.913
16819.335938 68.913
16819.702148 68.913
16820.068359 68.913
16820.434570 68.913
16820.800781 68.913
16821.166992 68.913
16821.533203 68.913
16821.899414 68.913
16822.265625 68.913
16822.631836 68.913
16822.998047 68.913
16823.364258 68.913
16823.730469 68.913
16824.096680 68.913
16824.462891 68.913
16824.829102 68.913
16825.195312 68.913
16825.561523 68.913
16825.927734 68.913
16826.293945 68.913
16826.660156 68.913
16827.026367 68.913
16827.392578 68.913
16827.758789 68.913
16828.125000 68.912
16828.491211 68.912
16828.857422 68.912
16829.223633 68.912
16829.589844 68.912
16829.956055 68.912
16830.322266 68.912
16830.688477 68.912
16831.054688 68.912
16831.420898 68.912
16831.787109 68.912
16832.153320 68.912
16832.519531 68.912
16832.885742 68.912
16833.251953 68.912
16833.618164 68.912
16833.984375 68.912
16834.350586 68.912
16834.716797 68.912
16835.083008 68.912
16835.449219 68.912
16835.815430 68.912
16836.181641 68.912
16836.547852 68.912
16836.914062 68.912
16837.280273 68.912
16837.646484 68.911
16838.012695 68.911
16838.378906 68.911
16838.745117 68.911
16839.111328 68.911
16839.477539 68.911
16839.843750 68.911
16840.209961 68.911
16840.576172 68.911
16840.942383 68.911
16841.308594 68.911
16841.674805 68.911
16842.041016 68.911
16842.407227 68.911
16842.773438 68.911
16843.139648 68.911
16843.505859 68.911
16843.872070 68.911
16844.238281 68.911
16844.604492 68.911
16844.970703 68.911
16845.336914 68.911
16845.703125 68.911
16846.069336 68.911
16846.435547 68.911
16846.801758 68.911
16847.167969 68.911
16847.534180 68.910
16847.900391 68.910
16848.266602 68.910
16848.632812 68.910
16848.999023 68.910
16849.365234 68.910
16849.731445 68.910
16850.097656 68.910
16850.463867 68.910
16850.830078 68.910
16851.196289 68.910
16851.562500 68.910
16851.928711 68.910
16852.294922 68.910
16852.661133 68.910
16853.027344 68.910
16853.393555 68.910
16853.759766 68.910
16854.125977 68.910
16854.492188 68.910
16854.858398 68.910
16855.224609 68.910
16855.590820 68.910
16855.957031 68.910
16856.323242 68.910
16856.689453 68.910
16857.055664 68.910
16857.421875 68.909
16857.788086 68.909
16858.154297 68.909
16858.520508 68.909
16858.886719 68.909
16859.252930 68.909
16859.619141 68.909
16859.985352 68.909
16860.351562 68.909
16860.717773 68.909
16861.083984 68.909
16861.450195 68.909
16861.816406 68.909
16862.182617 68.909
16862.548828 68.909
16862.915039 68.909
16863.281250 68.909
16863.647461 68.909
16864.013672 68.909
16864.379883 68.909
16864.746094 68.909
16865.112305 68.909
16865.478516 68.909
16865.844727 68.909
16866.210938 68.909
16866.577148 68.908
16866.943359 68.908
16867.309570 68.908
16867.675781 68.908
16868.041992 68.908
16868.408203 68.908
16868.774414 68.908
16869.140625 68.908
16869.506836 68.908
16869.873047 68.908
16870.239258 68.908
16870.605469 68.908
16870.971680 68.908
16871.337891 68.908
16871.704102 68.908
16872.070312 68.908
16872.436523 68.908
16872.802734 68.908
16873.168945 68.908
16873.535156 68.908
16873.901367 68.908
16874.267578 68.908
16874.633789 68.908
16875.000000 68.908
16875.366211 68.908
16875.732422 68.908
16876.098633 68.908
16876.464844 68.907
16876.831055 68.907
16877.197266 68.907
16877.563477 68.907
16877.929688 68.907
16878.295898 68.907
16878.662109 68.907
16879.028320 68.907
16879.394531 68.907
16879.760742 68.907
16880.126953 68.907
16880.493164 68.907
16880.859375 68.907
16881.225586 68.907
16881.591797 68.907
16881.958008 68.907
16882.324219 68.907
16882.690430 68.907
16883.056641 68.907
16883.422852 68.907
16883.789062 68.907
16884.155273 68.907
16884.521484 68.907
16884.887695 68.907
16885.253906 68.907
16885.620117 68.907
16885.986328 68.907
16886.352539 68.906
16886.718750 68.906
16887.084961 68.906
16887.451172 68.906
16887.817383 68.906
16888.183594 68.906
16888.549805 68.906
16888.916016 68.906
16889.282227 68.906
16889.648438 68.906
16890.014648 68.906
16890.380859 68.906
16890.747070 68.906
16891.113281 68.906
16891.479492 68.906
16891.845703 68.906
16892.211914 68.906
16892.578125 68.906
16892.944336 68.906
16893.310547 68.906
16893.676758 68.906
16894.042969 68.906
16894.409180 68.906
16894.775391 68.906
16895.141602 68.906
16895.507812 68.906
16895.874023 68.906
16896.240234 68.905
16896.606445 68.905
16896.972656 68.905
16897.338867 68.905
16897.705078 68.905
16898.071289 68.905
16898.437500 68.905
16898.803711 68.905
16899.169922 68.905
16899.536133 68.905
16899.902344 68.905
16900.268555 68.905
16900.634766 68.905
16901.000977 68.905
16901.367188 68.905
16901.733398 68.905
16902.099609 68.905
16902.465820 68.905
16902.832031 68.905
16903.198242 68.905
16903.564453 68.905
16903.930664 68.905
16904.296875 68.905
16904.663086 68.905
16905.029297 68.905
16905.395508 68.905
16905.761719 68.905
16906.127930 68.905
16906.494141 68.904
16906.860352 68.904
16907.226562 68.904
16907.592773 68.904
16907.958984 68.904
16908.325195 68.904
16908.691406 68.904
16909.057617 68.904
16909.423828 68.904
16909.790039 68.904
16910.156250 68.904
16910.522461 68.904
16910.888672 68.904
16911.254883 68.904
16911.621094 68.904
16911.987305 68.904
16912.353516 68.904
16912.719727 68.904
16913.085938 68.904
16913.452148 68.904
16913.818359 68.904
16914.184570 68.904
16914.550781 68.904
16914.916992 68.904
16915.283203 68.904
16915.649414 68.904
16916.015625 68.904
16916.381836 68.903
16916.748047 68.903
16917.114258 68.903
16917.480469 68.903
16917.846680 68.903
16918.212891 68.903
16918.579102 68.903
16918.945312 68.903
16919.311523 68.903
16919.677734 68.903
16920.043945 68.903
16920.410156 68.903
16920.776367 68.903
16921.142578 68.903
16921.508789 68.903
16921.875000 68.903
16922.241211 68.903
16922.607422 68.903
16922.973633 68.903
16923.339844 68.903
16923.706055 68.903
16924.072266 68.903
16924.438477 68.903
16924.804688 68.903
16925.170898 68.903
16925.537109 68.903
16925.903320 68.903
16926.269531 68.903
16926.635742 68.902
16927.001953 68.903
16927.368164 68.902
16927.734375 68.902
16928.100586 68.902
16928.466797 68.902
16928.833008 68.902
16929.199219 68.902
16929.565430 68.902
16929.931641 68.902
16930.297852 68.902
16930.664062 68.902
16931.030273 68.902
16931.396484 68.902
16931.762695 68.902
16932.128906 68.902
16932.495117 68.902
16932.861328 68.902
16933.227539 68.902
16933.593750 68.902
16933.959961 68.902
16934.326172 68.902
16934.692383 68.902
16935.058594 68.902
16935.424805 68.902
16935.791016 68.902
16936.157227 68.902
16936.523438 68.902
16936.889648 68.902
16937.255859 68.902
16937.622070 68.901
16937.988281 68.901
16938.354492 68.901
16938.720703 68.901
16939.086914 68.901
16939.453125 68.901
16939.819336 68.901
16940.185547 68.901
16940.551758 68.901
16940.917969 68.901
16941.284180 68.901
16941.650391 68.901
16942.016602 68.901
16942.382812 68.901
16942.749023 68.901
16943.115234 68.901
16943.481445 68.901
16943.847656 68.901
16944.213867 68.901
16944.580078 68.901
16944.946289 68.901
16945.312500 68.901
16945.678711 68.901
16946.044922 68.901
16946.411133 68.901
16946.777344 68.901
16947.143555 68.901
16947.509766 68.901
16947.875977 68.900
16948.242188 68.900
16948.608398 68.900
16948.974609 68.900
16949.340820 68.900
16949.707031 68.900
16950.073242 68.900
16950.439453 68.900
16950.805664 68.900
16951.171875 68.900
16951.538086 68.900
16951.904297 68.900
16952.270508 68.900
16952.636719 68.900
16953.002930 68.900
16953.369141 68.900
16953.735352 68.900
16954.101562 68.900
16954.467773 68.900
16954.833984 68.900
16955.200195 68.900
16955.566406 68.900
16955.932617 68.900
16956.298828 68.900
16956.665039 68.900
16957.031250 68.900
16957.397461 68.900
16957.763672 68.900
16958.129883 68.899
16958.496094 68.899
16958.862305 68.899
16959.228516 68.899
16959.594727 68.899
16959.960938 68.899
16960.327148 68.899
16960.693359 68.899
16961.059570 68.899
16961.425781 68.899
16961.791992 68.899
16962.158203 68.899
16962.524414 68.899
16962.890625 68.899
16963.256836 68.899
16963.623047 68.899
16963.989258 68.899
16964.355469 68.899
16964.721680 68.899
16965.087891 68.899
16965.454102 68.899
16965.820312 68.899
16966.186523 68.899
16966.552734 68.899
16966.918945 68.899
16967.285156 68.899
16967.651367 68.899
16968.017578 68.899
16968.383789 68.898
16968.750000 68.898
16969.116211 68.898
16969.482422 68.898
16969.848633 68.898
16970.214844 68.898
16970.581055 68.898
16970.947266 68.898
16971.313477 68.898
16971.679688 68.898
16972.045898 68.898
16972.412109 68.898
16972.778320 68.898
16973.144531 68.898
16973.510742 68.898
16973.876953 68.898
16974.243164 68.898
16974.609375 68.898
16974.975586 68.898
16975.341797 68.898
16975.708008 68.898
16976.074219 68.898
16976.440430 68.898
16976.806641 68.898
16977.172852 68.898
16977.539062 68.898
16977.905273 68.898
16978.271484 68.898
16978.637695 68.898
16979.003906 68.898
16979.370117 68.897
16979.736328 68.897
16980.102539 68.897
16980.468750 68.897
16980.834961 68.897
16981.201172 68.897
16981.567383 68.897
16981.933594 68.897
16982.299805 68.897
16982.666016 68.897
16983.032227 68.897
16983.398438 68.897
16983.764648 68.897
16984.130859 68.897
16984.497070 68.897
16984.863281 68.897
16985.229492 68.897
16985.595703 68.897
16985.961914 68.897
16986.328125 68.897
16986.694336 68.897
16987.060547 68.897
16987.426758 68.897
16987.792969 68.897
16988.159180 68.897
16988.525391 68.897
16988.891602 68.897
16989.257812 68.897
16989.624023 68.896
16989.990234 68.896
16990.356445 68.896
16990.722656 68.896
16991.088867 68.896
16991.455078 68.896
16991.821289 68.896
16992.187500 68.896
16992.553711 68.896
16992.919922 68.896
16993.286133 68.896
16993.652344 68.896
16994.018555 68.896
16994.384766 68.896
16994.750977 68.896
16995.117188 68.896
16995.483398 68.896
16995.849609 68.896
16996.215820 68.896
16996.582031 68.896
16996.948242 68.896
16997.314453 68.896
16997.680664 68.896
16998.046875 68.896
16998.413086 68.896
16998.779297 68.896
16999.145508 68.896
16999.511719 68.896
16999.877930 68.896
17000.244141 68.895
17000.610352 68.895
17000.976562 68.895
17001.342773 68.895
17001.708984 68.895
17002.075195 68.895
17002.441406 68.895
17002.807617 68.895
17003.173828 68.895
17003.540039 68.895
17003.906250 68.895
17004.272461 68.895
17004.638672 68.895
17005.004883 68.895
17005.371094 68.895
17005.737305 68.895
17006.103516 68.895
17006.469727 68.895
17006.835938 68.895
17007.202148 68.895
17007.568359 68.895
17007.934570 68.895
17008.300781 68.895
17008.666992 68.895
17009.033203 68.895
17009.399414 68.895
17009.765625 68.895
17010.131836 68.895
17010.498047 68.894
17010.864258 68.894
17011.230469 68.894
17011.596680 68.894
17011.962891 68.894
17012.329102 68.894
17012.695312 68.894
17013.061523 68.894
17013.427734 68.894
17013.793945 68.894
17014.160156 68.894
17014.526367 68.894
17014.892578 68.894
17015.258789 68.894
17015.625000 68.894
17015.991211 68.894
17016.357422 68.894
17016.723633 68.894
17017.089844 68.894
17017.456055 68.894
17017.822266 68.894
17018.188477 68.894
17018.554688 68.894
17018.920898 68.894
17019.287109 68.894
17019.653320 68.894
17020.019531 68.894
17020.385742 68.893
17020.751953 68.893
17021.118164 68.893
17021.484375 68.893
17021.850586 68.893
17022.216797 68.893
17022.583008 68.893
17022.949219 68.893
17023.315430 68.893
17023.681641 68.893
17024.047852 68.893
17024.414062 68.893
17024.780273 68.893
17025.146484 68.893
17025.512695 68.893
17025.878906 68.893
17026.245117 68.893
17026.611328 68.893
17026.977539 68.893
17027.343750 68.893
17027.709961 68.893
17028.076172 68.893
17028.442383 68.893
17028.808594 68.893
17029.174805 68.893
17029.541016 68.893
17029.907227 68.893
17030.273438 68.893
17030.639648 68.892
17031.005859 68.892
17031.372070 68.892
17031.738281 68.892
17032.104492 68.892
17032.470703 68.892
17032.836914 68.892
17033.203125 68.892
17033.569336 68.892
17033.935547 68.892
17034.301758 68.892
17034.667969 68.892
17035.034180 68.892
17035.400391 68.892
17035.766602 68.892
17036.132812 68.892
17036.499023 68.892
17036.865234 68.892
17037.231445 68.892
17037.597656 68.892
17037.963867 68.892
17038.330078 68.892
17038.696289 68.892
17039.062500 68.892
17039.428711 68.892
17039.794922 68.892
17040.161133 68.892
17040.527344 68.891
17040.893555 68.891
17041.259766 68.891
17041.625977 68.891
17041.992188 68.891
17042.358398 68.891
17042.724609 68.891
17043.090820 68.891
17043.457031 68.891
17043.823242 68.891
17044.189453 68.891
17044.555664 68.891
17044.921875 68.891
17045.288086 68.891
17045.654297 68.891
17046.020508 68.891
17046.386719 68.891
17046.752930 68.891
17047.119141 68.891
17047.485352 68.891
17047.851562 68.891
17048.217773 68.891
17048.583984 68.891
17048.950195 68.891
17049.316406 68.891
17049.682617 68.891
17050.048828 68.891
17050.415039 68.890
17050.781250 68.890
17051.147461 68.890
17051.513672 68.890
17051.879883 68.890
17052.246094 68.890
17052.612305 68.890
17052.978516 68.890
17053.344727 68.890
17053.710938 68.890
17054.077148 68.890
17054.443359 68.890
17054.809570 68.890
17055.175781 68.890
17055.541992 68.890
17055.908203 68.890
17056.274414 68.890
17056.640625 68.890
17057.006836 68.890
17057.373047 68.890
17057.739258 68.890
17058.105469 68.890
17058.471680 68.890
17058.837891 68.890
17059.204102 68.890
17059.570312 68.890
17059.936523 68.890
17060.302734 68.890
17060.668945 68.889
17061.035156 68.889
17061.401367 68.889
17061.767578 68.889
17062.133789 68.889
17062.500000 68.889
17062.866211 68.889
17063.232422 68.889
17063.598633 68.889
17063.964844 68.889
17064.331055 68.889
17064.697266 68.889
17065.063477 68.889
17065.429688 68.889
17065.795898 68.889
17066.162109 68.889
17066.528320 68.889
17066.894531 68.889
17067.260742 68.889
17067.626953 68.889
17067.993164 68.889
17068.359375 68.889
17068.725586 68.889
17069.091797 68.889
17069.458008 68.889
17069.824219 68.889
17070.190430 68.889
17070.556641 68.888
17070.922852 68.888
17071.289062 68.888
17071.655273 68.888
17072.021484 68.888
17072.387695 68.888
17072.753906 68.888
17073.120117 68.888
17073.486328 68.888
17073.852539 68.888
17074.218750 68.888
17074.584961 68.888
17074.951172 68.888
17075.317383 68.888
17075.683594 68.888
17076.049805 68.888
17076.416016 68.888
17076.782227 68.888
17077.148438 68.888
17077.514648 68.888
17077.880859 68.888
17078.247070 68.888
17078.613281 68.888
17078.979492 68.888
17079.345703 68.888
17079.711914 68.888
17080.078125 68.888
17080.444336 68.887
17080.810547 68.887
17081.176758 68.887
17081.542969 68.887
17081.909180 68.887
17082.275391 68.887
17082.641602 68.887
17083.007812 68.887
17083.374023 68.887
17083.740234 68.887
17084.106445 68.887
17084.472656 68.887
17084.838867 68.887
17085.205078 68.887
17085.571289 68.887
17085.937500 68.887
17086.303711 68.887
17086.669922 68.887
17087.036133 68.887
17087.402344 68.887
17087.768555 68.887
17088.134766 68.887
17088.500977 68.887
17088.867188 68.887
17089.233398 68.887
17089.599609 68.887
17089.965820 68.887
17090.332031 68.886
17090.698242 68.886
17091.064453 68.886
17091.430664 68.886
17091.796875 68.886
17092.163086 68.886
